Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests Weight,Weighted Hit Rate,Average Miss Penalty,Average Penalty,Steps,Time
linked.Mru_TinyLfu,"35,43",405002,738259,1143261,735140,"0,01",10627698688,"18,34","0,00","0,00",1143311,662
sampled.Random,"33,69",384174,756003,1140177,755983,"100,00",9402855424,"21,13","0,00","0,00",1143261,850
sampled.Random_Threshold15,"33,69",384174,756003,1140177,755983,"100,00",9402855424,"21,13","0,00","0,00",1143261,619
sampled.Random_Secondary,"33,69",384174,756003,1140177,755983,"100,00",9402855424,"21,13","0,00","0,00",1143261,797
heap.Boost_TinyLfuBoost,"33,56",383692,759569,1143261,756451,"0,00",10627698688,"17,73","0,00","0,00",1146345,974
heap.None_TinyLfuBoost,"33,56",383692,759569,1143261,756451,"0,00",10627698688,"17,73","0,00","0,00",1146345,859
heap.One_TinyLfuBoost,"33,56",383692,759569,1143261,756451,"0,00",10627698688,"17,73","0,00","0,00",1146345,917
heap.Skip_TinyLfuBoost,"33,56",383692,759569,1143261,756451,"0,00",10627698688,"17,73","0,00","0,00",1146345,991
linked.Mru_TinyLfuBoost,"33,56",383632,759629,1143261,756513,"0,01",10627698688,"17,75","0,00","0,00",1143332,1154
linked.Fifo_Threshold15,"32,83",375320,767941,1143261,764833,"85,48",10627698688,"17,89","0,00","0,00",1397858,799
linked.Fifo,"32,03",366211,777050,1143261,773945,"100,00",10627698688,"17,46","0,00","0,00",1441427,714
sampled.Fifo_Secondary,"31,97",364468,775709,1140177,775685,"100,00",9402855424,"19,68","0,00","0,00",7348741,2018
sampled.Fifo,"31,97",364468,775709,1140177,775685,"100,00",9402855424,"19,68","0,00","0,00",7348741,1435
sampled.Fifo_Threshold15,"31,97",364468,775709,1140177,775685,"100,00",9402855424,"19,68","0,00","0,00",7348741,1406
linked.Fifo_Secondary,"30,82",352398,790863,1143261,787709,"0,00",10627698688,"13,45","0,00","0,00",1143268,563
linked.Mfu,"27,52",314665,828596,1143261,825494,"100,00",10627698688,"15,19","0,00","0,00",1464729,491
linked.Mfu_Threshold15,"27,44",313691,829570,1143261,826470,"85,51",10627698688,"15,25","0,00","0,00",1421822,755
sampled.Mru_Comparison,"27,22",310405,829772,1140177,829740,"100,00",9402855424,"12,16","0,00","0,00",7781181,1287
sampled.Lfu_Comparison,"27,22",310405,829772,1140177,829740,"100,00",9402855424,"12,16","0,00","0,00",7781181,1513
sampled.Fifo_Comparison,"27,22",310405,829772,1140177,829740,"100,00",9402855424,"12,16","0,00","0,00",7781181,1297
sampled.Random_Comparison,"27,22",310405,829772,1140177,829740,"100,00",9402855424,"12,16","0,00","0,00",1143261,532
sampled.Mfu_Comparison,"27,22",310405,829772,1140177,829740,"100,00",9402855424,"12,16","0,00","0,00",7781181,1266
sampled.Lru_Comparison,"27,22",310405,829772,1140177,829740,"100,00",9402855424,"12,16","0,00","0,00",7781181,1349
sampled.Hyperbolic_Comparison,"27,22",310405,829772,1140177,829740,"100,00",9402855424,"12,16","0,00","0,00",7781181,1529
linked.Mfu_TinyLfuBoost,"27,15",310405,832856,1143261,829740,"0,00",10627698688,"10,76","0,00","0,00",1146377,1059
linked.Mfu_TinyLfu,"27,15",310405,832856,1143261,829740,"0,00",10627698688,"10,76","0,00","0,00",1146377,665
sampled.Mfu_Threshold15,"26,35",300384,839793,1140177,839770,"100,00",9402855424,"17,01","0,00","0,00",7861421,1302
sampled.Mfu_Secondary,"26,35",300384,839793,1140177,839770,"100,00",9402855424,"17,01","0,00","0,00",7861421,1341
sampled.Mfu,"26,35",300384,839793,1140177,839770,"100,00",9402855424,"17,01","0,00","0,00",7861421,1411
heap.Skip_TinyLfuMulti,"24,06",275088,868173,1143261,865073,"1,32",10627698688,"12,23","0,00","0,00",1146345,1127
linked.Mfu_Secondary,"16,62",190066,953195,1143261,950074,"0,00",10627698688,"5,85","0,00","0,00",1146382,714
sampled.Mru,"15,46",176249,963928,1140177,963905,"100,00",9402855424,"8,64","0,00","0,00",8854501,1629
sampled.Mru_Secondary,"15,46",176249,963928,1140177,963905,"100,00",9402855424,"8,64","0,00","0,00",8854501,1625
sampled.Mru_Threshold15,"15,46",176249,963928,1140177,963905,"100,00",9402855424,"8,64","0,00","0,00",8854501,1426
