Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
linked.Mru_Secondary,"12,61",133,922,1055,865,"0,35",5537792,"9,84","0,00","0,00",1057,42
linked.Mru_Comparison,"0,76",8,1047,1055,991,"10,09",5537792,"1,18","0,00","0,00",1058,0
linked.Mru,"6,26",66,989,1055,932,"100,00",5537792,"4,88","0,00","0,00",1097,0
linked.Mfu_TinyLfuMulti,"11,00",116,939,1055,882,"0,57",5537792,"9,84","0,00","0,00",1114,0
linked.Mfu_TinyLfuBoost,"25,12",265,790,1055,732,"0,27",5537792,"19,60","0,00","0,00",1113,137
linked.Mfu_TinyLfu,"25,12",265,790,1055,732,"0,27",5537792,"19,60","0,00","0,00",1113,1
linked.Mfu_Threshold15,"0,00",0,1055,1055,998,"100,00",5537792,"0,00","0,00","0,00",1154,1
linked.Mfu_Secondary,"25,12",265,790,1055,732,"0,27",5537792,"19,60","0,00","0,00",1113,1
linked.Mfu_Comparison,"1,33",14,1041,1055,985,"10,76",5537792,"2,07","0,00","0,00",1114,52
linked.Mfu,"0,00",0,1055,1055,998,"100,00",5537792,"0,00","0,00","0,00",1154,1
linked.Lru_TinyLfuMulti,"10,43",110,945,1055,889,"1,35",5537792,"9,39","0,00","0,00",1058,0
linked.Lru_TinyLfuBoost,"24,36",257,798,1055,741,"0,94",5537792,"19,01","0,00","0,00",1057,0
linked.Lru_TinyLfu,"24,55",259,796,1055,739,"1,35",5537792,"19,16","0,00","0,00",1057,0
linked.Lru_Threshold15,"0,00",0,1055,1055,998,"100,00",5537792,"0,00","0,00","0,00",1097,1
linked.Lru_Secondary,"24,55",259,796,1055,739,"1,35",5537792,"19,16","0,00","0,00",1057,3
linked.Lru_Comparison,"1,33",14,1041,1055,985,"10,76",5537792,"2,07","0,00","0,00",1058,0
linked.Lru,"0,00",0,1055,1055,998,"100,00",5537792,"0,00","0,00","0,00",1097,0
linked.Lfucostboost_TinyLfuMulti,"10,43",110,945,1055,889,"1,35",5537792,"9,39","0,00","0,00",1114,1
linked.Lfucostboost_TinyLfuBoost,"24,36",257,798,1055,741,"0,94",5537792,"19,01","0,00","0,00",1114,1
linked.Lfucostboost_TinyLfu,"24,55",259,796,1055,739,"1,35",5537792,"19,16","0,00","0,00",1114,0
linked.Lfucostboost_Threshold15,"0,00",0,1055,1055,998,"100,00",5537792,"0,00","0,00","0,00",1154,1
linked.Lfucostboost_Secondary,"24,55",259,796,1055,739,"1,35",5537792,"19,16","0,00","0,00",1114,13
linked.Lfucostboost_Comparison,"1,33",14,1041,1055,985,"10,76",5537792,"2,07","0,00","0,00",1114,1
linked.Lfucostboost,"0,00",0,1055,1055,998,"100,00",5537792,"0,00","0,00","0,00",1154,0
linked.Lfu_TinyLfuMulti,"10,43",110,945,1055,889,"1,35",5537792,"9,39","0,00","0,00",1114,3
linked.Lfu_TinyLfuBoost,"24,36",257,798,1055,741,"0,94",5537792,"19,01","0,00","0,00",1114,1
linked.Lfu_TinyLfu,"24,55",259,796,1055,739,"1,35",5537792,"19,16","0,00","0,00",1114,1
linked.Lfu_Threshold15,"0,00",0,1055,1055,998,"100,00",5537792,"0,00","0,00","0,00",1154,2
linked.Lfu_Secondary,"24,55",259,796,1055,739,"1,35",5537792,"19,16","0,00","0,00",1114,16
linked.Lfu_Comparison,"1,33",14,1041,1055,985,"10,76",5537792,"2,07","0,00","0,00",1114,6
linked.Lfu,"0,00",0,1055,1055,998,"100,00",5537792,"0,00","0,00","0,00",1154,1
linked.Fifo_TinyLfuMulti,"11,00",116,939,1055,882,"0,57",5537792,"9,84","0,00","0,00",1057,0
linked.Fifo_TinyLfuBoost,"25,12",265,790,1055,732,"0,27",5537792,"19,60","0,00","0,00",1055,2
linked.Fifo_TinyLfu,"25,12",265,790,1055,732,"0,27",5537792,"19,60","0,00","0,00",1055,0
linked.Fifo_Threshold15,"0,00",0,1055,1055,998,"100,00",5537792,"0,00","0,00","0,00",1097,2
linked.Fifo_Secondary,"25,12",265,790,1055,732,"0,27",5537792,"19,60","0,00","0,00",1055,0
linked.Fifo_Comparison,"1,33",14,1041,1055,985,"10,76",5537792,"2,07","0,00","0,00",1058,0
linked.Fifo,"0,00",0,1055,1055,998,"100,00",5537792,"0,00","0,00","0,00",1097,0
linked.Clock_TinyLfuMulti,"10,43",110,945,1055,889,"1,35",5537792,"9,39","0,00","0,00",1168,1
linked.Clock_TinyLfuBoost,"24,36",257,798,1055,741,"0,94",5537792,"19,01","0,00","0,00",1309,0
linked.Clock_TinyLfu,"24,55",259,796,1055,739,"1,35",5537792,"19,16","0,00","0,00",1316,0
linked.Clock_Threshold15,"0,00",0,1055,1055,998,"100,00",5537792,"0,00","0,00","0,00",1097,6
linked.Clock_Secondary,"24,55",259,796,1055,739,"1,35",5537792,"19,16","0,00","0,00",1316,0
linked.Clock_Comparison,"1,90",20,1035,1055,979,"10,11",5537792,"2,96","0,00","0,00",1078,0
linked.Clock,"0,00",0,1055,1055,998,"100,00",5537792,"0,00","0,00","0,00",1097,0
heap.Skip_TinyLfuMulti,"11,00",116,939,1055,882,"0,45",5537792,"9,84","0,00","0,00",1110,0
