Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Random_TinyLfuMulti,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Random_TinyLfuBoost,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Random_TinyLfu,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,1
sampled.Random_Threshold15,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Random_Secondary,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Random_Comparison,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,6
sampled.Random,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Mru_TinyLfuMulti,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,6
sampled.Mru_TinyLfuBoost,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Mru_TinyLfu,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Mru_Threshold15,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Mru_Secondary,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Mru_Comparison,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,9
sampled.Mru,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Mfu_TinyLfuMulti,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Mfu_TinyLfuBoost,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,5
sampled.Mfu_TinyLfu,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Mfu_Threshold15,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Mfu_Secondary,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Mfu_Comparison,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,1
sampled.Mfu,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Lru_TinyLfuMulti,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Lru_TinyLfuBoost,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Lru_TinyLfu,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Lru_Threshold15,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Lru_Secondary,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Lru_Comparison,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,16
sampled.Lru,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Lfu_TinyLfuMulti,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Lfu_TinyLfuBoost,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,26
sampled.Lfu_TinyLfu,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Lfu_Threshold15,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Lfu_Secondary,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,10
sampled.Lfu_Comparison,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Lfu,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Hyperbolic_TinyLfuMulti,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Hyperbolic_TinyLfuBoost,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Hyperbolic_TinyLfu,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Hyperbolic_Threshold15,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Hyperbolic_Secondary,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,1
sampled.Hyperbolic_Comparison,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Hyperbolic,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Fifo_TinyLfuMulti,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Fifo_TinyLfuBoost,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Fifo_TinyLfu,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,1
sampled.Fifo_Threshold15,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Fifo_Secondary,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Fifo_Comparison,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
sampled.Fifo,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
product.Guava,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",,56
product.ElasticSearch,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",,51
product.Caffeine,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",,89
product.Cache2k,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",,118
linked.Mru_TinyLfuMulti,"82,09",866,189,1055,0,"100,00",5537792,"71,89","0,00","0,00",1055,0
