Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Random_TinyLfuMulti,"35,11",63640,117626,181266,116626,"6,41",1511625728,"27,44","0,00","0,00",181266,626
sampled.Random_TinyLfuBoost,"26,49",48015,133251,181266,132251,"27,30",1511625728,"23,36","0,00","0,00",181266,733
sampled.Random_TinyLfu,"35,11",63640,117626,181266,116626,"6,41",1511625728,"27,44","0,00","0,00",181266,758
sampled.Random_Threshold15,"16,66",30201,151065,181266,150065,"100,00",1511625728,"11,94","0,00","0,00",181266,783
sampled.Random_Secondary,"16,66",30201,151065,181266,150065,"100,00",1511625728,"11,94","0,00","0,00",181266,422
sampled.Random_Comparison,"30,92",56045,125221,181266,124221,"100,00",1511625728,"21,14","0,00","0,00",181266,730
sampled.Random,"16,66",30201,151065,181266,150065,"100,00",1511625728,"11,94","0,00","0,00",181266,632
sampled.Mru_TinyLfuMulti,"35,39",64145,117121,181266,116121,"2,14",1511625728,"27,71","0,00","0,00",1110234,1237
sampled.Mru_TinyLfuBoost,"24,54",44475,136791,181266,135791,"7,94",1511625728,"22,66","0,00","0,00",1267594,795
sampled.Mru_TinyLfu,"35,39",64145,117121,181266,116121,"2,14",1511625728,"27,71","0,00","0,00",1110234,735
sampled.Mru_Threshold15,"15,50",28088,153178,181266,152178,"100,00",1511625728,"10,75","0,00","0,00",1398690,878
sampled.Mru_Secondary,"15,50",28088,153178,181266,152178,"100,00",1511625728,"10,75","0,00","0,00",1398690,1182
sampled.Mru_Comparison,"30,92",56045,125221,181266,124221,"100,00",1511625728,"21,14","0,00","0,00",1175034,533
sampled.Mru,"15,50",28088,153178,181266,152178,"100,00",1511625728,"10,75","0,00","0,00",1398690,870
sampled.Mfu_TinyLfuMulti,"34,18",61952,119314,181266,118314,"2,59",1511625728,"26,12","0,00","0,00",1127778,781
sampled.Mfu_TinyLfuBoost,"24,14",43761,137505,181266,136505,"14,76",1511625728,"20,67","0,00","0,00",1273306,1066
sampled.Mfu_TinyLfu,"34,18",61952,119314,181266,118314,"2,59",1511625728,"26,12","0,00","0,00",1127778,709
sampled.Mfu_Threshold15,"15,74",28524,152742,181266,151742,"100,00",1511625728,"11,69","0,00","0,00",1395202,658
sampled.Mfu_Secondary,"15,74",28524,152742,181266,151742,"100,00",1511625728,"11,69","0,00","0,00",1395202,1682
sampled.Mfu_Comparison,"30,92",56045,125221,181266,124221,"100,00",1511625728,"21,14","0,00","0,00",1175034,676
sampled.Mfu,"15,74",28524,152742,181266,151742,"100,00",1511625728,"11,69","0,00","0,00",1395202,657
