Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Random_TinyLfuMulti,"82,26",561,121,682,71,"0,00",3702784,"66,70","0,00","0,00",682,0
sampled.Random_TinyLfuBoost,"82,26",561,121,682,71,"8,45",3702784,"66,70","0,00","0,00",682,1
sampled.Random_TinyLfu,"82,26",561,121,682,71,"0,00",3702784,"66,70","0,00","0,00",682,1
sampled.Random_Threshold15,"79,91",545,137,682,87,"100,00",3702784,"64,71","0,00","0,00",682,0
sampled.Random_Secondary,"79,91",545,137,682,87,"100,00",3702784,"64,71","0,00","0,00",682,0
sampled.Random_Comparison,"82,26",561,121,682,71,"100,00",3702784,"66,70","0,00","0,00",682,0
sampled.Random,"79,91",545,137,682,87,"100,00",3702784,"64,71","0,00","0,00",682,0
sampled.Mru_TinyLfuMulti,"82,26",561,121,682,71,"0,00",3702784,"66,70","0,00","0,00",1250,1
sampled.Mru_TinyLfuBoost,"82,26",561,121,682,71,"1,41",3702784,"66,70","0,00","0,00",1250,33
sampled.Mru_TinyLfu,"82,26",561,121,682,71,"0,00",3702784,"66,70","0,00","0,00",1250,1
sampled.Mru_Threshold15,"67,89",463,219,682,169,"100,00",3702784,"54,54","0,00","0,00",2034,17
sampled.Mru_Secondary,"67,89",463,219,682,169,"100,00",3702784,"54,54","0,00","0,00",2034,1
sampled.Mru_Comparison,"82,26",561,121,682,71,"100,00",3702784,"66,70","0,00","0,00",1250,0
sampled.Mru,"67,89",463,219,682,169,"100,00",3702784,"54,54","0,00","0,00",2034,1
sampled.Mfu_TinyLfuMulti,"82,26",561,121,682,71,"0,00",3702784,"66,70","0,00","0,00",1250,0
sampled.Mfu_TinyLfuBoost,"82,26",561,121,682,71,"2,82",3702784,"66,70","0,00","0,00",1250,15
sampled.Mfu_TinyLfu,"82,26",561,121,682,71,"0,00",3702784,"66,70","0,00","0,00",1250,2
sampled.Mfu_Threshold15,"71,11",485,197,682,147,"100,00",3702784,"57,63","0,00","0,00",1858,3
sampled.Mfu_Secondary,"71,11",485,197,682,147,"100,00",3702784,"57,63","0,00","0,00",1858,0
sampled.Mfu_Comparison,"82,26",561,121,682,71,"100,00",3702784,"66,70","0,00","0,00",1250,18
sampled.Mfu,"71,11",485,197,682,147,"100,00",3702784,"57,63","0,00","0,00",1858,7
sampled.Lru_TinyLfuMulti,"82,26",561,121,682,71,"0,00",3702784,"66,70","0,00","0,00",1250,1
sampled.Lru_TinyLfuBoost,"82,26",561,121,682,71,"15,49",3702784,"66,70","0,00","0,00",1250,3
sampled.Lru_TinyLfu,"82,26",561,121,682,71,"0,00",3702784,"66,70","0,00","0,00",1250,1
sampled.Lru_Threshold15,"82,11",560,122,682,72,"100,00",3702784,"66,48","0,00","0,00",1258,25
sampled.Lru_Secondary,"82,11",560,122,682,72,"100,00",3702784,"66,48","0,00","0,00",1258,112
sampled.Lru_Comparison,"82,26",561,121,682,71,"100,00",3702784,"66,70","0,00","0,00",1250,0
sampled.Lru,"82,11",560,122,682,72,"100,00",3702784,"66,48","0,00","0,00",1258,0
sampled.Lfu_TinyLfuMulti,"82,26",561,121,682,71,"0,00",3702784,"66,70","0,00","0,00",1250,65
sampled.Lfu_TinyLfuBoost,"82,26",561,121,682,71,"15,49",3702784,"66,70","0,00","0,00",1250,48
sampled.Lfu_TinyLfu,"82,26",561,121,682,71,"0,00",3702784,"66,70","0,00","0,00",1250,0
sampled.Lfu_Threshold15,"82,11",560,122,682,72,"100,00",3702784,"66,48","0,00","0,00",1258,3
sampled.Lfu_Secondary,"82,11",560,122,682,72,"100,00",3702784,"66,48","0,00","0,00",1258,49
sampled.Lfu_Comparison,"82,26",561,121,682,71,"100,00",3702784,"66,70","0,00","0,00",1250,2
sampled.Lfu,"82,11",560,122,682,72,"100,00",3702784,"66,48","0,00","0,00",1258,0
sampled.Hyperbolic_TinyLfuMulti,"82,26",561,121,682,71,"0,00",3702784,"66,70","0,00","0,00",1250,1
sampled.Hyperbolic_TinyLfuBoost,"82,26",561,121,682,71,"15,49",3702784,"66,70","0,00","0,00",1250,0
sampled.Hyperbolic_TinyLfu,"82,26",561,121,682,71,"0,00",3702784,"66,70","0,00","0,00",1250,60
sampled.Hyperbolic_Threshold15,"82,11",560,122,682,72,"100,00",3702784,"66,48","0,00","0,00",1258,2
sampled.Hyperbolic_Secondary,"82,11",560,122,682,72,"100,00",3702784,"66,48","0,00","0,00",1258,37
sampled.Hyperbolic_Comparison,"82,26",561,121,682,71,"100,00",3702784,"66,70","0,00","0,00",1250,31
