Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
heap.None_Secondary,"1,99",24044,1186990,1211034,1956,"6,90",11403751424,"0,11","0,00","0,00",2395068,697
heap.None_Comparison,"2,03",24602,1186432,1211034,1398,"50,00",11403751424,"0,11","0,00","0,00",2395068,457
heap.None,"2,04",24745,1186289,1211034,1255,"100,00",11403751424,"0,11","0,00","0,00",2395068,457
heap.Boost_TinyLfuMulti,"1,99",24044,1186990,1211034,1956,"6,90",11403751424,"0,11","0,00","0,00",2395068,1674
heap.Boost_TinyLfuBoost,"1,99",24144,1186890,1211034,1856,"10,72",11403751424,"0,11","0,00","0,00",2395068,1934
heap.Boost_TinyLfu,"1,99",24044,1186990,1211034,1956,"6,90",11403751424,"0,11","0,00","0,00",2395068,1774
heap.Boost_Threshold15,"2,04",24745,1186289,1211034,1255,"100,00",11403751424,"0,11","0,00","0,00",2395068,1596
heap.Boost_Secondary,"1,99",24044,1186990,1211034,1956,"6,90",11403751424,"0,11","0,00","0,00",2395068,1785
heap.Boost_Comparison,"2,03",24602,1186432,1211034,1398,"50,00",11403751424,"0,11","0,00","0,00",2395068,2527
heap.Boost,"2,04",24745,1186289,1211034,1255,"100,00",11403751424,"0,11","0,00","0,00",2395068,1424
