Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Random_TinyLfuMulti,"3,45",56448,1581263,1637711,1571263,"10,12",95253342720,"0,44","0,00","0,00",1637711,89416
sampled.Random_TinyLfuBoost,"3,42",55948,1581763,1637711,1571763,"41,52",95253342720,"0,74","0,00","0,00",1637711,104547
sampled.Random_TinyLfu,"3,45",56448,1581263,1637711,1571263,"10,12",95253342720,"0,44","0,00","0,00",1637711,80632
sampled.Random_Threshold15,"3,41",55852,1581859,1637711,1571859,"100,00",95253342720,"0,78","0,00","0,00",1637711,43856
sampled.Random_Secondary,"3,41",55852,1581859,1637711,1571859,"100,00",95253342720,"0,78","0,00","0,00",1637711,42098
sampled.Random_Comparison,"1,93",31592,1606119,1637711,1596119,"100,00",95253342720,"0,15","0,00","0,00",1637711,88723
sampled.Random,"3,41",55852,1581859,1637711,1571859,"100,00",95253342720,"0,78","0,00","0,00",1637711,44722
sampled.Mru_TinyLfuMulti,"2,79",45772,1591939,1637711,1581939,"4,70",95253342720,"0,29","0,00","0,00",14293223,88455
sampled.Mru_TinyLfuBoost,"2,71",44422,1593289,1637711,1583289,"19,81",95253342720,"0,46","0,00","0,00",14304023,83081
sampled.Mru_TinyLfu,"2,79",45772,1591939,1637711,1581939,"4,70",95253342720,"0,29","0,00","0,00",14293223,122470
sampled.Mru_Threshold15,"2,62",42890,1594821,1637711,1584821,"100,00",95253342720,"0,48","0,00","0,00",14316279,87123
sampled.Mru_Secondary,"2,62",42890,1594821,1637711,1584821,"100,00",95253342720,"0,48","0,00","0,00",14316279,55541
sampled.Mru_Comparison,"1,93",31592,1606119,1637711,1596119,"100,00",95253342720,"0,15","0,00","0,00",14406663,79750
sampled.Mru,"2,62",42890,1594821,1637711,1584821,"100,00",95253342720,"0,48","0,00","0,00",14316279,76285
sampled.Mfu_TinyLfuMulti,"2,96",48456,1589255,1637711,1579255,"9,45",95253342720,"0,31","0,00","0,00",14271751,84017
sampled.Mfu_TinyLfuBoost,"2,93",47985,1589726,1637711,1579726,"40,17",95253342720,"0,56","0,00","0,00",14275519,63552
sampled.Mfu_TinyLfu,"2,96",48456,1589255,1637711,1579255,"9,45",95253342720,"0,31","0,00","0,00",14271751,85865
sampled.Mfu_Threshold15,"3,17",51955,1585756,1637711,1575756,"100,00",95253342720,"0,72","0,00","0,00",14243759,34955
sampled.Mfu_Secondary,"3,17",51955,1585756,1637711,1575756,"100,00",95253342720,"0,72","0,00","0,00",14243759,33929
sampled.Mfu_Comparison,"1,93",31592,1606119,1637711,1596119,"100,00",95253342720,"0,15","0,00","0,00",14406663,150525
sampled.Mfu,"3,17",51955,1585756,1637711,1575756,"100,00",95253342720,"0,72","0,00","0,00",14243759,33924
sampled.Lru_TinyLfuMulti,"3,59",58865,1578846,1637711,1568846,"10,13",95253342720,"0,47","0,00","0,00",14188479,103550
sampled.Lru_TinyLfuBoost,"3,51",57550,1580161,1637711,1570161,"44,80",95253342720,"0,81","0,00","0,00",14198999,54526
sampled.Lru_TinyLfu,"3,59",58865,1578846,1637711,1568846,"10,13",95253342720,"0,47","0,00","0,00",14188479,92574
sampled.Lru_Threshold15,"3,86",63241,1574470,1637711,1564470,"100,00",95253342720,"0,95","0,00","0,00",14153471,13116
sampled.Lru_Secondary,"3,86",63241,1574470,1637711,1564470,"100,00",95253342720,"0,95","0,00","0,00",14153471,13718
sampled.Lru_Comparison,"1,93",31592,1606119,1637711,1596119,"100,00",95253342720,"0,15","0,00","0,00",14406663,115143
sampled.Lru,"3,86",63241,1574470,1637711,1564470,"100,00",95253342720,"0,95","0,00","0,00",14153471,13782
sampled.Lfu_TinyLfuMulti,"4,32",70696,1567015,1637711,1557015,"6,93",95253342720,"0,60","0,00","0,00",14093831,83588
sampled.Lfu_TinyLfuBoost,"4,41",72288,1565423,1637711,1555423,"30,03",95253342720,"0,85","0,00","0,00",14081095,72020
sampled.Lfu_TinyLfu,"4,32",70696,1567015,1637711,1557015,"6,93",95253342720,"0,60","0,00","0,00",14093831,115307
sampled.Lfu_Threshold15,"4,79",78436,1559275,1637711,1549275,"100,00",95253342720,"0,84","0,00","0,00",14031911,45369
sampled.Lfu_Secondary,"4,79",78436,1559275,1637711,1549275,"100,00",95253342720,"0,84","0,00","0,00",14031911,48853
sampled.Lfu_Comparison,"1,93",31592,1606119,1637711,1596119,"100,00",95253342720,"0,15","0,00","0,00",14406663,107429
sampled.Lfu,"4,79",78436,1559275,1637711,1549275,"100,00",95253342720,"0,84","0,00","0,00",14031911,43780
sampled.Hyperbolic_TinyLfuMulti,"4,30",70429,1567282,1637711,1557282,"6,90",95253342720,"0,60","0,00","0,00",14095967,87034
