Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
linked.Lfu,"9,11",1139854,11379114,12518968,11378922,"100,00",61035634176,"8,62","0,00","0,00",16307810,5883
linked.Fifo_TinyLfuMulti,"8,62",1078516,11440452,12518968,11440340,"0,00",61035634176,"13,30","0,00","0,00",12519371,9894
linked.Fifo_TinyLfuBoost,"15,26",1909946,10609022,12518968,10608780,"0,00",61035634176,"15,82","0,00","0,00",12519000,9220
linked.Fifo_TinyLfu,"16,69",2089305,10429663,12518968,10429392,"0,00",61035634176,"16,27","0,00","0,00",12518979,8606
linked.Fifo_Threshold15,"7,23",904670,11614298,12518968,11613689,"85,70",61035634176,"8,65","0,00","0,00",16544042,11893
linked.Fifo_Secondary,"35,34",4424828,8094140,12518968,8093438,"0,00",61035634176,"13,13","0,00","0,00",12519021,7679
linked.Fifo_Comparison,"4,60",575983,11942985,12518968,11942945,"2,49",61035634176,"7,19","0,00","0,00",12603480,5598
linked.Fifo,"6,64",831436,11687532,12518968,11686995,"100,00",61035634176,"7,42","0,00","0,00",17928553,5965
linked.Clock_TinyLfuMulti,"10,96",1372165,11146803,12518968,11146667,"0,01",61035634176,"12,51","0,00","0,00",12523365,9436
linked.Clock_TinyLfuBoost,"19,51",2442475,10076493,12518968,10076232,"0,00",61035634176,"20,38","0,00","0,00",12519972,8986
linked.Clock_TinyLfu,"25,68",3214392,9304576,12518968,9304227,"0,01",61035634176,"21,59","0,00","0,00",12522064,8760
linked.Clock_Threshold15,"9,51",1190844,11328124,12518968,11327637,"85,71",61035634176,"12,11","0,00","0,00",16738623,11016
linked.Clock_Secondary,"31,02",3883556,8635412,12518968,8634879,"0,01",61035634176,"22,22","0,00","0,00",12548991,7880
linked.Clock_Comparison,"5,67",710164,11808804,12518968,11808766,"2,62",61035634176,"8,26","0,00","0,00",12670005,5812
linked.Clock,"7,66",959161,11559807,12518968,11559263,"100,00",61035634176,"8,13","0,00","0,00",18603754,5547
heap.Skip_TinyLfuMulti,"5,00",626267,11892701,12518968,11892650,"0,02",61035634176,"11,22","0,00","0,00",12518970,11648
heap.Skip_TinyLfuBoost,"16,26",2035414,10483554,12518968,10483295,"0,00",61035634176,"16,17","0,00","0,00",12518970,16821
