Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
heap.One_TinyLfuBoost,"16,26",2035414,10483554,12518968,10483295,"0,00",61035634176,"16,17","0,00","0,00",12518970,18865
heap.One_TinyLfu,"16,43",2056479,10462489,12518968,10462252,"0,00",61035634176,"17,12","0,00","0,00",12518970,21051
heap.One_Secondary,"16,12",2017910,10501058,12518968,10500863,"0,01",61035634176,"18,21","0,00","0,00",12518970,15805
heap.One,"10,63",1331284,11187684,12518968,11187507,"100,00",61035634176,"9,23","0,00","0,00",12518970,7800
heap.None_TinyLfuBoost,"16,26",2035414,10483554,12518968,10483295,"0,00",61035634176,"16,17","0,00","0,00",12518970,18616
heap.None_TinyLfu,"16,43",2056479,10462489,12518968,10462252,"0,00",61035634176,"17,12","0,00","0,00",12518970,21207
heap.None_Secondary,"16,12",2017910,10501058,12518968,10500863,"0,01",61035634176,"18,21","0,00","0,00",12518970,15945
heap.None,"10,63",1331284,11187684,12518968,11187507,"100,00",61035634176,"9,23","0,00","0,00",12518970,7780
heap.Boost_TinyLfuBoost,"16,26",2035414,10483554,12518968,10483295,"0,00",61035634176,"16,17","0,00","0,00",12518970,25660
heap.Boost_TinyLfu,"16,43",2056479,10462489,12518968,10462252,"0,00",61035634176,"17,12","0,00","0,00",12518970,24574
heap.Boost_Secondary,"13,00",1627547,10891421,12518968,10891210,"0,04",61035634176,"12,94","0,00","0,00",12518970,23098
heap.Boost,"10,41",1303614,11215354,12518968,11215073,"100,00",61035634176,"8,18","0,00","0,00",12518970,11305
