Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Random_TinyLfuMulti,"2,28",14975,642799,657774,632799,"9,02",39942787584,"0,34","0,00","0,00",657774,25443
sampled.Random_TinyLfuBoost,"1,94",12731,645043,657774,635043,"41,62",39942787584,"0,24","0,00","0,00",657774,19827
sampled.Random_TinyLfu,"2,28",14975,642799,657774,632799,"9,02",39942787584,"0,34","0,00","0,00",657774,25769
sampled.Random_Threshold15,"2,17",14253,643521,657774,633521,"100,00",39942787584,"0,26","0,00","0,00",657774,11360
sampled.Random_Secondary,"2,17",14253,643521,657774,633521,"100,00",39942787584,"0,26","0,00","0,00",657774,10725
sampled.Random_Comparison,"5,31",34930,622844,657774,612844,"100,00",39942787584,"1,48","0,00","0,00",657774,25679
sampled.Random,"2,17",14253,643521,657774,633521,"100,00",39942787584,"0,26","0,00","0,00",657774,10614
sampled.Mru_TinyLfuMulti,"3,30",21685,636089,657774,626089,"4,46",39942787584,"0,64","0,00","0,00",5666486,27323
sampled.Mru_TinyLfuBoost,"2,67",17532,640242,657774,630242,"20,28",39942787584,"0,48","0,00","0,00",5699710,25655
sampled.Mru_TinyLfu,"3,30",21685,636089,657774,626089,"4,46",39942787584,"0,64","0,00","0,00",5666486,27210
sampled.Mru_Threshold15,"2,69",17676,640098,657774,630098,"100,00",39942787584,"0,47","0,00","0,00",5698558,17495
sampled.Mru_Secondary,"2,69",17676,640098,657774,630098,"100,00",39942787584,"0,47","0,00","0,00",5698558,16699
sampled.Mru_Comparison,"5,31",34930,622844,657774,612844,"100,00",39942787584,"1,48","0,00","0,00",5560526,27932
sampled.Mru,"2,69",17676,640098,657774,630098,"100,00",39942787584,"0,47","0,00","0,00",5698558,15927
sampled.Mfu_TinyLfuMulti,"2,28",15014,642760,657774,632760,"7,85",39942787584,"0,40","0,00","0,00",5719854,26607
sampled.Mfu_TinyLfuBoost,"1,91",12569,645205,657774,635205,"41,11",39942787584,"0,23","0,00","0,00",5739414,20232
sampled.Mfu_TinyLfu,"2,28",15014,642760,657774,632760,"7,85",39942787584,"0,40","0,00","0,00",5719854,28910
sampled.Mfu_Threshold15,"2,12",13949,643825,657774,633825,"100,00",39942787584,"0,26","0,00","0,00",5728374,11100
sampled.Mfu_Secondary,"2,12",13949,643825,657774,633825,"100,00",39942787584,"0,26","0,00","0,00",5728374,10947
sampled.Mfu_Comparison,"5,31",34930,622844,657774,612844,"100,00",39942787584,"1,48","0,00","0,00",5560526,27167
sampled.Mfu,"2,12",13949,643825,657774,633825,"100,00",39942787584,"0,26","0,00","0,00",5728374,11226
sampled.Lru_TinyLfuMulti,"2,23",14675,643099,657774,633099,"8,74",39942787584,"0,25","0,00","0,00",5722566,27710
sampled.Lru_TinyLfuBoost,"1,93",12691,645083,657774,635083,"45,07",39942787584,"0,24","0,00","0,00",5738438,18743
sampled.Lru_TinyLfu,"2,23",14675,643099,657774,633099,"8,74",39942787584,"0,25","0,00","0,00",5722566,27361
sampled.Lru_Threshold15,"2,17",14282,643492,657774,633492,"100,00",39942787584,"0,27","0,00","0,00",5725710,5565
sampled.Lru_Secondary,"2,17",14282,643492,657774,633492,"100,00",39942787584,"0,27","0,00","0,00",5725710,5131
sampled.Lru_Comparison,"5,31",34930,622844,657774,612844,"100,00",39942787584,"1,48","0,00","0,00",5560526,26909
sampled.Lru,"2,17",14282,643492,657774,633492,"100,00",39942787584,"0,27","0,00","0,00",5725710,5049
sampled.Lfu_TinyLfuMulti,"3,88",25520,632254,657774,622254,"5,93",39942787584,"0,44","0,00","0,00",5635806,28460
sampled.Lfu_TinyLfuBoost,"3,69",24243,633531,657774,623531,"28,90",39942787584,"0,40","0,00","0,00",5646022,22271
sampled.Lfu_TinyLfu,"3,88",25520,632254,657774,622254,"5,93",39942787584,"0,44","0,00","0,00",5635806,27051
sampled.Lfu_Threshold15,"3,76",24745,633029,657774,623029,"100,00",39942787584,"0,42","0,00","0,00",5642006,16276
sampled.Lfu_Secondary,"3,76",24745,633029,657774,623029,"100,00",39942787584,"0,42","0,00","0,00",5642006,15243
sampled.Lfu_Comparison,"5,31",34930,622844,657774,612844,"100,00",39942787584,"1,48","0,00","0,00",5560526,26555
sampled.Lfu,"3,76",24745,633029,657774,623029,"100,00",39942787584,"0,42","0,00","0,00",5642006,15381
sampled.Hyperbolic_TinyLfuMulti,"3,90",25634,632140,657774,622140,"5,93",39942787584,"0,42","0,00","0,00",5634894,28899
sampled.Hyperbolic_TinyLfuBoost,"3,69",24268,633506,657774,623506,"28,90",39942787584,"0,38","0,00","0,00",5645822,24377
sampled.Hyperbolic_TinyLfu,"3,90",25634,632140,657774,622140,"5,93",39942787584,"0,42","0,00","0,00",5634894,28359
sampled.Hyperbolic_Threshold15,"3,76",24729,633045,657774,623045,"100,00",39942787584,"0,40","0,00","0,00",5642134,15970
sampled.Hyperbolic_Secondary,"3,76",24729,633045,657774,623045,"100,00",39942787584,"0,40","0,00","0,00",5642134,16798
sampled.Hyperbolic_Comparison,"5,31",34930,622844,657774,612844,"100,00",39942787584,"1,48","0,00","0,00",5560526,27593
sampled.Hyperbolic,"3,76",24729,633045,657774,623045,"100,00",39942787584,"0,40","0,00","0,00",5642134,15602
sampled.Fifo_TinyLfuMulti,"2,24",14715,643059,657774,633059,"8,49",39942787584,"0,25","0,00","0,00",5722246,26506
sampled.Fifo_TinyLfuBoost,"1,93",12679,645095,657774,635095,"44,92",39942787584,"0,24","0,00","0,00",5738534,18891
sampled.Fifo_TinyLfu,"2,24",14715,643059,657774,633059,"8,49",39942787584,"0,25","0,00","0,00",5722246,27444
sampled.Fifo_Threshold15,"2,15",14142,643632,657774,633632,"100,00",39942787584,"0,27","0,00","0,00",5726830,6759
sampled.Fifo_Secondary,"2,15",14142,643632,657774,633632,"100,00",39942787584,"0,27","0,00","0,00",5726830,5325
sampled.Fifo_Comparison,"5,31",34930,622844,657774,612844,"100,00",39942787584,"1,48","0,00","0,00",5560526,27110
sampled.Fifo,"2,15",14142,643632,657774,633632,"100,00",39942787584,"0,27","0,00","0,00",5726830,4931
product.Guava,"2,09",13749,644025,657774,634025,"100,00",39942787584,"0,27","0,00","0,00",,1838
product.ElasticSearch,"2,09",13751,644023,657774,634023,"100,00",39942787584,"0,27","0,00","0,00",,1786
product.Caffeine,"4,19",27532,630242,657774,620242,"100,00",39942787584,"0,45","0,00","0,00",,4424
product.Cache2k,"4,28",28177,629597,657774,619598,"100,00",39942787584,"0,46","0,00","0,00",,5281
linked.Mru_TinyLfuMulti,"5,01",32984,624790,657774,614790,"0,26",39942787584,"1,49","0,00","0,00",657774,498
linked.Mru_TinyLfuBoost,"5,19",34109,623665,657774,613665,"0,20",39942787584,"1,49","0,00","0,00",657774,640
linked.Mru_TinyLfu,"5,25",34525,623249,657774,613249,"0,07",39942787584,"1,48","0,00","0,00",657774,479
linked.Mru_Threshold15,"4,90",32242,625532,657774,615532,"81,74",39942787584,"1,47","0,00","0,00",657774,669
linked.Mru_Secondary,"5,25",34505,623269,657774,613269,"0,10",39942787584,"1,48","0,00","0,00",657774,481
linked.Mru_Comparison,"4,82",31704,626070,657774,616070,"48,78",39942787584,"1,47","0,00","0,00",657774,322
linked.Mru,"4,89",32164,625610,657774,615610,"100,00",39942787584,"1,47","0,00","0,00",657774,356
linked.Mfu_TinyLfuMulti,"1,93",12701,645073,657774,635073,"3,51",39942787584,"0,68","0,00","0,00",667774,630
linked.Mfu_TinyLfuBoost,"3,47",22854,634920,657774,624920,"1,95",39942787584,"2,12","0,00","0,00",667774,752
linked.Mfu_TinyLfu,"5,31",34930,622844,657774,612844,"0,00",39942787584,"1,48","0,00","0,00",667774,582
linked.Mfu_Threshold15,"2,17",14268,643506,657774,633506,"85,71",39942787584,"0,25","0,00","0,00",667774,643
linked.Mfu_Secondary,"5,31",34930,622844,657774,612844,"0,00",39942787584,"1,48","0,00","0,00",667774,471
linked.Mfu_Comparison,"1,41",9266,648508,657774,638508,"47,76",39942787584,"0,19","0,00","0,00",667774,570
linked.Mfu,"1,83",12047,645727,657774,635727,"100,00",39942787584,"0,23","0,00","0,00",667774,407
linked.Lru_TinyLfuMulti,"2,32",15265,642509,657774,632509,"4,14",39942787584,"0,85","0,00","0,00",657774,543
linked.Lru_TinyLfuBoost,"1,92",12654,645120,657774,635120,"38,05",39942787584,"0,24","0,00","0,00",657774,627
linked.Lru_TinyLfu,"2,67",17581,640193,657774,630193,"3,43",39942787584,"0,84","0,00","0,00",657774,448
linked.Lru_Threshold15,"2,20",14455,643319,657774,633319,"85,71",39942787584,"0,27","0,00","0,00",657774,708
linked.Lru_Secondary,"3,34",21989,635785,657774,625785,"4,42",39942787584,"0,88","0,00","0,00",657774,609
linked.Lru_Comparison,"1,69",11089,646685,657774,636685,"47,89",39942787584,"0,21","0,00","0,00",657774,424
linked.Lru,"2,09",13751,644023,657774,634023,"100,00",39942787584,"0,27","0,00","0,00",657774,377
linked.Lfucostboost_TinyLfuMulti,"4,26",27993,629781,657774,619781,"2,79",39942787584,"0,45","0,00","0,00",667774,620
linked.Lfucostboost_TinyLfuBoost,"4,26",28024,629750,657774,619750,"19,98",39942787584,"0,45","0,00","0,00",667774,616
linked.Lfucostboost_TinyLfu,"4,26",28052,629722,657774,619722,"3,10",39942787584,"0,45","0,00","0,00",667774,456
linked.Lfucostboost_Threshold15,"4,28",28127,629647,657774,619647,"85,64",39942787584,"0,46","0,00","0,00",667774,657
linked.Lfucostboost_Secondary,"4,28",28121,629653,657774,619653,"3,58",39942787584,"0,46","0,00","0,00",667774,441
linked.Lfucostboost_Comparison,"4,26",27993,629781,657774,619781,"48,72",39942787584,"0,46","0,00","0,00",667774,454
linked.Lfucostboost,"4,28",28148,629626,657774,619626,"100,00",39942787584,"0,46","0,00","0,00",667774,452
linked.Lfu_TinyLfuMulti,"4,26",27993,629781,657774,619781,"2,79",39942787584,"0,45","0,00","0,00",667774,574
linked.Lfu_TinyLfuBoost,"4,26",28024,629750,657774,619750,"19,98",39942787584,"0,45","0,00","0,00",667774,595
