Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
linked.Fifo_TinyLfu,"71,98",1121324,436490,1557814,426490,"0,01",11495121408,"52,26","0,00","0,00",1557814,605
linked.Fifo_Threshold15,"81,08",1263015,294799,1557814,284799,"98,19",11495121408,"61,67","0,00","0,00",1557814,825
linked.Fifo_Secondary,"74,11",1154519,403295,1557814,393295,"0,29",11495121408,"54,07","0,00","0,00",1557814,1014
linked.Fifo_Comparison,"60,68",945342,612472,1557814,602472,"2,40",11495121408,"50,23","0,00","0,00",1557814,644
linked.Fifo,"81,13",1263843,293971,1557814,283971,"100,00",11495121408,"61,71","0,00","0,00",1557814,401
linked.Clock_TinyLfuMulti,"79,05",1231386,326428,1557814,316428,"3,61",11495121408,"61,22","0,00","0,00",1570862,565
linked.Clock_TinyLfuBoost,"81,99",1277259,280555,1557814,270555,"19,60",11495121408,"63,59","0,00","0,00",1598406,833
linked.Clock_TinyLfu,"80,20",1249375,308439,1557814,298439,"5,46",11495121408,"60,06","0,00","0,00",1576921,652
linked.Clock_Threshold15,"82,54",1285840,271974,1557814,261974,"99,17",11495121408,"62,87","0,00","0,00",1633920,587
linked.Clock_Secondary,"81,40",1268020,289794,1557814,279794,"7,60",11495121408,"61,09","0,00","0,00",1579294,504
linked.Clock_Comparison,"73,73",1148650,409164,1557814,399164,"2,09",11495121408,"54,71","0,00","0,00",1564917,597
linked.Clock,"82,54",1285755,272059,1557814,262059,"100,00",11495121408,"62,87","0,00","0,00",1633886,351
heap.Skip_TinyLfuMulti,"71,92",1120404,437410,1557814,427410,"0,03",11495121408,"51,94","0,00","0,00",1557814,20928
heap.Skip_TinyLfuBoost,"72,01",1121827,435987,1557814,425987,"0,02",11495121408,"52,00","0,00","0,00",1557814,22031
heap.Skip_TinyLfu,"72,38",1127479,430335,1557814,420335,"0,01",11495121408,"52,66","0,00","0,00",1557814,19689
heap.Skip_Threshold15,"73,02",1137540,420274,1557814,410274,"39,96",11495121408,"53,75","0,00","0,00",1557814,12484
heap.Skip_Secondary,"72,05",1122385,435429,1557814,425429,"0,02",11495121408,"51,92","0,00","0,00",1557814,20868
heap.Skip_Comparison,"71,90",1120114,437700,1557814,427700,"0,82",11495121408,"51,89","0,00","0,00",1557814,21494
heap.Skip,"74,16",1155227,402587,1557814,392587,"100,00",11495121408,"55,12","0,00","0,00",1557814,2018
heap.One_TinyLfuMulti,"72,18",1124398,433416,1557814,423416,"0,02",11495121408,"52,21","0,00","0,00",1557814,18130
heap.One_TinyLfuBoost,"72,51",1129609,428205,1557814,418205,"0,01",11495121408,"52,99","0,00","0,00",1557814,19723
heap.One_TinyLfu,"72,72",1132887,424927,1557814,414927,"0,01",11495121408,"52,73","0,00","0,00",1557814,18911
heap.One_Threshold15,"77,42",1205995,351819,1557814,341819,"90,94",11495121408,"58,13","0,00","0,00",1557814,2972
heap.One_Secondary,"73,18",1139976,417838,1557814,407838,"0,04",11495121408,"52,85","0,00","0,00",1557814,18112
