Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Random_TinyLfuBoost,"35,59",439817,795816,1235633,790816,"6,77",5561702,"27,39","0,00","0,00",1235633,10748
sampled.Random_TinyLfu,"35,60",439944,795689,1235633,790689,"6,77",5561702,"27,39","0,00","0,00",1235633,8626
sampled.Random_Secondary,"35,96",444355,791278,1235633,786278,"9,63",5561702,"28,44","0,00","0,00",1235633,8336
sampled.Random,"37,60",464538,771095,1235633,766095,"100,00",5561702,"31,67","0,00","0,00",1235633,6764
sampled.Mru_TinyLfuBoost,"31,57",390044,845589,1235633,840589,"2,46",5561702,"22,86","0,00","0,00",7960345,10873
sampled.Mru_TinyLfu,"31,57",390044,845589,1235633,840589,"2,46",5561702,"22,86","0,00","0,00",7960345,11894
sampled.Mru_Secondary,"31,63",390882,844751,1235633,839751,"3,19",5561702,"23,46","0,00","0,00",7953641,14534
sampled.Mru,"27,08",334619,901014,1235633,896014,"100,00",5561702,"24,83","0,00","0,00",8403745,13095
sampled.Mfu_TinyLfuBoost,"31,49",389156,846477,1235633,841477,"2,83",5561702,"22,71","0,00","0,00",7967449,11310
sampled.Mfu_TinyLfu,"31,49",389095,846538,1235633,841538,"2,83",5561702,"22,70","0,00","0,00",7967937,10600
sampled.Mfu_Secondary,"31,50",389265,846368,1235633,841368,"3,56",5561702,"23,17","0,00","0,00",7966577,10587
sampled.Mfu,"31,38",387793,847840,1235633,842840,"100,00",5561702,"27,50","0,00","0,00",7978353,12075
sampled.Lru_TinyLfuBoost,"35,96",444342,791291,1235633,786291,"7,03",5561702,"27,87","0,00","0,00",7525961,12053
sampled.Lru_TinyLfu,"35,97",444507,791126,1235633,786126,"7,02",5561702,"27,88","0,00","0,00",7524641,13853
sampled.Lru_Secondary,"36,07",445663,789970,1235633,784970,"9,16",5561702,"28,54","0,00","0,00",7515393,9802
