Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Random_TinyLfuBoost,"61,74",1880806,1165306,3046112,1160306,"5,06",13882741,"57,86","0,00","0,00",3046112,15475
sampled.Random_TinyLfu,"61,74",1880806,1165306,3046112,1160306,"5,06",13882741,"57,86","0,00","0,00",3046112,15453
sampled.Random_Secondary,"62,04",1889832,1156280,3046112,1151280,"6,40",13882741,"58,83","0,00","0,00",3046112,16077
sampled.Random,"56,78",1729578,1316534,3046112,1311534,"100,00",13882741,"51,42","0,00","0,00",3046112,10485
sampled.Mru_TinyLfuBoost,"51,89",1580534,1465578,3046112,1460578,"3,06",13882741,"46,74","0,00","0,00",14730736,21403
sampled.Mru_TinyLfu,"51,89",1580534,1465578,3046112,1460578,"3,06",13882741,"46,74","0,00","0,00",14730736,22010
sampled.Mru_Secondary,"52,01",1584275,1461837,3046112,1456837,"3,68",13882741,"47,66","0,00","0,00",14700808,21657
sampled.Mru,"39,47",1202386,1843726,3046112,1838726,"100,00",13882741,"34,02","0,00","0,00",17755920,24897
sampled.Mfu_TinyLfuBoost,"53,06",1616338,1429774,3046112,1424774,"2,78",13882741,"48,36","0,00","0,00",14444304,21038
sampled.Mfu_TinyLfu,"53,06",1616338,1429774,3046112,1424774,"2,78",13882741,"48,36","0,00","0,00",14444304,20969
sampled.Mfu_Secondary,"53,20",1620555,1425557,3046112,1420557,"3,29",13882741,"49,30","0,00","0,00",14410568,20581
sampled.Mfu,"47,54",1448072,1598040,3046112,1593040,"100,00",13882741,"42,94","0,00","0,00",15790432,15437
sampled.Lru_TinyLfuBoost,"62,73",1910773,1135339,3046112,1130339,"5,51",13882741,"58,93","0,00","0,00",12088824,17088
sampled.Lru_TinyLfu,"62,73",1910773,1135339,3046112,1130339,"5,51",13882741,"58,93","0,00","0,00",12088824,14903
sampled.Lru_Secondary,"62,91",1916231,1129881,3046112,1124881,"6,99",13882741,"59,86","0,00","0,00",12045160,17261
sampled.Lru,"61,66",1878234,1167878,3046112,1162878,"100,00",13882741,"56,38","0,00","0,00",12349136,8259
sampled.Lfu_TinyLfuBoost,"61,77",1881444,1164668,3046112,1159668,"4,85",13882741,"57,88","0,00","0,00",12323456,17703
sampled.Lfu_TinyLfu,"61,77",1881444,1164668,3046112,1159668,"4,85",13882741,"57,88","0,00","0,00",12323456,17231
sampled.Lfu_Secondary,"62,08",1891176,1154936,3046112,1149936,"6,59",13882741,"58,76","0,00","0,00",12245600,17150
sampled.Lfu,"62,04",1889900,1156212,3046112,1151212,"100,00",13882741,"56,69","0,00","0,00",12255808,16075
sampled.Hyperbolic_TinyLfuBoost,"61,81",1882780,1163332,3046112,1158332,"5,54",13882741,"57,82","0,00","0,00",12312768,18213
sampled.Hyperbolic_TinyLfu,"61,81",1882780,1163332,3046112,1158332,"5,54",13882741,"57,82","0,00","0,00",12312768,18098
sampled.Hyperbolic_Secondary,"62,15",1893131,1152981,3046112,1147981,"7,55",13882741,"58,75","0,00","0,00",12229960,17494
sampled.Hyperbolic,"62,47",1902758,1143354,3046112,1138354,"100,00",13882741,"56,74","0,00","0,00",12152944,13552
sampled.Fifo_TinyLfuBoost,"58,62",1785540,1260572,3046112,1255572,"3,94",13882741,"54,40","0,00","0,00",13090688,19723
sampled.Fifo_TinyLfu,"58,62",1785540,1260572,3046112,1255572,"3,94",13882741,"54,40","0,00","0,00",13090688,18931
sampled.Fifo_Secondary,"58,71",1788437,1257675,3046112,1252675,"4,55",13882741,"55,09","0,00","0,00",13067512,20159
sampled.Fifo,"57,35",1747000,1299112,3046112,1294112,"100,00",13882741,"52,08","0,00","0,00",13399008,6104
product.Guava,"61,93",1886338,1159774,3046112,1154774,"100,00",13882741,"56,63","0,00","0,00",,4535
product.ElasticSearch,"61,94",1886747,1159365,3046112,1154365,"100,00",13882741,"56,64","0,00","0,00",,5933
product.Caffeine,"64,58",1967186,1078926,3046112,1073926,"100,00",13882741,"59,94","0,00","0,00",,5778
product.Cache2k,"65,53",1996189,1049923,3046112,1044924,"100,00",13882741,"60,64","0,00","0,00",,6077
linked.Mru_TinyLfuBoost,"45,36",1381592,1664520,3046112,1659520,"2,11",13882741,"39,57","0,00","0,00",3046112,1719
linked.Mru_TinyLfu,"45,36",1381592,1664520,3046112,1659520,"2,11",13882741,"39,57","0,00","0,00",3046112,1643
linked.Mru_Secondary,"42,75",1302066,1744046,3046112,1739046,"3,17",13882741,"40,63","0,00","0,00",3046112,1929
linked.Mru,"3,12",95147,2950965,3046112,2945965,"100,00",13882741,"2,86","0,00","0,00",3046112,1425
linked.Mfu_TinyLfuBoost,"35,95",1094937,1951175,3046112,1946175,"0,30",13882741,"34,13","0,00","0,00",3051112,1948
linked.Mfu_TinyLfu,"35,95",1094937,1951175,3046112,1946175,"0,30",13882741,"34,13","0,00","0,00",3051112,1817
linked.Mfu_Secondary,"33,47",1019635,2026477,3046112,2021477,"0,71",13882741,"36,12","0,00","0,00",3051112,1903
linked.Mfu,"37,36",1138088,1908024,3046112,1903024,"100,00",13882741,"35,07","0,00","0,00",3051112,1462
linked.Lru_TinyLfuBoost,"61,73",1880400,1165712,3046112,1160712,"3,99",13882741,"58,02","0,00","0,00",3046112,1608
linked.Lru_TinyLfu,"61,73",1880400,1165712,3046112,1160712,"3,99",13882741,"58,02","0,00","0,00",3046112,1908
linked.Lru_Secondary,"61,91",1885972,1160140,3046112,1155140,"4,70",13882741,"58,70","0,00","0,00",3046112,1473
linked.Lru,"61,94",1886747,1159365,3046112,1154365,"100,00",13882741,"56,64","0,00","0,00",3046112,1276
linked.Lfucostboost_TinyLfuBoost,"49,33",1502529,1543583,3046112,1538583,"0,35",13882741,"47,34","0,00","0,00",3051112,1958
