Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Random_TinyLfuMulti,"24,41",39271,121620,160891,121579,"0,16",4789000704,"2,78","0,00","0,00",160891,241
sampled.Random_TinyLfuBoost,"15,98",25713,135178,160891,135161,"0,11",4789000704,"2,67","0,00","0,00",160891,110
sampled.Random_TinyLfu,"24,41",39271,121620,160891,121579,"0,16",4789000704,"2,78","0,00","0,00",160891,421
sampled.Random_Threshold15,"5,33",8568,152323,160891,152314,"100,00",4789000704,"0,82","0,00","0,00",160891,94
sampled.Random_Secondary,"5,33",8568,152323,160891,152314,"100,00",4789000704,"0,82","0,00","0,00",160891,159
sampled.Random_Comparison,"11,84",19052,141839,160891,141795,"100,00",4789000704,"1,45","0,00","0,00",160891,99
sampled.Random,"5,33",8568,152323,160891,152314,"100,00",4789000704,"0,82","0,00","0,00",160891,240
sampled.Mru_TinyLfuMulti,"24,16",38876,122015,160891,121953,"0,18",4789000704,"2,01","0,00","0,00",1136515,306
sampled.Mru_TinyLfuBoost,"23,11",37179,123712,160891,123671,"0,14",4789000704,"2,63","0,00","0,00",1150259,639
sampled.Mru_TinyLfu,"24,16",38876,122015,160891,121953,"0,18",4789000704,"2,01","0,00","0,00",1136515,279
sampled.Mru_Threshold15,"3,73",5997,154894,160891,154882,"100,00",4789000704,"0,37","0,00","0,00",1399947,534
sampled.Mru_Secondary,"3,73",5997,154894,160891,154882,"100,00",4789000704,"0,37","0,00","0,00",1399947,361
sampled.Mru_Comparison,"11,84",19052,141839,160891,141795,"100,00",4789000704,"1,45","0,00","0,00",1295251,342
sampled.Mru,"3,73",5997,154894,160891,154882,"100,00",4789000704,"0,37","0,00","0,00",1399947,266
sampled.Mfu_TinyLfuMulti,"22,94",36901,123990,160891,123934,"0,03",4789000704,"2,51","0,00","0,00",1152363,436
sampled.Mfu_TinyLfuBoost,"16,03",25790,135101,160891,135079,"0,04",4789000704,"2,21","0,00","0,00",1241523,306
sampled.Mfu_TinyLfu,"22,94",36901,123990,160891,123934,"0,03",4789000704,"2,51","0,00","0,00",1152363,432
sampled.Mfu_Threshold15,"4,60",7393,153498,160891,153484,"100,00",4789000704,"0,72","0,00","0,00",1388763,593
sampled.Mfu_Secondary,"4,60",7393,153498,160891,153484,"100,00",4789000704,"0,72","0,00","0,00",1388763,426
sampled.Mfu_Comparison,"11,84",19052,141839,160891,141795,"100,00",4789000704,"1,45","0,00","0,00",1295251,481
sampled.Mfu,"4,60",7393,153498,160891,153484,"100,00",4789000704,"0,72","0,00","0,00",1388763,275
sampled.Lru_TinyLfuMulti,"22,20",35724,125167,160891,125137,"0,13",4789000704,"2,97","0,00","0,00",1161987,356
sampled.Lru_TinyLfuBoost,"16,74",26941,133950,160891,133932,"0,09",4789000704,"2,71","0,00","0,00",1232347,602
sampled.Lru_TinyLfu,"22,20",35724,125167,160891,125137,"0,13",4789000704,"2,97","0,00","0,00",1161987,691
sampled.Lru_Threshold15,"2,76",4448,156443,160891,156434,"100,00",4789000704,"0,51","0,00","0,00",1412363,786
sampled.Lru_Secondary,"2,76",4448,156443,160891,156434,"100,00",4789000704,"0,51","0,00","0,00",1412363,455
sampled.Lru_Comparison,"11,84",19052,141839,160891,141795,"100,00",4789000704,"1,45","0,00","0,00",1295251,271
sampled.Lru,"2,76",4448,156443,160891,156434,"100,00",4789000704,"0,51","0,00","0,00",1412363,403
sampled.Lfu_TinyLfuMulti,"22,22",35747,125144,160891,125114,"0,14",4789000704,"2,97","0,00","0,00",1161803,507
sampled.Lfu_TinyLfuBoost,"16,72",26900,133991,160891,133973,"0,16",4789000704,"2,71","0,00","0,00",1232675,528
sampled.Lfu_TinyLfu,"22,22",35747,125144,160891,125114,"0,14",4789000704,"2,97","0,00","0,00",1161803,389
sampled.Lfu_Threshold15,"14,55",23410,137481,160891,137470,"100,00",4789000704,"2,03","0,00","0,00",1260651,419
sampled.Lfu_Secondary,"14,55",23410,137481,160891,137470,"100,00",4789000704,"2,03","0,00","0,00",1260651,462
sampled.Lfu_Comparison,"11,84",19052,141839,160891,141795,"100,00",4789000704,"1,45","0,00","0,00",1295251,239
sampled.Lfu,"14,55",23410,137481,160891,137470,"100,00",4789000704,"2,03","0,00","0,00",1260651,318
sampled.Hyperbolic_TinyLfuMulti,"22,18",35680,125211,160891,125181,"0,21",4789000704,"2,96","0,00","0,00",1162339,611
sampled.Hyperbolic_TinyLfuBoost,"14,16",22786,138105,160891,138093,"0,13",4789000704,"2,55","0,00","0,00",1265635,442
sampled.Hyperbolic_TinyLfu,"22,18",35680,125211,160891,125181,"0,21",4789000704,"2,96","0,00","0,00",1162339,457
sampled.Hyperbolic_Threshold15,"10,28",16547,144344,160891,144333,"100,00",4789000704,"1,61","0,00","0,00",1315555,382
sampled.Hyperbolic_Secondary,"10,28",16547,144344,160891,144333,"100,00",4789000704,"1,61","0,00","0,00",1315555,471
sampled.Hyperbolic_Comparison,"11,84",19052,141839,160891,141795,"100,00",4789000704,"1,45","0,00","0,00",1295251,600
