Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
linked.Mfu_Comparison,"0,06",18,31362,31380,30793,"1,08",1225606656,"0,01","0,00","0,00",32130,32
linked.Mfu,"0,70",220,31160,31380,30578,"100,00",1225606656,"0,09","0,00","0,00",38860,17
linked.Lru_TinyLfuMulti,"0,05",17,31363,31380,30793,"0,34",1225606656,"0,40","0,00","0,00",31472,14
linked.Lru_TinyLfuBoost,"1,50",470,30910,31380,30293,"0,77",1225606656,"0,33","0,00","0,00",31582,221
linked.Lru_TinyLfu,"1,56",489,30891,31380,30290,"0,51",1225606656,"0,32","0,00","0,00",31497,56
linked.Lru_Threshold15,"0,70",220,31160,31380,30562,"81,89",1225606656,"0,08","0,00","0,00",37293,179
linked.Lru_Secondary,"1,63",510,30870,31380,30264,"0,62",1225606656,"0,31","0,00","0,00",31516,150
linked.Lru_Comparison,"0,04",14,31366,31380,30796,"1,04",1225606656,"0,00","0,00","0,00",31552,9
linked.Lru,"0,95",297,31083,31380,30501,"100,00",1225606656,"0,12","0,00","0,00",38270,11
linked.Lfucostboost_TinyLfuMulti,"0,70",220,31160,31380,30590,"2,35",1225606656,"0,47","0,00","0,00",32548,185
linked.Lfucostboost_TinyLfuBoost,"0,98",309,31071,31380,30498,"0,41",1225606656,"0,42","0,00","0,00",32066,136
linked.Lfucostboost_TinyLfu,"1,64",514,30866,31380,30262,"0,81",1225606656,"0,25","0,00","0,00",32160,96
linked.Lfucostboost_Threshold15,"1,12",350,31030,31380,30442,"81,97",1225606656,"0,13","0,00","0,00",37830,208
linked.Lfucostboost_Secondary,"1,59",499,30881,31380,30245,"1,54",1225606656,"0,20","0,00","0,00",32331,114
linked.Lfucostboost_Comparison,"0,65",205,31175,31380,30602,"0,92",1225606656,"0,07","0,00","0,00",32088,51
linked.Lfucostboost,"1,21",379,31001,31380,30413,"100,00",1225606656,"0,14","0,00","0,00",38810,8
linked.Lfu_TinyLfuMulti,"0,65",205,31175,31380,30603,"0,27",1225606656,"0,47","0,00","0,00",32024,37
linked.Lfu_TinyLfuBoost,"1,00",315,31065,31380,30492,"0,37",1225606656,"0,42","0,00","0,00",32055,78
linked.Lfu_TinyLfu,"1,64",514,30866,31380,30262,"0,82",1225606656,"0,25","0,00","0,00",32162,155
linked.Lfu_Threshold15,"1,12",350,31030,31380,30442,"81,97",1225606656,"0,13","0,00","0,00",37830,131
linked.Lfu_Secondary,"1,59",500,30880,31380,30244,"1,54",1225606656,"0,20","0,00","0,00",32333,180
linked.Lfu_Comparison,"0,65",205,31175,31380,30602,"0,92",1225606656,"0,07","0,00","0,00",32088,19
linked.Lfu,"1,21",379,31001,31380,30413,"100,00",1225606656,"0,14","0,00","0,00",38810,9
linked.Fifo_TinyLfuMulti,"0,15",46,31334,31380,30763,"0,29",1225606656,"0,42","0,00","0,00",31457,16
linked.Fifo_TinyLfuBoost,"1,14",358,31022,31380,30414,"0,26",1225606656,"0,12","0,00","0,00",31457,25
linked.Fifo_TinyLfu,"1,15",361,31019,31380,30383,"0,02",1225606656,"0,12","0,00","0,00",31382,35
linked.Fifo_Threshold15,"0,75",236,31144,31380,30562,"82,26",1225606656,"0,09","0,00","0,00",37343,168
linked.Fifo_Secondary,"1,09",342,31038,31380,30398,"0,02",1225606656,"0,12","0,00","0,00",31381,151
linked.Fifo_Comparison,"0,04",14,31366,31380,30796,"1,04",1225606656,"0,00","0,00","0,00",31552,8
linked.Fifo,"0,95",297,31083,31380,30501,"100,00",1225606656,"0,12","0,00","0,00",38271,136
linked.Clock_TinyLfuMulti,"0,11",36,31344,31380,30773,"0,31",1225606656,"0,41","0,00","0,00",31480,16
linked.Clock_TinyLfuBoost,"1,36",426,30954,31380,30361,"0,56",1225606656,"0,42","0,00","0,00",31621,86
linked.Clock_TinyLfu,"1,56",489,30891,31380,30275,"0,75",1225606656,"0,34","0,00","0,00",31637,82
linked.Clock_Threshold15,"0,81",253,31127,31380,30539,"82,16",1225606656,"0,10","0,00","0,00",37455,28
linked.Clock_Secondary,"1,50",472,30908,31380,30304,"0,88",1225606656,"0,38","0,00","0,00",31665,46
linked.Clock_Comparison,"0,04",14,31366,31380,30796,"1,03",1225606656,"0,00","0,00","0,00",31563,8
linked.Clock,"0,95",297,31083,31380,30495,"100,00",1225606656,"0,12","0,00","0,00",38380,8
heap.Skip_TinyLfuMulti,"0,61",190,31190,31380,30568,"1,67",1225606656,"0,15","0,00","0,00",31947,19
heap.Skip_TinyLfuBoost,"1,14",357,31023,31380,30432,"0,53",1225606656,"0,17","0,00","0,00",31947,19
heap.Skip_TinyLfu,"1,24",390,30990,31380,30353,"0,04",1225606656,"0,12","0,00","0,00",31947,247
heap.Skip_Threshold15,"1,10",345,31035,31380,30409,"79,29",1225606656,"0,28","0,00","0,00",31947,31
heap.Skip_Secondary,"1,22",382,30998,31380,30361,"0,05",1225606656,"0,12","0,00","0,00",31947,71
heap.Skip_Comparison,"0,62",196,31184,31380,30585,"19,17",1225606656,"0,12","0,00","0,00",31947,20
heap.Skip,"0,90",281,31099,31380,30507,"100,00",1225606656,"0,14","0,00","0,00",31947,168
heap.One_TinyLfuMulti,"1,40",439,30941,31380,30334,"1,10",1225606656,"0,23","0,00","0,00",31947,207
heap.One_TinyLfuBoost,"1,13",354,31026,31380,30402,"0,36",1225606656,"0,17","0,00","0,00",31947,27
heap.One_TinyLfu,"1,33",418,30962,31380,30318,"0,07",1225606656,"0,14","0,00","0,00",31947,172
heap.One_Threshold15,"1,50",472,30908,31380,30304,"78,29",1225606656,"0,35","0,00","0,00",31947,131
heap.One_Secondary,"1,31",410,30970,31380,30330,"0,11",1225606656,"0,14","0,00","0,00",31947,185
heap.One_Comparison,"1,32",415,30965,31380,30327,"19,25",1225606656,"0,24","0,00","0,00",31947,13
heap.One,"1,50",470,30910,31380,30269,"100,00",1225606656,"0,23","0,00","0,00",31947,143
heap.None_TinyLfuMulti,"1,40",439,30941,31380,30334,"1,10",1225606656,"0,23","0,00","0,00",31947,206
heap.None_TinyLfuBoost,"1,13",354,31026,31380,30402,"0,36",1225606656,"0,17","0,00","0,00",31947,75
heap.None_TinyLfu,"1,33",418,30962,31380,30318,"0,07",1225606656,"0,14","0,00","0,00",31947,19
heap.None_Threshold15,"1,50",472,30908,31380,30304,"78,29",1225606656,"0,35","0,00","0,00",31947,133
heap.None_Secondary,"1,31",410,30970,31380,30330,"0,11",1225606656,"0,14","0,00","0,00",31947,52
heap.None_Comparison,"1,32",415,30965,31380,30327,"19,25",1225606656,"0,24","0,00","0,00",31947,19
heap.None,"1,50",470,30910,31380,30269,"100,00",1225606656,"0,23","0,00","0,00",31947,70
heap.Boost_TinyLfuMulti,"1,38",434,30946,31380,30332,"1,12",1225606656,"0,20","0,00","0,00",31947,37
heap.Boost_TinyLfuBoost,"1,13",354,31026,31380,30402,"0,36",1225606656,"0,17","0,00","0,00",31947,218
heap.Boost_TinyLfu,"1,27",398,30982,31380,30341,"0,04",1225606656,"0,14","0,00","0,00",31947,105
heap.Boost_Threshold15,"1,36",427,30953,31380,30340,"78,54",1225606656,"0,28","0,00","0,00",31947,19
heap.Boost_Secondary,"1,27",400,30980,31380,30341,"0,06",1225606656,"0,13","0,00","0,00",31947,134
heap.Boost_Comparison,"1,35",424,30956,31380,30327,"18,19",1225606656,"0,22","0,00","0,00",31947,12
heap.Boost,"1,38",433,30947,31380,30299,"100,00",1225606656,"0,22","0,00","0,00",31947,9
