Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Random_TinyLfuMulti,"4,30",87254,1942691,2029945,1939587,"13,02",31163521536,"1,29","0,00","0,00",2029945,1995
sampled.Random_TinyLfuBoost,"25,04",508203,1521742,2029945,1518631,"0,03",31163521536,"7,94","0,00","0,00",2029945,2197
sampled.Random_TinyLfu,"26,98",547682,1482263,2029945,1479140,"0,02",31163521536,"8,94","0,00","0,00",2029945,1644
sampled.Random_Threshold,"5,67",115099,1914846,2029945,1911552,"0,16",31163521536,"0,50","0,00","0,00",2029945,4370
sampled.Random_Secondary,"9,35",189818,1840127,2029945,1836831,"0,17",31163521536,"1,39","0,00","0,00",2029945,3423
sampled.Random_Comparison,"6,42",130421,1899524,2029945,1896414,"23,54",31163521536,"2,02","0,00","0,00",2029945,1419
sampled.Random,"18,45",374440,1655505,2029945,1652389,"100,00",31163521536,"6,37","0,00","0,00",2029945,1303
sampled.Mru_TinyLfuMulti,"3,66",74362,1955583,2029945,1952480,"6,48",31163521536,"1,20","0,00","0,00",17649785,5144
sampled.Mru_TinyLfuBoost,"25,32",514017,1515928,2029945,1512794,"0,02",31163521536,"6,26","0,00","0,00",14132297,3475
sampled.Mru_TinyLfu,"25,87",525203,1504742,2029945,1501598,"0,02",31163521536,"6,34","0,00","0,00",14042729,3970
sampled.Mru_Threshold,"3,10",62893,1967052,2029945,1963836,"0,13",31163521536,"0,16","0,00","0,00",17740633,5288
sampled.Mru_Secondary,"4,92",99867,1930078,2029945,1926837,"0,09",31163521536,"0,36","0,00","0,00",17444641,5530
sampled.Mru_Comparison,"5,34",108345,1921600,2029945,1918494,"13,97",31163521536,"1,53","0,00","0,00",17377897,4197
sampled.Mru,"8,94",181430,1848515,2029945,1845395,"100,00",31163521536,"2,59","0,00","0,00",16793105,3974
sampled.Mfu_TinyLfuMulti,"5,33",108266,1921679,2029945,1918573,"6,22",31163521536,"1,33","0,00","0,00",17378529,5571
sampled.Mfu_TinyLfuBoost,"22,72",461267,1568678,2029945,1565563,"0,01",31163521536,"5,98","0,00","0,00",14554449,3708
sampled.Mfu_TinyLfu,"29,41",596924,1433021,2029945,1429878,"0,01",31163521536,"7,57","0,00","0,00",13468969,3251
sampled.Mfu_Threshold,"3,52",71504,1958441,2029945,1955164,"0,18",31163521536,"0,18","0,00","0,00",17671257,5659
