Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Random_TinyLfuMulti,"9,90",104519,950717,1055236,850717,"15,43",31966996,"13,04","0,00","0,00",1055236,253176
sampled.Random_TinyLfuBoost,"14,61",154155,901081,1055236,801081,"10,71",31966996,"11,26","0,00","0,00",1055236,321712
sampled.Random_TinyLfu,"14,61",154155,901081,1055236,801081,"10,71",31966996,"11,26","0,00","0,00",1055236,221927
sampled.Random_Threshold,"6,75",71184,984052,1055236,884052,"100,00",31966996,"5,37","0,00","0,00",1055236,143819
sampled.Random_Secondary,"13,14",138682,916554,1055236,816554,"20,17",31966996,"11,84","0,00","0,00",1055236,220323
sampled.Random_Comparison,"8,51",89751,965485,1055236,865485,"11,44",31966996,"12,66","0,00","0,00",1055236,235214
sampled.Random,"6,75",71184,984052,1055236,884052,"100,00",31966996,"5,37","0,00","0,00",1055236,140611
sampled.Mru_TinyLfuMulti,"9,59",101153,954083,1055236,854083,"9,95",31966996,"11,99","0,00","0,00",7887900,240989
sampled.Mru_TinyLfuBoost,"13,33",140683,914553,1055236,814553,"4,24",31966996,"10,62","0,00","0,00",7571660,232340
sampled.Mru_TinyLfu,"13,33",140683,914553,1055236,814553,"4,24",31966996,"10,62","0,00","0,00",7571660,236790
sampled.Mru_Threshold,"8,50",89734,965502,1055236,865502,"100,00",31966996,"7,43","0,00","0,00",7979252,223087
sampled.Mru_Secondary,"12,62",133120,922116,1055236,822116,"8,86",31966996,"11,29","0,00","0,00",7632164,237399
sampled.Mru_Comparison,"8,81",92918,962318,1055236,862318,"8,99",31966996,"11,69","0,00","0,00",7953780,253901
sampled.Mru,"8,50",89734,965502,1055236,865502,"100,00",31966996,"7,43","0,00","0,00",7979252,219587
sampled.Mfu_TinyLfuMulti,"9,14",96469,958767,1055236,858767,"10,65",31966996,"12,44","0,00","0,00",7925372,336588
sampled.Mfu_TinyLfuBoost,"13,21",139411,915825,1055236,815825,"3,95",31966996,"10,58","0,00","0,00",7581836,257144
sampled.Mfu_TinyLfu,"13,21",139411,915825,1055236,815825,"3,95",31966996,"10,58","0,00","0,00",7581836,232809
sampled.Mfu_Threshold,"6,65",70143,985093,1055236,885093,"100,00",31966996,"5,40","0,00","0,00",8135980,146878
sampled.Mfu_Secondary,"11,97",126328,928908,1055236,828908,"10,14",31966996,"11,46","0,00","0,00",7686500,228876
sampled.Mfu_Comparison,"8,03",84725,970511,1055236,870511,"9,50",31966996,"12,09","0,00","0,00",8019324,240644
sampled.Mfu,"6,65",70143,985093,1055236,885093,"100,00",31966996,"5,40","0,00","0,00",8135980,143274
sampled.Lru_TinyLfuMulti,"11,01",116183,939053,1055236,839053,"15,09",31966996,"12,97","0,00","0,00",7767660,219870
sampled.Lru_TinyLfuBoost,"15,13",159704,895532,1055236,795532,"13,05",31966996,"11,51","0,00","0,00",7419492,217964
sampled.Lru_TinyLfu,"15,13",159704,895532,1055236,795532,"13,05",31966996,"11,51","0,00","0,00",7419492,218388
sampled.Lru_Threshold,"3,82",40318,1014918,1055236,914918,"100,00",31966996,"2,70","0,00","0,00",8374580,61773
sampled.Lru_Secondary,"13,30",140357,914879,1055236,814879,"22,58",31966996,"11,65","0,00","0,00",7574268,203299
sampled.Lru_Comparison,"9,83",103698,951538,1055236,851538,"8,83",31966996,"12,77","0,00","0,00",7867540,254606
sampled.Lru,"3,82",40318,1014918,1055236,914918,"100,00",31966996,"2,70","0,00","0,00",8374580,62744
sampled.Lfu_TinyLfuMulti,"10,88",114851,940385,1055236,840385,"15,20",31966996,"13,18","0,00","0,00",7778316,230211
sampled.Lfu_TinyLfuBoost,"14,96",157815,897421,1055236,797421,"11,95",31966996,"11,44","0,00","0,00",7434604,224323
sampled.Lfu_TinyLfu,"14,96",157815,897421,1055236,797421,"11,95",31966996,"11,44","0,00","0,00",7434604,221171
sampled.Lfu_Threshold,"9,13",96367,958869,1055236,858869,"100,00",31966996,"6,73","0,00","0,00",7926188,170726
sampled.Lfu_Secondary,"13,44",141833,913403,1055236,813403,"22,54",31966996,"11,91","0,00","0,00",7562460,215675
sampled.Lfu_Comparison,"10,17",107318,947918,1055236,847918,"9,48",31966996,"13,13","0,00","0,00",7838580,235209
sampled.Lfu,"9,13",96367,958869,1055236,858869,"100,00",31966996,"6,73","0,00","0,00",7926188,168240
sampled.Hyperbolic_TinyLfuMulti,"10,86",114634,940602,1055236,840602,"15,22",31966996,"13,16","0,00","0,00",7780052,235382
sampled.Hyperbolic_TinyLfuBoost,"14,96",157864,897372,1055236,797372,"12,03",31966996,"11,43","0,00","0,00",7434212,231930
sampled.Hyperbolic_TinyLfu,"14,96",157864,897372,1055236,797372,"12,03",31966996,"11,43","0,00","0,00",7434212,221432
sampled.Hyperbolic_Threshold,"9,13",96389,958847,1055236,858847,"100,00",31966996,"6,77","0,00","0,00",7926012,167459
sampled.Hyperbolic_Secondary,"13,42",141598,913638,1055236,813638,"22,60",31966996,"11,90","0,00","0,00",7564340,220046
sampled.Hyperbolic_Comparison,"10,16",107261,947975,1055236,847975,"9,50",31966996,"13,13","0,00","0,00",7839036,235714
sampled.Hyperbolic,"9,13",96389,958847,1055236,858847,"100,00",31966996,"6,77","0,00","0,00",7926012,165781
