Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
linked.Mfu_TinyLfuBoost,"52,12",2386514,2192305,4578819,1692305,"0,00",138024592,"46,29","0,00","0,00",5078819,6833
linked.Mfu_TinyLfu,"52,12",2386514,2192305,4578819,1692305,"0,00",138024592,"46,29","0,00","0,00",5078819,10161
linked.Mfu_Threshold15,"38,74",1773971,2804848,4578819,2304848,"94,18",138024592,"36,58","0,00","0,00",5078819,13465
linked.Mfu_Secondary,"52,12",2386514,2192305,4578819,1692305,"0,00",138024592,"46,29","0,00","0,00",5078819,6896
linked.Mfu_Comparison,"31,53",1443482,3135337,4578819,2635337,"22,32",138024592,"37,22","0,00","0,00",5078819,4521
linked.Mfu,"39,24",1796715,2782104,4578819,2282104,"100,00",138024592,"36,94","0,00","0,00",5078819,5651
linked.Lru_TinyLfuMulti,"53,96",2470874,2107945,4578819,1607945,"7,01",138024592,"49,68","0,00","0,00",4578819,8249
linked.Lru_TinyLfuBoost,"55,76",2553175,2025644,4578819,1525644,"9,37",138024592,"49,48","0,00","0,00",4578819,6948
linked.Lru_TinyLfu,"55,76",2553175,2025644,4578819,1525644,"9,37",138024592,"49,48","0,00","0,00",4578819,7537
linked.Lru_Threshold15,"50,97",2333655,2245164,4578819,1745164,"100,00",138024592,"45,08","0,00","0,00",4578819,21263
linked.Lru_Secondary,"55,65",2547948,2030871,4578819,1530871,"11,92",138024592,"48,84","0,00","0,00",4578819,7607
linked.Lru_Comparison,"51,91",2376798,2202021,4578819,1702021,"25,37",138024592,"51,22","0,00","0,00",4578819,5186
linked.Lru,"50,97",2333655,2245164,4578819,1745164,"100,00",138024592,"45,08","0,00","0,00",4578819,4936
linked.Lfucostboost_TinyLfuMulti,"54,16",2479701,2099118,4578819,1599118,"7,23",138024592,"49,96","0,00","0,00",5078819,8709
linked.Lfucostboost_TinyLfuBoost,"56,15",2570929,2007890,4578819,1507890,"10,46",138024592,"49,87","0,00","0,00",5078819,8045
linked.Lfucostboost_TinyLfu,"56,15",2570929,2007890,4578819,1507890,"10,46",138024592,"49,87","0,00","0,00",5078819,7518
linked.Lfucostboost_Threshold15,"54,90",2513545,2065274,4578819,1565274,"100,00",138024592,"48,29","0,00","0,00",5078819,7161
linked.Lfucostboost_Secondary,"56,14",2570526,2008293,4578819,1508293,"16,88",138024592,"49,31","0,00","0,00",5078819,7677
linked.Lfucostboost_Comparison,"52,89",2421955,2156864,4578819,1656864,"23,70",138024592,"51,77","0,00","0,00",5078819,4944
linked.Lfucostboost,"54,90",2513545,2065274,4578819,1565274,"100,00",138024592,"48,29","0,00","0,00",5078819,6975
linked.Lfu_TinyLfuMulti,"54,16",2479701,2099118,4578819,1599118,"7,23",138024592,"49,96","0,00","0,00",5078819,9925
linked.Lfu_TinyLfuBoost,"56,15",2570929,2007890,4578819,1507890,"10,46",138024592,"49,87","0,00","0,00",5078819,7839
linked.Lfu_TinyLfu,"56,15",2570929,2007890,4578819,1507890,"10,46",138024592,"49,87","0,00","0,00",5078819,8216
linked.Lfu_Threshold15,"54,90",2513545,2065274,4578819,1565274,"100,00",138024592,"48,29","0,00","0,00",5078819,7936
linked.Lfu_Secondary,"56,14",2570526,2008293,4578819,1508293,"16,88",138024592,"49,31","0,00","0,00",5078819,7085
linked.Lfu_Comparison,"52,89",2421955,2156864,4578819,1656864,"23,70",138024592,"51,77","0,00","0,00",5078819,4853
linked.Lfu,"54,90",2513545,2065274,4578819,1565274,"100,00",138024592,"48,29","0,00","0,00",5078819,6036
linked.Fifo_TinyLfuMulti,"52,12",2386258,2192561,4578819,1692561,"0,03",138024592,"46,31","0,00","0,00",4578819,6593
linked.Fifo_TinyLfuBoost,"52,13",2386949,2191870,4578819,1691870,"0,02",138024592,"46,29","0,00","0,00",4578819,6966
linked.Fifo_TinyLfu,"52,13",2386949,2191870,4578819,1691870,"0,02",138024592,"46,29","0,00","0,00",4578819,6042
linked.Fifo_Threshold15,"45,38",2077725,2501094,4578819,2001094,"100,00",138024592,"40,99","0,00","0,00",4578819,6500
linked.Fifo_Secondary,"52,13",2386875,2191944,4578819,1691944,"0,02",138024592,"46,29","0,00","0,00",4578819,7302
linked.Fifo_Comparison,"41,30",1891104,2687715,4578819,2187715,"24,76",138024592,"45,17","0,00","0,00",4578819,4866
linked.Fifo,"45,38",2077725,2501094,4578819,2001094,"100,00",138024592,"40,99","0,00","0,00",4578819,5083
linked.Clock_TinyLfuMulti,"54,16",2479701,2099118,4578819,1599118,"7,23",138024592,"49,96","0,00","0,00",4846922,13062
linked.Clock_TinyLfuBoost,"56,15",2570929,2007890,4578819,1507890,"10,46",138024592,"49,87","0,00","0,00",4916619,6537
linked.Clock_TinyLfu,"56,15",2570929,2007890,4578819,1507890,"10,46",138024592,"49,87","0,00","0,00",4916619,8280
linked.Clock_Threshold15,"52,32",2395685,2183134,4578819,1683134,"100,00",138024592,"46,20","0,00","0,00",5995508,6272
linked.Clock_Secondary,"56,02",2564855,2013964,4578819,1513964,"14,68",138024592,"49,16","0,00","0,00",5131235,8745
linked.Clock_Comparison,"52,55",2406008,2172811,4578819,1672811,"25,04",138024592,"51,62","0,00","0,00",5365093,4690
linked.Clock,"52,32",2395685,2183134,4578819,1683134,"100,00",138024592,"46,20","0,00","0,00",5995508,5394
heap.Skip_TinyLfuMulti,"52,12",2386523,2192296,4578819,1692296,"0,00",138024592,"46,29","0,00","0,00",4578819,3141314
heap.Skip_TinyLfuBoost,"52,12",2386529,2192290,4578819,1692290,"0,00",138024592,"46,29","0,00","0,00",4578819,3015062
heap.Skip_TinyLfu,"52,12",2386529,2192290,4578819,1692290,"0,00",138024592,"46,29","0,00","0,00",4578819,2886323
heap.Skip_Threshold15,"52,12",2386512,2192307,4578819,1692307,"100,00",138024592,"46,29","0,00","0,00",4578819,776750
heap.Skip_Secondary,"52,12",2386529,2192290,4578819,1692290,"0,00",138024592,"46,29","0,00","0,00",4578819,3055864
heap.Skip_Comparison,"52,12",2386512,2192307,4578819,1692307,"22,35",138024592,"46,29","0,00","0,00",4578819,2442666
heap.Skip,"52,12",2386512,2192307,4578819,1692307,"100,00",138024592,"46,29","0,00","0,00",4578819,782916
heap.One_TinyLfuMulti,"52,12",2386523,2192296,4578819,1692296,"0,00",138024592,"46,29","0,00","0,00",4578819,3008784
heap.One_TinyLfuBoost,"52,12",2386529,2192290,4578819,1692290,"0,00",138024592,"46,29","0,00","0,00",4578819,3053253
heap.One_TinyLfu,"52,12",2386529,2192290,4578819,1692290,"0,00",138024592,"46,29","0,00","0,00",4578819,3002218
heap.One_Threshold15,"52,12",2386512,2192307,4578819,1692307,"100,00",138024592,"46,29","0,00","0,00",4578819,708755
heap.One_Secondary,"52,12",2386529,2192290,4578819,1692290,"0,00",138024592,"46,29","0,00","0,00",4578819,2865108
heap.One_Comparison,"52,12",2386512,2192307,4578819,1692307,"22,35",138024592,"46,29","0,00","0,00",4578819,2544114
heap.One,"52,12",2386512,2192307,4578819,1692307,"100,00",138024592,"46,29","0,00","0,00",4578819,666958
heap.None_TinyLfuMulti,"52,12",2386523,2192296,4578819,1692296,"0,00",138024592,"46,29","0,00","0,00",4578819,2385418
heap.None_TinyLfuBoost,"52,12",2386529,2192290,4578819,1692290,"0,00",138024592,"46,29","0,00","0,00",4578819,2460030
heap.None_TinyLfu,"52,12",2386529,2192290,4578819,1692290,"0,00",138024592,"46,29","0,00","0,00",4578819,2416349
heap.None_Threshold15,"52,12",2386512,2192307,4578819,1692307,"100,00",138024592,"46,29","0,00","0,00",4578819,5298
heap.None_Secondary,"52,12",2386529,2192290,4578819,1692290,"0,00",138024592,"46,29","0,00","0,00",4578819,2538188
heap.None_Comparison,"52,12",2386512,2192307,4578819,1692307,"22,35",138024592,"46,29","0,00","0,00",4578819,1955453
heap.None,"52,12",2386512,2192307,4578819,1692307,"100,00",138024592,"46,29","0,00","0,00",4578819,4360
heap.Boost_TinyLfuMulti,"52,12",2386532,2192287,4578819,1692287,"0,00",138024592,"46,29","0,00","0,00",4578819,6925957
heap.Boost_TinyLfuBoost,"52,12",2386557,2192262,4578819,1692262,"0,00",138024592,"46,29","0,00","0,00",4578819,6354837
heap.Boost_TinyLfu,"52,12",2386557,2192262,4578819,1692262,"0,00",138024592,"46,29","0,00","0,00",4578819,6892538
heap.Boost_Threshold15,"52,12",2386511,2192308,4578819,1692308,"100,00",138024592,"46,28","0,00","0,00",4578819,4903603
heap.Boost_Secondary,"52,12",2386546,2192273,4578819,1692273,"0,00",138024592,"46,29","0,00","0,00",4578819,6711344
heap.Boost_Comparison,"52,12",2386522,2192297,4578819,1692297,"22,35",138024592,"46,29","0,00","0,00",4578819,6438202
heap.Boost,"52,12",2386511,2192308,4578819,1692308,"100,00",138024592,"46,28","0,00","0,00",4578819,4772165
