Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
product.ElasticSearch,"32,96",399214,811820,1211034,811806,"100,00",11403751424,"17,63","0,00","0,00",,2823
product.Caffeine,"47,20",571590,639444,1211034,639418,"100,00",11403751424,"21,08","0,00","0,00",,3883
product.Cache2k,"44,25",535827,675207,1211034,675187,"100,00",11403751424,"22,91","0,00","0,00",,3958
linked.Mru_TinyLfuMulti,"2,97",35913,1175121,1211034,1174949,"14,42",11403751424,"1,03","0,00","0,00",1374627,1214
linked.Mru_TinyLfuBoost,"35,50",429863,781171,1211034,780973,"0,01",11403751424,"12,73","0,00","0,00",1211073,1115
linked.Mru_TinyLfu,"39,01",472444,738590,1211034,738391,"0,01",11403751424,"14,03","0,00","0,00",1211064,609
linked.Mru_Threshold15,"12,84",155473,1055561,1211034,1055370,"85,52",11403751424,"7,19","0,00","0,00",1538667,1107
linked.Mru_Secondary,"10,68",129366,1081668,1211034,1081425,"0,08",11403751424,"1,51","0,00","0,00",1211752,740
linked.Mru_Comparison,"4,53",54902,1156132,1211034,1155958,"36,86",11403751424,"2,71","0,00","0,00",1460645,647
linked.Mru,"13,31",161237,1049797,1211034,1049608,"100,00",11403751424,"7,86","0,00","0,00",1591606,576
linked.Mfu_TinyLfuMulti,"0,20",2409,1208625,1211034,1208445,"0,02",11403751424,"0,16","0,00","0,00",1211386,970
linked.Mfu_TinyLfuBoost,"26,55",321536,889498,1211034,889309,"0,00",11403751424,"11,54","0,00","0,00",1211223,894
linked.Mfu_TinyLfu,"26,55",321536,889498,1211034,889309,"0,00",11403751424,"11,54","0,00","0,00",1211223,655
linked.Mfu_Threshold15,"25,67",310834,900200,1211034,900013,"85,53",11403751424,"13,78","0,00","0,00",1556063,926
linked.Mfu_Secondary,"10,00",121132,1089902,1211034,1089703,"0,00",11403751424,"2,12","0,00","0,00",1211233,719
linked.Mfu_Comparison,"11,32",137149,1073885,1211034,1073707,"25,80",11403751424,"5,28","0,00","0,00",1365596,529
linked.Mfu,"26,92",325972,885062,1211034,884882,"100,00",11403751424,"15,02","0,00","0,00",1600176,690
linked.Lru_TinyLfuMulti,"19,37",234604,976430,1211034,976249,"0,04",11403751424,"8,06","0,00","0,00",1211377,1149
linked.Lru_TinyLfuBoost,"42,25",511611,699423,1211034,699237,"0,01",11403751424,"19,71","0,00","0,00",1211061,903
linked.Lru_TinyLfu,"47,57",576125,634909,1211034,634719,"0,01",11403751424,"20,45","0,00","0,00",1211069,559
linked.Lru_Threshold15,"32,22",390157,820877,1211034,820696,"85,52",11403751424,"16,67","0,00","0,00",1531279,872
linked.Lru_Secondary,"51,12",619138,591896,1211034,591682,"0,03",11403751424,"18,89","0,00","0,00",1211167,563
linked.Lru_Comparison,"24,30",294321,916713,1211034,916535,"23,18",11403751424,"11,07","0,00","0,00",1320517,413
linked.Lru,"32,97",399255,811779,1211034,811598,"100,00",11403751424,"17,63","0,00","0,00",1575783,650
linked.Lfucostboost_TinyLfuMulti,"29,26",354366,856668,1211034,856493,"0,98",11403751424,"13,91","0,00","0,00",1217626,951
linked.Lfucostboost_TinyLfuBoost,"39,79",481819,729215,1211034,729030,"0,01",11403751424,"18,68","0,00","0,00",1211249,823
linked.Lfucostboost_TinyLfu,"48,45",586806,624228,1211034,624034,"0,02",11403751424,"18,10","0,00","0,00",1211335,652
linked.Lfucostboost_Threshold15,"41,80",506181,704853,1211034,704662,"85,36",11403751424,"21,47","0,00","0,00",1467653,928
linked.Lfucostboost_Secondary,"50,01",605635,605399,1211034,605201,"0,07",11403751424,"18,52","0,00","0,00",1211563,1081
linked.Lfucostboost_Comparison,"37,82",458066,752968,1211034,752795,"19,45",11403751424,"18,13","0,00","0,00",1270178,477
linked.Lfucostboost,"38,27",463518,747516,1211034,747325,"100,00",11403751424,"21,04","0,00","0,00",1529720,519
linked.Lfu_TinyLfuMulti,"28,59",346288,864746,1211034,864571,"0,02",11403751424,"13,54","0,00","0,00",1211341,786
linked.Lfu_TinyLfuBoost,"39,79",481819,729215,1211034,729030,"0,01",11403751424,"18,68","0,00","0,00",1211249,921
linked.Lfu_TinyLfu,"48,55",587917,623117,1211034,622923,"0,02",11403751424,"18,21","0,00","0,00",1211314,1024
linked.Lfu_Threshold15,"44,47",538595,672439,1211034,672247,"85,36",11403751424,"21,18","0,00","0,00",1448724,750
linked.Lfu_Secondary,"51,74",626571,584463,1211034,584264,"0,07",11403751424,"19,23","0,00","0,00",1211560,686
linked.Lfu_Comparison,"41,37",500957,710077,1211034,709891,"20,44",11403751424,"17,95","0,00","0,00",1267107,427
linked.Lfu,"40,58",491389,719645,1211034,719452,"100,00",11403751424,"19,89","0,00","0,00",1509402,513
linked.Fifo_TinyLfuMulti,"17,37",210374,1000660,1211034,1000482,"0,01",11403751424,"7,51","0,00","0,00",1211083,748
linked.Fifo_TinyLfuBoost,"26,56",321620,889414,1211034,889225,"0,00",11403751424,"11,55","0,00","0,00",1211035,703
linked.Fifo_TinyLfu,"26,56",321620,889414,1211034,889225,"0,00",11403751424,"11,55","0,00","0,00",1211035,673
linked.Fifo_Threshold15,"27,41",331973,879061,1211034,878885,"85,50",11403751424,"14,57","0,00","0,00",1551735,999
linked.Fifo_Secondary,"37,74",457064,753970,1211034,753756,"0,00",11403751424,"13,30","0,00","0,00",1211039,767
linked.Fifo_Comparison,"16,01",193831,1017203,1211034,1017021,"22,23",11403751424,"7,44","0,00","0,00",1323025,482
linked.Fifo,"28,42",344136,866898,1211034,866717,"100,00",11403751424,"15,66","0,00","0,00",1600384,500
linked.Clock_TinyLfuMulti,"21,61",261706,949328,1211034,949146,"0,04",11403751424,"9,17","0,00","0,00",1213374,855
linked.Clock_TinyLfuBoost,"37,86",458534,752500,1211034,752316,"0,00",11403751424,"17,90","0,00","0,00",1211222,876
linked.Clock_TinyLfu,"47,57",576116,634918,1211034,634727,"0,01",11403751424,"20,41","0,00","0,00",1211455,497
linked.Clock_Threshold15,"32,42",392596,818438,1211034,818257,"85,51",11403751424,"16,71","0,00","0,00",1770448,930
linked.Clock_Secondary,"51,41",622640,588394,1211034,588188,"0,03",11403751424,"21,31","0,00","0,00",1214729,561
linked.Clock_Comparison,"26,59",322000,889034,1211034,888856,"23,15",11403751424,"12,19","0,00","0,00",1436216,419
linked.Clock,"33,24",402490,808544,1211034,808362,"100,00",11403751424,"17,68","0,00","0,00",1840141,512
heap.Skip_TinyLfuMulti,"27,09",328119,882915,1211034,882739,"0,02",11403751424,"10,60","0,00","0,00",1211201,796
heap.Skip_TinyLfuBoost,"32,38",392092,818942,1211034,818751,"0,00",11403751424,"12,90","0,00","0,00",1211201,940
heap.Skip_TinyLfu,"42,40",513444,697590,1211034,697391,"0,00",11403751424,"15,24","0,00","0,00",1211201,700
heap.Skip_Threshold15,"43,52",527044,683990,1211034,683802,"85,38",11403751424,"21,70","0,00","0,00",1211201,847
heap.Skip_Secondary,"43,66",528687,682347,1211034,682143,"0,01",11403751424,"15,83","0,00","0,00",1211201,746
heap.Skip_Comparison,"40,50",490525,720509,1211034,720317,"32,37",11403751424,"19,88","0,00","0,00",1211201,561
heap.Skip,"43,31",524492,686542,1211034,686351,"100,00",11403751424,"21,97","0,00","0,00",1211201,539
heap.One_TinyLfuMulti,"30,47",369032,842002,1211034,841824,"0,01",11403751424,"12,08","0,00","0,00",1211201,769
heap.One_TinyLfuBoost,"32,38",392092,818942,1211034,818751,"0,00",11403751424,"12,90","0,00","0,00",1211201,734
