Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Random_TinyLfuMulti,"88,06",148505313,20133651,168638964,20123651,"1,75",2167691466240,"96,41","0,00","0,00",168638964,673480
sampled.Random_TinyLfuBoost,"87,87",148180884,20458080,168638964,20448080,"24,57",2167691466240,"93,66","0,00","0,00",168638964,661709
sampled.Random_TinyLfu,"89,21",150441232,18197732,168638964,18187732,"8,31",2167691466240,"90,63","0,00","0,00",168638964,580818
sampled.Random_Threshold15,"75,82",127857162,40781802,168638964,40771802,"97,80",2167691466240,"76,87","0,00","0,00",168638964,848553
sampled.Random_Secondary,"87,40",147392538,21246426,168638964,21236426,"22,21",2167691466240,"79,90","0,00","0,00",168638964,656278
sampled.Random,"75,62",127528086,41110878,168638964,41100878,"100,00",2167691466240,"76,66","0,00","0,00",168638964,822759
sampled.Lru_TinyLfuMulti,"88,37",149030891,19608073,168638964,19598073,"2,67",2167691466240,"96,48","0,00","0,00",325423548,718840
sampled.Lru_TinyLfuBoost,"81,43",137323966,31314998,168638964,31304998,"54,10",2167691466240,"88,31","0,00","0,00",419078948,870590
sampled.Lru_TinyLfu,"87,90",148240885,20398079,168638964,20388079,"19,16",2167691466240,"89,68","0,00","0,00",331743596,686756
sampled.Lru_Threshold15,"58,31",98331535,70307429,168638964,70297429,"99,78",2167691466240,"59,03","0,00","0,00",731018396,1056536
sampled.Lru_Secondary,"81,16",136874292,31764672,168638964,31754672,"50,63",2167691466240,"76,56","0,00","0,00",422676340,903287
sampled.Lru,"58,19",98129167,70509797,168638964,70499797,"100,00",2167691466240,"58,92","0,00","0,00",732637340,1009455
sampled.Lfu_TinyLfuMulti,"87,09",146871841,21767123,168638964,21757123,"2,09",2167691466240,"96,21","0,00","0,00",342695948,744243
sampled.Lfu_TinyLfuBoost,"86,21",145387858,23251106,168638964,23241106,"26,93",2167691466240,"93,73","0,00","0,00",354567812,806982
sampled.Lfu_TinyLfu,"87,99",148389263,20249701,168638964,20239701,"7,16",2167691466240,"89,88","0,00","0,00",330556572,692290
sampled.Lfu_Threshold15,"81,76",137872033,30766931,168638964,30756931,"79,40",2167691466240,"84,73","0,00","0,00",414694412,1052187
sampled.Lfu_Secondary,"86,16",145297213,23341751,168638964,23331751,"28,87",2167691466240,"77,34","0,00","0,00",355292972,799646
sampled.Lfu,"80,25",135326154,33312810,168638964,33302810,"100,00",2167691466240,"83,20","0,00","0,00",435061444,1095752
sampled.Hyperbolic_TinyLfuMulti,"87,98",148368849,20270115,168638964,20260115,"1,75",2167691466240,"96,21","0,00","0,00",330719884,704468
sampled.Hyperbolic_TinyLfuBoost,"86,39",145685840,22953124,168638964,22943124,"30,88",2167691466240,"93,45","0,00","0,00",352183956,793685
sampled.Hyperbolic_TinyLfu,"88,23",148782028,19856936,168638964,19846936,"8,94",2167691466240,"89,95","0,00","0,00",327414452,689540
sampled.Hyperbolic_Threshold15,"82,56",139222528,29416436,168638964,29406436,"77,21",2167691466240,"85,28","0,00","0,00",403890452,995215
sampled.Hyperbolic_Secondary,"86,26",145466798,23172166,168638964,23162166,"33,59",2167691466240,"79,52","0,00","0,00",353936292,781974
sampled.Hyperbolic,"80,82",136298971,32339993,168638964,32329993,"100,00",2167691466240,"83,23","0,00","0,00",427278908,1074604
sampled.Fifo_TinyLfuMulti,"86,04",145099968,23538996,168638964,23528996,"0,65",2167691466240,"95,09","0,00","0,00",356870932,789708
sampled.Fifo_TinyLfuBoost,"88,08",148538002,20100962,168638964,20090962,"17,91",2167691466240,"92,76","0,00","0,00",329366660,640087
sampled.Fifo_TinyLfu,"89,27",150536408,18102556,168638964,18092556,"3,90",2167691466240,"90,59","0,00","0,00",313379412,608293
sampled.Fifo_Threshold15,"74,39",125457053,43181911,168638964,43171911,"98,89",2167691466240,"75,48","0,00","0,00",514014252,435495
sampled.Fifo_Secondary,"88,37",149021752,19617212,168638964,19607212,"10,84",2167691466240,"85,20","0,00","0,00",325496660,631907
sampled.Fifo,"74,23",125175840,43463124,168638964,43453124,"100,00",2167691466240,"75,32","0,00","0,00",516263956,411490
product.Guava,"46,33",78124074,90514890,168638964,90504890,"100,00",2167691466240,"46,66","0,00","0,00",,243183
product.ElasticSearch,"46,42",78282784,90356180,168638964,90346180,"100,00",2167691466240,"46,76","0,00","0,00",,316151
product.Caffeine,"87,65",147817214,20821750,168638964,20811750,"100,00",2167691466240,"89,68","0,00","0,00",,187570
product.Cache2k,"51,13",86222729,82416235,168638964,82406236,"100,00",2167691466240,"58,10","0,00","0,00",,379971
linked.Lru_TinyLfuMulti,"89,07",150198929,18440035,168638964,18430035,"0,12",2167691466240,"94,49","0,00","0,00",168638964,87865
linked.Lru_TinyLfuBoost,"83,68",141110155,27528809,168638964,27518809,"38,97",2167691466240,"85,71","0,00","0,00",168638964,105670
linked.Lru_TinyLfu,"88,19",148721719,19917245,168638964,19907245,"15,41",2167691466240,"90,00","0,00","0,00",168638964,80936
linked.Lru_Threshold15,"65,42",110328984,58309980,168638964,58299980,"70,24",2167691466240,"63,59","0,00","0,00",168638964,104949
linked.Lru_Secondary,"84,92",143212462,25426502,168638964,25416502,"34,22",2167691466240,"85,83","0,00","0,00",168638964,84299
linked.Lru,"46,42",78282784,90356180,168638964,90346180,"100,00",2167691466240,"46,76","0,00","0,00",168638964,90617
