Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
heap.Skip_Comparison,"89,93",11258158,1260810,12518968,1160726,"22,46",61035634176,"42,47","0,00","0,00",12519052,788545
heap.Skip,"90,47",11326530,1192438,12518968,1092354,"100,00",61035634176,"42,63","0,00","0,00",12519052,641553
heap.One_TinyLfuMulti,"90,58",11339448,1179520,12518968,1079436,"0,00",61035634176,"42,29","0,00","0,00",12519052,470874
heap.One_TinyLfuBoost,"90,74",11359361,1159607,12518968,1059523,"0,00",61035634176,"42,36","0,00","0,00",12519052,480447
heap.One_TinyLfu,"90,72",11356746,1162222,12518968,1062138,"0,00",61035634176,"42,27","0,00","0,00",12519052,486874
heap.One_Threshold15,"90,47",11326446,1192522,12518968,1092438,"71,51",61035634176,"42,84","0,00","0,00",12519052,230266
heap.One_Secondary,"90,61",11343061,1175907,12518968,1075823,"0,00",61035634176,"42,24","0,00","0,00",12519052,431311
heap.One_Comparison,"90,61",11342870,1176098,12518968,1076014,"24,40",61035634176,"42,47","0,00","0,00",12519052,355418
heap.One,"90,54",11334533,1184435,12518968,1084351,"100,00",61035634176,"42,93","0,00","0,00",12519052,167048
heap.None_TinyLfuMulti,"90,58",11339448,1179520,12518968,1079436,"0,00",61035634176,"42,29","0,00","0,00",12519052,285309
heap.None_TinyLfuBoost,"90,74",11359361,1159607,12518968,1059523,"0,00",61035634176,"42,36","0,00","0,00",12519052,276731
heap.None_TinyLfu,"90,72",11356746,1162222,12518968,1062138,"0,00",61035634176,"42,27","0,00","0,00",12519052,282611
heap.None_Threshold15,"90,47",11326446,1192522,12518968,1092438,"71,51",61035634176,"42,84","0,00","0,00",12519052,85495
heap.None_Secondary,"90,61",11343061,1175907,12518968,1075823,"0,00",61035634176,"42,24","0,00","0,00",12519052,285480
heap.None_Comparison,"90,61",11342870,1176098,12518968,1076014,"24,40",61035634176,"42,47","0,00","0,00",12519052,212982
heap.None,"90,54",11334533,1184435,12518968,1084351,"100,00",61035634176,"42,93","0,00","0,00",12519052,3553
heap.Boost_TinyLfuMulti,"90,58",11339448,1179520,12518968,1079436,"0,00",61035634176,"42,29","0,00","0,00",12519052,1453337
heap.Boost_TinyLfuBoost,"90,74",11359361,1159607,12518968,1059523,"0,00",61035634176,"42,36","0,00","0,00",12519052,1776216
heap.Boost_TinyLfu,"90,72",11356746,1162222,12518968,1062138,"0,00",61035634176,"42,27","0,00","0,00",12519052,1608590
heap.Boost_Threshold15,"90,44",11322269,1196699,12518968,1096615,"88,05",61035634176,"42,84","0,00","0,00",12519052,1359789
heap.Boost_Secondary,"90,61",11343061,1175907,12518968,1075823,"0,00",61035634176,"42,24","0,00","0,00",12519052,1257787
heap.Boost_Comparison,"90,61",11342870,1176098,12518968,1076014,"24,40",61035634176,"42,47","0,00","0,00",12519052,1287476
heap.Boost,"90,45",11323253,1195715,12518968,1095631,"100,00",61035634176,"42,84","0,00","0,00",12519052,1329912
