Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
heap.Skip_Threshold15,"82,55",1675647,354298,2029945,254298,"100,00",2029945,"82,55","0,00","0,00",2029945,51001
heap.None,"82,55",1675647,354298,2029945,254298,"100,00",2029945,"82,55","0,00","0,00",2029945,668
heap.None_Threshold15,"82,55",1675647,354298,2029945,254298,"100,00",2029945,"82,55","0,00","0,00",2029945,748
heap.One_Threshold15,"82,55",1675647,354298,2029945,254298,"100,00",2029945,"82,55","0,00","0,00",2029945,19725
heap.Boost_Threshold15,"82,55",1675647,354298,2029945,254298,"100,00",2029945,"82,55","0,00","0,00",2029945,234142
heap.Skip_Comparison,"82,51",1674807,355138,2029945,255138,"50,00",2029945,"82,51","0,00","0,00",2029945,69169
heap.One_Comparison,"82,51",1674807,355138,2029945,255138,"50,00",2029945,"82,51","0,00","0,00",2029945,79600
heap.None_Comparison,"82,51",1674807,355138,2029945,255138,"50,00",2029945,"82,51","0,00","0,00",2029945,46533
heap.Boost_Comparison,"82,51",1674807,355138,2029945,255138,"50,00",2029945,"82,51","0,00","0,00",2029945,290965
sampled.Lru_Threshold15,"82,35",1671600,358345,2029945,258345,"100,00",2029945,"82,35","0,00","0,00",4096705,19682
sampled.Lru_Secondary,"82,35",1671600,358345,2029945,258345,"100,00",2029945,"82,35","0,00","0,00",4096705,21060
sampled.Lru,"82,35",1671600,358345,2029945,258345,"100,00",2029945,"82,35","0,00","0,00",4096705,21703
linked.Lfu_Comparison,"81,60",1656404,373541,2029945,273541,"50,00",2029945,"81,60","0,00","0,00",2129945,1299
linked.Lfucostboost_Comparison,"81,60",1656404,373541,2029945,273541,"50,00",2029945,"81,60","0,00","0,00",2129945,1217
linked.Lru_TinyLfuMulti,"81,09",1646090,383855,2029945,283855,"0,07",2029945,"81,09","0,00","0,00",2029945,1378
linked.Lru_TinyLfuBoost,"81,09",1646090,383855,2029945,283855,"0,07",2029945,"81,09","0,00","0,00",2029945,1394
linked.Lru_Secondary,"81,09",1646090,383855,2029945,283855,"0,07",2029945,"81,09","0,00","0,00",2029945,1011
linked.Lru_TinyLfu,"81,09",1646090,383855,2029945,283855,"0,07",2029945,"81,09","0,00","0,00",2029945,1055
sampled.Fifo_Secondary,"80,91",1642488,387457,2029945,287457,"100,00",2029945,"80,91","0,00","0,00",4329601,16858
sampled.Fifo,"80,91",1642488,387457,2029945,287457,"100,00",2029945,"80,91","0,00","0,00",4329601,16479
sampled.Fifo_Threshold15,"80,91",1642488,387457,2029945,287457,"100,00",2029945,"80,91","0,00","0,00",4329601,17796
heap.One_TinyLfuMulti,"80,80",1640236,389709,2029945,289709,"0,00",2029945,"80,80","0,00","0,00",2029945,142465
heap.Skip_TinyLfu,"80,80",1640236,389709,2029945,289709,"0,00",2029945,"80,80","0,00","0,00",2029945,142420
heap.None_Secondary,"80,80",1640236,389709,2029945,289709,"0,00",2029945,"80,80","0,00","0,00",2029945,109633
heap.One_TinyLfuBoost,"80,80",1640236,389709,2029945,289709,"0,00",2029945,"80,80","0,00","0,00",2029945,156022
heap.Skip_TinyLfuBoost,"80,80",1640236,389709,2029945,289709,"0,00",2029945,"80,80","0,00","0,00",2029945,134653
heap.None_TinyLfuMulti,"80,80",1640236,389709,2029945,289709,"0,00",2029945,"80,80","0,00","0,00",2029945,104089
heap.One_TinyLfu,"80,80",1640236,389709,2029945,289709,"0,00",2029945,"80,80","0,00","0,00",2029945,138901
heap.Skip_TinyLfuMulti,"80,80",1640236,389709,2029945,289709,"0,00",2029945,"80,80","0,00","0,00",2029945,151441
heap.Boost_TinyLfu,"80,80",1640236,389709,2029945,289709,"0,00",2029945,"80,80","0,00","0,00",2029945,348116
heap.Boost_TinyLfuBoost,"80,80",1640236,389709,2029945,289709,"0,00",2029945,"80,80","0,00","0,00",2029945,356719
heap.Skip_Secondary,"80,80",1640236,389709,2029945,289709,"0,00",2029945,"80,80","0,00","0,00",2029945,140774
heap.Boost_TinyLfuMulti,"80,80",1640236,389709,2029945,289709,"0,00",2029945,"80,80","0,00","0,00",2029945,398848
heap.Boost_Secondary,"80,80",1640236,389709,2029945,289709,"0,00",2029945,"80,80","0,00","0,00",2029945,368979
heap.None_TinyLfuBoost,"80,80",1640236,389709,2029945,289709,"0,00",2029945,"80,80","0,00","0,00",2029945,114821
heap.None_TinyLfu,"80,80",1640236,389709,2029945,289709,"0,00",2029945,"80,80","0,00","0,00",2029945,114842
heap.One_Secondary,"80,80",1640236,389709,2029945,289709,"0,00",2029945,"80,80","0,00","0,00",2029945,124966
linked.Clock_Comparison,"80,61",1636342,393603,2029945,293603,"50,00",2029945,"80,61","0,00","0,00",2081505,709
linked.Fifo,"80,59",1635881,394064,2029945,294064,"100,00",2029945,"80,59","0,00","0,00",2029945,729
