Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
heap.Skip_Threshold15,"73,36",1489221,540724,2029945,437623,"49,76",31163521536,"53,20","0,00","0,00",2033046,155606
sampled.Fifo_Threshold15,"73,28",1485310,541534,2026844,441534,"100,00",30282869248,"44,74","0,00","0,00",5562217,29347
sampled.Fifo_Secondary,"73,28",1485310,541534,2026844,441534,"100,00",30282869248,"44,74","0,00","0,00",5562217,31180
sampled.Fifo,"73,28",1485310,541534,2026844,441534,"100,00",30282869248,"44,74","0,00","0,00",5562217,29528
heap.Skip_TinyLfuBoost,"73,21",1486129,543816,2029945,440715,"0,01",31163521536,"53,10","0,00","0,00",2033046,236736
sampled.Random_Threshold15,"73,19",1483442,543402,2026844,443402,"100,00",30282869248,"44,99","0,00","0,00",2029945,75544
sampled.Random,"73,19",1483442,543402,2026844,443402,"100,00",30282869248,"44,99","0,00","0,00",2029945,83472
sampled.Random_Secondary,"73,19",1483442,543402,2026844,443402,"100,00",30282869248,"44,99","0,00","0,00",2029945,82369
heap.None_TinyLfuBoost,"73,18",1485530,544415,2029945,441314,"0,00",31163521536,"53,07","0,00","0,00",2033046,174648
heap.One_TinyLfuBoost,"73,18",1485530,544415,2029945,441314,"0,00",31163521536,"53,07","0,00","0,00",2033046,191564
heap.Skip_TinyLfu,"72,93",1480439,549506,2029945,446405,"0,01",31163521536,"52,91","0,00","0,00",2033046,237794
heap.Skip_Secondary,"72,93",1480414,549531,2029945,446430,"0,01",31163521536,"52,91","0,00","0,00",2033046,244534
heap.Boost_TinyLfuBoost,"72,89",1479611,550334,2029945,447233,"0,00",31163521536,"53,00","0,00","0,00",2033046,469648
heap.None_Secondary,"72,87",1479170,550775,2029945,447674,"0,01",31163521536,"52,91","0,00","0,00",2033046,191528
heap.One_Secondary,"72,87",1479170,550775,2029945,447674,"0,01",31163521536,"52,91","0,00","0,00",2033046,203846
heap.Boost_Secondary,"72,79",1477678,552267,2029945,449166,"0,00",31163521536,"52,88","0,00","0,00",2033046,295720
sampled.Random_Comparison,"72,69",1473296,553548,2026844,453548,"100,00",30282869248,"54,41","0,00","0,00",2029945,142541
sampled.Fifo_Comparison,"72,69",1473296,553548,2026844,453548,"100,00",30282869248,"54,41","0,00","0,00",5658329,142818
sampled.Mfu_Comparison,"72,69",1473296,553548,2026844,453548,"100,00",30282869248,"54,41","0,00","0,00",5658329,138161
sampled.Hyperbolic_Comparison,"72,69",1473296,553548,2026844,453548,"100,00",30282869248,"54,41","0,00","0,00",5658329,142861
sampled.Lru_Comparison,"72,69",1473296,553548,2026844,453548,"100,00",30282869248,"54,41","0,00","0,00",5658329,140388
sampled.Lfu_Comparison,"72,69",1473296,553548,2026844,453548,"100,00",30282869248,"54,41","0,00","0,00",5658329,137208
sampled.Mru_Comparison,"72,69",1473296,553548,2026844,453548,"100,00",30282869248,"54,41","0,00","0,00",5658329,138082
heap.One_TinyLfu,"72,63",1474344,555601,2029945,452500,"0,00",31163521536,"52,90","0,00","0,00",2033046,231424
heap.None_TinyLfu,"72,63",1474344,555601,2029945,452500,"0,00",31163521536,"52,90","0,00","0,00",2033046,189072
heap.Boost_TinyLfu,"72,63",1474297,555648,2029945,452547,"0,00",31163521536,"52,90","0,00","0,00",2033046,403449
heap.None_Comparison,"72,60",1473728,556217,2029945,453116,"19,97",31163521536,"52,94","0,00","0,00",2033046,150697
heap.One_Comparison,"72,60",1473728,556217,2029945,453116,"19,97",31163521536,"52,94","0,00","0,00",2033046,181714
heap.Boost_Comparison,"72,59",1473606,556339,2029945,453238,"20,00",31163521536,"52,92","0,00","0,00",2033046,338827
heap.Skip_Comparison,"72,59",1473522,556423,2029945,453322,"20,02",31163521536,"52,96","0,00","0,00",2033046,197235
heap.Boost_TinyLfuMulti,"72,59",1473465,556480,2029945,453379,"0,02",31163521536,"52,90","0,00","0,00",2033046,491749
heap.One_TinyLfuMulti,"72,59",1473465,556480,2029945,453379,"0,02",31163521536,"52,90","0,00","0,00",2033046,235047
heap.None_TinyLfuMulti,"72,59",1473465,556480,2029945,453379,"0,02",31163521536,"52,90","0,00","0,00",2033046,189824
heap.Skip_TinyLfuMulti,"72,58",1473363,556582,2029945,453481,"0,03",31163521536,"52,89","0,00","0,00",2033046,252111
linked.Mfu_TinyLfu,"72,58",1473296,556649,2029945,453548,"0,00",31163521536,"52,87","0,00","0,00",2133046,1773
linked.Fifo_TinyLfu,"72,58",1473295,556650,2029945,453549,"0,00",31163521536,"52,87","0,00","0,00",2029945,1222
linked.Fifo,"72,45",1470771,559174,2029945,456073,"100,00",31163521536,"42,00","0,00","0,00",2029945,970
linked.Lfu,"72,22",1466108,563837,2029945,460736,"100,00",31163521536,"37,61","0,00","0,00",2133046,1464
linked.Lfucostboost,"72,22",1466108,563837,2029945,460736,"100,00",31163521536,"37,61","0,00","0,00",2133046,1846
linked.Fifo_TinyLfuBoost,"72,15",1464564,565381,2029945,462280,"0,00",31163521536,"52,82","0,00","0,00",2029945,1528
linked.Lfucostboost_Threshold15,"72,12",1464056,565889,2029945,462788,"94,59",31163521536,"37,65","0,00","0,00",2133046,1790
linked.Lfu_Threshold15,"72,12",1464056,565889,2029945,462788,"94,59",31163521536,"37,65","0,00","0,00",2133046,1851
linked.Fifo_Secondary,"71,95",1460469,569476,2029945,466375,"0,00",31163521536,"52,65","0,00","0,00",2029945,1765
linked.Clock_Secondary,"71,65",1454375,575570,2029945,472469,"13,32",31163521536,"44,93","0,00","0,00",2067147,1653
sampled.Mru_Threshold15,"70,59",1430723,596121,2026844,496121,"100,00",30282869248,"42,89","0,00","0,00",5998913,125845
sampled.Mru_Secondary,"70,59",1430723,596121,2026844,496121,"100,00",30282869248,"42,89","0,00","0,00",5998913,134586
sampled.Mru,"70,59",1430723,596121,2026844,496121,"100,00",30282869248,"42,89","0,00","0,00",5998913,131007
sampled.Mfu,"70,36",1426007,600837,2026844,500837,"100,00",30282869248,"41,80","0,00","0,00",6036641,94469
sampled.Mfu_Threshold15,"70,36",1426007,600837,2026844,500837,"100,00",30282869248,"41,80","0,00","0,00",6036641,87621
sampled.Mfu_Secondary,"70,36",1426007,600837,2026844,500837,"100,00",30282869248,"41,80","0,00","0,00",6036641,84307
linked.Mfu_TinyLfuBoost,"69,25",1405682,624263,2029945,521162,"0,00",31163521536,"52,21","0,00","0,00",2133046,2378
linked.Fifo_TinyLfuMulti,"68,17",1383830,646115,2029945,543014,"0,30",31163521536,"51,61","0,00","0,00",2029945,1481
