Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests Weight,Weighted Hit Rate,Average Miss Penalty,Average Penalty,Steps,Time
linked.Fifo_TinyLfu,"25,88",403102,1154712,1557814,1154582,"0,00",11495121408,"13,30","0,00","0,00",1557814,1708
linked.Fifo_TinyLfuBoost,"25,88",403102,1154712,1557814,1154582,"0,00",11495121408,"13,30","0,00","0,00",1557814,1379
linked.Fifo_Threshold15,"25,05",390184,1167630,1557814,1167503,"85,56",11495121408,"18,11","0,00","0,00",1958053,1507
linked.Mfu,"24,92",388177,1169637,1557814,1169512,"100,00",11495121408,"18,98","0,00","0,00",2022749,787
heap.Skip_TinyLfuMulti,"24,26",377854,1179960,1557814,1179841,"0,04",11495121408,"15,58","0,00","0,00",1557924,1497
sampled.Mfu_Secondary,"23,62",367907,1189797,1557704,1189775,"100,00",11463295488,"17,38","0,00","0,00",11076014,3038
sampled.Mfu,"23,62",367907,1189797,1557704,1189775,"100,00",11463295488,"17,38","0,00","0,00",11076014,2801
sampled.Mfu_Threshold15,"23,62",367907,1189797,1557704,1189775,"100,00",11463295488,"17,38","0,00","0,00",11076014,3375
linked.Mfu_Threshold15,"23,61",367735,1190079,1557814,1189954,"85,59",11495121408,"17,31","0,00","0,00",1968444,1567
heap.Boost_TinyLfuMulti,"23,44",365215,1192599,1557814,1192482,"0,03",11495121408,"15,50","0,00","0,00",1557924,1965
linked.Mru_TinyLfuBoost,"22,79",355091,1202723,1557814,1202600,"0,00",11495121408,"11,91","0,00","0,00",1557826,1265
linked.Fifo_Secondary,"22,73",354023,1203791,1557814,1203654,"0,00",11495121408,"15,64","0,00","0,00",1557819,1251
linked.Lfu_TinyLfuMulti,"21,02",327518,1230296,1557814,1230182,"4,70",11495121408,"13,84","0,00","0,00",1613853,1827
linked.Lfucostboost_TinyLfuMulti,"20,94",326283,1231531,1557814,1231418,"1,42",11495121408,"13,66","0,00","0,00",1574857,1607
linked.Clock_Comparison,"20,74",323026,1234788,1557814,1234672,"16,16",11495121408,"12,76","0,00","0,00",1770004,1099
sampled.Hyperbolic_Comparison,"20,57",320432,1237272,1557704,1237258,"100,00",11463295488,"11,10","0,00","0,00",11455878,3908
sampled.Mru_Comparison,"20,57",320432,1237272,1557704,1237258,"100,00",11463295488,"11,10","0,00","0,00",11455878,3094
sampled.Lru_Comparison,"20,57",320432,1237272,1557704,1237258,"100,00",11463295488,"11,10","0,00","0,00",11455878,3286
sampled.Lfu_Comparison,"20,57",320432,1237272,1557704,1237258,"100,00",11463295488,"11,10","0,00","0,00",11455878,2992
sampled.Mfu_Comparison,"20,57",320432,1237272,1557704,1237258,"100,00",11463295488,"11,10","0,00","0,00",11455878,3513
sampled.Random_Comparison,"20,57",320432,1237272,1557704,1237258,"100,00",11463295488,"11,10","0,00","0,00",1557814,1294
sampled.Fifo_Comparison,"20,57",320432,1237272,1557704,1237258,"100,00",11463295488,"11,10","0,00","0,00",11455878,3588
linked.Mfu_TinyLfu,"20,57",320432,1237382,1557814,1237258,"0,00",11495121408,"11,07","0,00","0,00",1557938,1860
linked.Mfu_TinyLfuBoost,"20,57",320432,1237382,1557814,1237258,"0,00",11495121408,"11,07","0,00","0,00",1557938,1572
linked.Lru_Comparison,"17,41",271291,1286523,1557814,1286400,"15,06",11495121408,"10,75","0,00","0,00",1660962,1054
sampled.Mru_Secondary,"15,20",236828,1320876,1557704,1320863,"100,00",11463295488,"9,35","0,00","0,00",12124718,3402
sampled.Mru_Threshold15,"15,20",236828,1320876,1557704,1320863,"100,00",11463295488,"9,35","0,00","0,00",12124718,3193
sampled.Mru,"15,20",236828,1320876,1557704,1320863,"100,00",11463295488,"9,35","0,00","0,00",12124718,3732
linked.Mru,"13,34",207750,1350064,1557814,1349929,"100,00",11495121408,"9,76","0,00","0,00",1978279,1047
linked.Mru_Threshold15,"12,61",196500,1361314,1557814,1361177,"85,58",11495121408,"8,98","0,00","0,00",1932055,2245
linked.Fifo_Comparison,"12,17",189579,1368235,1557814,1368116,"14,57",11495121408,"7,88","0,00","0,00",1661914,890
linked.Fifo_TinyLfuMulti,"9,49",147871,1409943,1557814,1409828,"0,01",11495121408,"4,80","0,00","0,00",1557879,1553
linked.Clock_TinyLfuMulti,"9,49",147760,1410054,1557814,1409937,"0,04",11495121408,"5,56","0,00","0,00",1560876,1307
linked.Mfu_Secondary,"7,72",120325,1437489,1557814,1437359,"0,00",11495121408,"1,59","0,00","0,00",1557944,1743
linked.Mfu_Comparison,"7,62",118747,1439067,1557814,1438946,"16,47",11495121408,"4,90","0,00","0,00",1691339,1032
linked.Mru_Secondary,"5,97",92952,1464862,1557814,1464685,"0,07",11495121408,"0,80","0,00","0,00",1558788,1113
linked.Mru_Comparison,"5,92",92224,1465590,1557814,1465473,"40,43",11495121408,"4,15","0,00","0,00",1869291,661
linked.Lru_TinyLfuMulti,"4,23",65876,1491938,1557814,1491823,"0,03",11495121408,"2,32","0,00","0,00",1558251,1741
linked.Mru_TinyLfuMulti,"1,68",26112,1531702,1557814,1531589,"6,89",11495121408,"1,04","0,00","0,00",1656590,1432
linked.Mfu_TinyLfuMulti,"0,46",7129,1550685,1557814,1550570,"0,05",11495121408,"0,22","0,00","0,00",1558627,1704
