Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Random_TinyLfuMulti,"1,56",18047,1138838,1156885,958588,"0,03",66644063744,"0,11","0,00","0,00",1156885,1025
sampled.Random_TinyLfuBoost,"1,67",19281,1137604,1156885,957355,"0,34",66644063744,"0,12","0,00","0,00",1156885,1148
sampled.Random_TinyLfu,"1,56",18047,1138838,1156885,958588,"0,03",66644063744,"0,11","0,00","0,00",1156885,1483
sampled.Random_Threshold15,"0,46",5317,1151568,1156885,971319,"100,00",66644063744,"0,04","0,00","0,00",1156885,513
sampled.Random_Secondary,"0,46",5317,1151568,1156885,971319,"100,00",66644063744,"0,04","0,00","0,00",1156885,879
sampled.Random_Comparison,"0,01",105,1156780,1156885,976529,"100,00",66644063744,"0,00","0,00","0,00",1156885,625
sampled.Random,"0,46",5317,1151568,1156885,971319,"100,00",66644063744,"0,04","0,00","0,00",1156885,555
sampled.Mru_TinyLfuMulti,"1,55",17967,1138918,1156885,958668,"0,06",66644063744,"0,11","0,00","0,00",8826229,2667
sampled.Mru_TinyLfuBoost,"1,59",18376,1138509,1156885,958275,"0,31",66644063744,"0,11","0,00","0,00",8823085,2617
sampled.Mru_TinyLfu,"1,55",17967,1138918,1156885,958668,"0,06",66644063744,"0,11","0,00","0,00",8826229,1669
sampled.Mru_Threshold15,"0,39",4516,1152369,1156885,972140,"100,00",66644063744,"0,03","0,00","0,00",8934005,2076
sampled.Mru_Secondary,"0,39",4516,1152369,1156885,972140,"100,00",66644063744,"0,03","0,00","0,00",8934005,2033
sampled.Mru_Comparison,"0,01",105,1156780,1156885,976529,"100,00",66644063744,"0,00","0,00","0,00",8969117,1592
sampled.Mru,"0,39",4516,1152369,1156885,972140,"100,00",66644063744,"0,03","0,00","0,00",8934005,1819
sampled.Mfu_TinyLfuMulti,"1,56",18075,1138810,1156885,958559,"0,01",66644063744,"0,11","0,00","0,00",8825357,1640
sampled.Mfu_TinyLfuBoost,"1,66",19242,1137643,1156885,957391,"0,09",66644063744,"0,12","0,00","0,00",8816013,2116
sampled.Mfu_TinyLfu,"1,56",18075,1138810,1156885,958559,"0,01",66644063744,"0,11","0,00","0,00",8825357,2465
sampled.Mfu_Threshold15,"0,37",4278,1152607,1156885,972358,"100,00",66644063744,"0,03","0,00","0,00",8935749,1973
sampled.Mfu_Secondary,"0,37",4278,1152607,1156885,972358,"100,00",66644063744,"0,03","0,00","0,00",8935749,1961
sampled.Mfu_Comparison,"0,01",105,1156780,1156885,976529,"100,00",66644063744,"0,00","0,00","0,00",8969117,1486
sampled.Mfu,"0,37",4278,1152607,1156885,972358,"100,00",66644063744,"0,03","0,00","0,00",8935749,1613
sampled.Lru_TinyLfuMulti,"1,56",18017,1138868,1156885,958617,"0,01",66644063744,"0,11","0,00","0,00",8825821,1929
sampled.Lru_TinyLfuBoost,"1,67",19267,1137618,1156885,957369,"0,20",66644063744,"0,12","0,00","0,00",8815837,2505
sampled.Lru_TinyLfu,"1,56",18017,1138868,1156885,958617,"0,01",66644063744,"0,11","0,00","0,00",8825821,3156
sampled.Lru_Threshold15,"0,40",4639,1152246,1156885,971997,"100,00",66644063744,"0,03","0,00","0,00",8932861,2843
sampled.Lru_Secondary,"0,40",4639,1152246,1156885,971997,"100,00",66644063744,"0,03","0,00","0,00",8932861,2596
sampled.Lru_Comparison,"0,01",105,1156780,1156885,976529,"100,00",66644063744,"0,00","0,00","0,00",8969117,1735
sampled.Lru,"0,40",4639,1152246,1156885,971997,"100,00",66644063744,"0,03","0,00","0,00",8932861,2239
sampled.Lfu_TinyLfuMulti,"1,56",18032,1138853,1156885,958603,"0,08",66644063744,"0,11","0,00","0,00",8825709,1990
sampled.Lfu_TinyLfuBoost,"1,68",19471,1137414,1156885,957165,"0,55",66644063744,"0,12","0,00","0,00",8814205,2357
sampled.Lfu_TinyLfu,"1,56",18032,1138853,1156885,958603,"0,08",66644063744,"0,11","0,00","0,00",8825709,2089
sampled.Lfu_Threshold15,"1,55",17960,1138925,1156885,958677,"100,00",66644063744,"0,11","0,00","0,00",8826301,2027
sampled.Lfu_Secondary,"1,55",17960,1138925,1156885,958677,"100,00",66644063744,"0,11","0,00","0,00",8826301,2460
sampled.Lfu_Comparison,"0,01",105,1156780,1156885,976529,"100,00",66644063744,"0,00","0,00","0,00",8969117,1907
sampled.Lfu,"1,55",17960,1138925,1156885,958677,"100,00",66644063744,"0,11","0,00","0,00",8826301,1984
sampled.Hyperbolic_TinyLfuMulti,"1,56",18032,1138853,1156885,958602,"0,03",66644063744,"0,11","0,00","0,00",8825701,1956
sampled.Hyperbolic_TinyLfuBoost,"1,68",19408,1137477,1156885,957228,"0,58",66644063744,"0,12","0,00","0,00",8814709,2365
sampled.Hyperbolic_TinyLfu,"1,56",18032,1138853,1156885,958602,"0,03",66644063744,"0,11","0,00","0,00",8825701,2117
sampled.Hyperbolic_Threshold15,"1,14",13141,1143744,1156885,963495,"100,00",66644063744,"0,08","0,00","0,00",8864845,2234
sampled.Hyperbolic_Secondary,"1,14",13141,1143744,1156885,963495,"100,00",66644063744,"0,08","0,00","0,00",8864845,2743
sampled.Hyperbolic_Comparison,"0,01",105,1156780,1156885,976529,"100,00",66644063744,"0,00","0,00","0,00",8969117,2178
sampled.Hyperbolic,"1,14",13141,1143744,1156885,963495,"100,00",66644063744,"0,08","0,00","0,00",8864845,2734
sampled.Fifo_TinyLfuMulti,"1,57",18196,1138689,1156885,958438,"0,01",66644063744,"0,11","0,00","0,00",8824389,2060
sampled.Fifo_TinyLfuBoost,"1,66",19200,1137685,1156885,957433,"0,13",66644063744,"0,12","0,00","0,00",8816349,2837
sampled.Fifo_TinyLfu,"1,57",18196,1138689,1156885,958438,"0,01",66644063744,"0,11","0,00","0,00",8824389,1857
sampled.Fifo_Threshold15,"0,38",4448,1152437,1156885,972188,"100,00",66644063744,"0,03","0,00","0,00",8934389,1860
sampled.Fifo_Secondary,"0,38",4448,1152437,1156885,972188,"100,00",66644063744,"0,03","0,00","0,00",8934389,2415
sampled.Fifo_Comparison,"0,01",105,1156780,1156885,976529,"100,00",66644063744,"0,00","0,00","0,00",8969117,1656
sampled.Fifo,"0,38",4448,1152437,1156885,972188,"100,00",66644063744,"0,03","0,00","0,00",8934389,1873
product.Guava,"0,74",8511,1148374,1156885,1148350,"100,00",66644063744,"0,05","0,00","0,00",,1889
