Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Random_TinyLfuBoost,"54,33",671273,564360,1235633,359457,"20,09",5561702,"45,65","0,00","0,00",1235633,225798
sampled.Random_TinyLfu,"54,32",671254,564379,1235633,359663,"20,15",5561702,"45,64","0,00","0,00",1235633,223622
sampled.Random_Secondary,"57,43",709574,526059,1235633,293024,"33,41",5561702,"47,79","0,00","0,00",1235633,192166
sampled.Random,"57,75",713639,521994,1235633,324192,"100,00",5561702,"49,72","0,00","0,00",1235633,74407
sampled.Lru_TinyLfuBoost,"56,31",695812,539821,1235633,313601,"24,74",5561702,"47,69","0,00","0,00",3744441,192361
sampled.Lru_TinyLfu,"56,31",695816,539817,1235633,313435,"24,75",5561702,"47,68","0,00","0,00",3743113,200202
sampled.Lru_Secondary,"59,19",731381,504252,1235633,262970,"40,29",5561702,"49,87","0,00","0,00",3339393,162655
sampled.Lru,"57,72",713158,522475,1235633,319109,"100,00",5561702,"49,64","0,00","0,00",3788505,51086
sampled.Lfu_TinyLfuBoost,"55,17",681740,553893,1235633,343353,"27,01",5561702,"46,63","0,00","0,00",3982457,212538
sampled.Lfu_TinyLfu,"55,18",681797,553836,1235633,343003,"27,04",5561702,"46,63","0,00","0,00",3979657,213504
sampled.Lfu_Secondary,"58,28",720179,515454,1235633,283414,"47,86",5561702,"48,80","0,00","0,00",3502945,172492
sampled.Lfu,"59,22",731792,503841,1235633,296541,"100,00",5561702,"50,75","0,00","0,00",3607961,89834
sampled.Hyperbolic_TinyLfuBoost,"55,16",681615,554018,1235633,343385,"27,01",5561702,"46,62","0,00","0,00",3982713,217270
sampled.Hyperbolic_TinyLfu,"55,15",681511,554122,1235633,343693,"27,02",5561702,"46,61","0,00","0,00",3985177,188904
sampled.Hyperbolic_Secondary,"58,31",720525,515108,1235633,283130,"48,08",5561702,"48,82","0,00","0,00",3500673,166875
sampled.Hyperbolic,"59,24",732023,503610,1235633,298642,"100,00",5561702,"50,79","0,00","0,00",3624769,83039
sampled.Fifo_TinyLfuBoost,"55,80",689488,546145,1235633,318813,"16,28",5561702,"47,19","0,00","0,00",3786137,225461
sampled.Fifo_TinyLfu,"55,81",689652,545981,1235633,318382,"16,33",5561702,"47,19","0,00","0,00",3782689,218420
sampled.Fifo_Secondary,"58,25",719776,515857,1235633,274900,"27,12",5561702,"48,82","0,00","0,00",3434833,199189
sampled.Fifo,"57,62",712023,523610,1235633,316081,"100,00",5561702,"49,85","0,00","0,00",3764281,50675
product.Guava,"57,18",706481,529152,1235633,325840,"100,00",5561702,"48,95","0,00","0,00",,3174
product.ElasticSearch,"57,18",706523,529110,1235633,325794,"100,00",5561702,"48,96","0,00","0,00",,4032
product.Caffeine,"60,47",747241,488392,1235633,266728,"100,00",5561702,"52,57","0,00","0,00",,5169
product.Cache2k,"59,00",728990,506643,1235633,295429,"100,00",5561702,"50,51","0,00","0,00",,3812
linked.Lru_TinyLfuBoost,"50,57",624829,610804,1235633,425705,"2,34",5561702,"42,23","0,00","0,00",1235945,1366
linked.Lru_TinyLfu,"50,57",624829,610804,1235633,425705,"2,34",5561702,"42,23","0,00","0,00",1235945,1432
linked.Lru_Secondary,"50,63",625609,610024,1235633,422615,"2,67",5561702,"42,23","0,00","0,00",1235909,1400
linked.Lru,"57,18",706523,529110,1235633,325794,"100,00",5561702,"48,96","0,00","0,00",1342432,929
linked.Lfucostboost_TinyLfuBoost,"56,34",696095,539538,1235633,321104,"31,26",5561702,"47,91","0,00","0,00",1490557,1410
linked.Lfucostboost_TinyLfu,"56,39",696777,538856,1235633,316745,"31,33",5561702,"47,95","0,00","0,00",1491460,1905
linked.Lfucostboost_Secondary,"58,85",727127,508506,1235633,282724,"49,37",5561702,"50,26","0,00","0,00",1507314,1522
linked.Lfucostboost,"58,45",722233,513400,1235633,309126,"100,00",5561702,"49,76","0,00","0,00",1536682,1187
linked.Lfu_TinyLfuBoost,"56,34",696095,539538,1235633,321104,"31,26",5561702,"47,91","0,00","0,00",1490557,1608
linked.Lfu_TinyLfu,"56,39",696777,538856,1235633,316745,"31,33",5561702,"47,95","0,00","0,00",1491460,1345
linked.Lfu_Secondary,"58,85",727127,508506,1235633,282724,"49,37",5561702,"50,26","0,00","0,00",1507314,1928
linked.Lfu,"58,45",722233,513400,1235633,309126,"100,00",5561702,"49,76","0,00","0,00",1536682,1039
linked.Fifo_TinyLfuBoost,"46,01",568511,667122,1235633,507387,"0,00",5561702,"37,01","0,00","0,00",1235636,1299
linked.Fifo_TinyLfu,"46,01",568511,667122,1235633,507387,"0,00",5561702,"37,01","0,00","0,00",1235636,1086
linked.Fifo_Secondary,"46,01",568503,667130,1235633,507393,"0,00",5561702,"37,01","0,00","0,00",1235634,1641
linked.Fifo,"57,31",708165,527468,1235633,318959,"100,00",5561702,"49,52","0,00","0,00",1339820,904
linked.Clock_TinyLfuBoost,"55,64",687542,548091,1235633,329760,"26,58",5561702,"46,93","0,00","0,00",1338112,1760
