Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Random_TinyLfuBoost,"38,83",479786,755847,1235633,734495,"9,78",5561702,"28,54","0,00","0,00",1235633,75414
sampled.Random_TinyLfu,"38,83",479786,755847,1235633,734495,"9,78",5561702,"28,54","0,00","0,00",1235633,65948
sampled.Random_Secondary,"39,85",492455,743178,1235633,720081,"13,93",5561702,"29,04","0,00","0,00",1235633,70059
sampled.Random,"45,37",560612,675021,1235633,653779,"100,00",5561702,"37,58","0,00","0,00",1235633,61553
sampled.Mru_TinyLfuBoost,"34,03",420540,815093,1235633,803529,"5,70",5561702,"22,48","0,00","0,00",7663865,41734
sampled.Mru_TinyLfu,"34,03",420540,815093,1235633,803529,"5,70",5561702,"22,48","0,00","0,00",7663865,44504
sampled.Mru_Secondary,"34,38",424806,810827,1235633,798703,"8,71",5561702,"21,14","0,00","0,00",7625257,51126
sampled.Mru,"32,80",405342,830291,1235633,818662,"100,00",5561702,"28,59","0,00","0,00",7784929,74064
sampled.Mfu_TinyLfuBoost,"35,44",437898,797735,1235633,770981,"2,91",5561702,"23,83","0,00","0,00",7403481,66044
sampled.Mfu_TinyLfu,"35,44",437898,797735,1235633,770981,"2,91",5561702,"23,83","0,00","0,00",7403481,71152
sampled.Mfu_Secondary,"37,34",461360,774273,1235633,738562,"5,55",5561702,"25,02","0,00","0,00",7144129,85767
sampled.Mfu,"39,68",490239,745394,1235633,724979,"100,00",5561702,"33,25","0,00","0,00",7035465,73637
sampled.Lru_TinyLfuBoost,"38,79",479302,756331,1235633,728755,"8,10",5561702,"28,36","0,00","0,00",7065673,86137
sampled.Lru_TinyLfu,"38,79",479302,756331,1235633,728755,"8,10",5561702,"28,36","0,00","0,00",7065673,84926
sampled.Lru_Secondary,"39,80",491771,743862,1235633,713594,"11,82",5561702,"28,83","0,00","0,00",6944385,87076
sampled.Lru,"48,18",595337,640296,1235633,618655,"100,00",5561702,"39,73","0,00","0,00",6184873,25924
sampled.Lfu_TinyLfuBoost,"39,05",482497,753136,1235633,735097,"10,57",5561702,"29,42","0,00","0,00",7116409,65036
sampled.Lfu_TinyLfu,"39,05",482497,753136,1235633,735097,"10,57",5561702,"29,42","0,00","0,00",7116409,58828
sampled.Lfu_Secondary,"39,92",493309,742324,1235633,723665,"15,13",5561702,"29,90","0,00","0,00",7024953,71541
sampled.Lfu,"47,16",582748,652885,1235633,635384,"100,00",5561702,"39,38","0,00","0,00",6318705,83081
sampled.Hyperbolic_TinyLfuBoost,"39,17",484024,751609,1235633,732535,"10,53",5561702,"29,51","0,00","0,00",7095913,63591
sampled.Hyperbolic_TinyLfu,"39,17",484024,751609,1235633,732535,"10,53",5561702,"29,51","0,00","0,00",7095913,63228
sampled.Hyperbolic_Secondary,"40,06",494968,740665,1235633,720507,"15,21",5561702,"30,02","0,00","0,00",6999689,82068
sampled.Hyperbolic,"48,06",593812,641821,1235633,619254,"100,00",5561702,"40,13","0,00","0,00",6189665,87403
sampled.Fifo_TinyLfuBoost,"38,07",470380,765253,1235633,733556,"5,61",5561702,"27,51","0,00","0,00",7104081,82534
sampled.Fifo_TinyLfu,"38,07",470380,765253,1235633,733556,"5,61",5561702,"27,51","0,00","0,00",7104081,77501
sampled.Fifo_Secondary,"39,02",482194,753439,1235633,717168,"8,82",5561702,"27,81","0,00","0,00",6972977,109269
sampled.Fifo,"46,41",573426,662207,1235633,640760,"100,00",5561702,"38,28","0,00","0,00",6361713,19343
product.Guava,"48,27",596411,639222,1235633,617403,"100,00",5561702,"39,80","0,00","0,00",,2769
product.ElasticSearch,"48,27",596480,639153,1235633,617333,"100,00",5561702,"39,80","0,00","0,00",,2737
