Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
heap.One_Secondary,"59,88",1823963,1222149,3046112,1199427,"0,01",13882741,"59,45","0,00","0,00",3046112,73023
heap.One,"63,74",1941553,1104559,3046112,1081717,"100,00",13882741,"61,08","0,00","0,00",3046112,28001
heap.None_TinyLfuBoost,"59,83",1822420,1223692,3046112,1200990,"0,00",13882741,"59,44","0,00","0,00",3046112,74325
heap.None_TinyLfu,"59,83",1822420,1223692,3046112,1200990,"0,00",13882741,"59,44","0,00","0,00",3046112,76662
heap.None_Secondary,"59,88",1823963,1222149,3046112,1199427,"0,01",13882741,"59,45","0,00","0,00",3046112,47339
heap.None,"63,74",1941553,1104559,3046112,1081717,"100,00",13882741,"61,08","0,00","0,00",3046112,1168
heap.Boost_TinyLfuBoost,"59,81",1821963,1224149,3046112,1201464,"0,00",13882741,"59,43","0,00","0,00",3046112,155276
heap.Boost_TinyLfu,"59,81",1821963,1224149,3046112,1201464,"0,00",13882741,"59,43","0,00","0,00",3046112,170303
heap.Boost_Secondary,"59,82",1822091,1224021,3046112,1201332,"0,00",13882741,"59,43","0,00","0,00",3046112,176183
heap.Boost,"61,81",1882778,1163334,3046112,1142477,"100,00",13882741,"59,95","0,00","0,00",3046112,86203
