Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Random_TinyLfuMulti,"0,62",282252,45463970,45746222,45463238,"0,03",1627816813568,"0,07","0,00","0,00",45746222,213699
sampled.Random_TinyLfuBoost,"0,43",198599,45547623,45746222,45547564,"0,50",1627816813568,"0,05","0,00","0,00",45746222,94785
sampled.Random_TinyLfu,"0,62",282252,45463970,45746222,45463238,"0,03",1627816813568,"0,07","0,00","0,00",45746222,216005
sampled.Random_Threshold15,"0,62",284674,45461548,45746222,45461175,"100,00",1627816813568,"0,12","0,00","0,00",45746222,43427
sampled.Random_Secondary,"0,62",284674,45461548,45746222,45461175,"100,00",1627816813568,"0,12","0,00","0,00",45746222,55603
sampled.Random_Comparison,"0,39",177001,45569221,45746222,45569057,"100,00",1627816813568,"0,05","0,00","0,00",45746222,62040
sampled.Random,"0,62",284674,45461548,45746222,45461175,"100,00",1627816813568,"0,12","0,00","0,00",45746222,42149
sampled.Mru_TinyLfuMulti,"0,57",261001,45485221,45746222,45484647,"0,06",1627816813568,"0,07","0,00","0,00",409623398,217449
sampled.Mru_TinyLfuBoost,"0,42",190762,45555460,45746222,45555398,"0,83",1627816813568,"0,05","0,00","0,00",410189406,121003
sampled.Mru_TinyLfu,"0,57",261001,45485221,45746222,45484647,"0,06",1627816813568,"0,07","0,00","0,00",409623398,217170
sampled.Mru_Threshold15,"0,21",97369,45648853,45746222,45648698,"100,00",1627816813568,"0,04","0,00","0,00",410935806,78648
sampled.Mru_Secondary,"0,21",97369,45648853,45746222,45648698,"100,00",1627816813568,"0,04","0,00","0,00",410935806,95446
sampled.Mru_Comparison,"0,39",177001,45569221,45746222,45569057,"100,00",1627816813568,"0,05","0,00","0,00",410298678,95073
sampled.Mru,"0,21",97369,45648853,45746222,45648698,"100,00",1627816813568,"0,04","0,00","0,00",410935806,79017
sampled.Mfu_TinyLfuMulti,"0,58",266426,45479796,45746222,45479052,"0,02",1627816813568,"0,07","0,00","0,00",409578638,250281
sampled.Mfu_TinyLfuBoost,"0,44",200234,45545988,45746222,45545921,"0,28",1627816813568,"0,05","0,00","0,00",410113590,142533
sampled.Mfu_TinyLfu,"0,58",266426,45479796,45746222,45479052,"0,02",1627816813568,"0,07","0,00","0,00",409578638,249247
sampled.Mfu_Threshold15,"0,53",242216,45504006,45746222,45503617,"100,00",1627816813568,"0,11","0,00","0,00",409775158,69968
sampled.Mfu_Secondary,"0,53",242216,45504006,45746222,45503617,"100,00",1627816813568,"0,11","0,00","0,00",409775158,84525
sampled.Mfu_Comparison,"0,39",177001,45569221,45746222,45569057,"100,00",1627816813568,"0,05","0,00","0,00",410298678,93721
sampled.Mfu,"0,53",242216,45504006,45746222,45503617,"100,00",1627816813568,"0,11","0,00","0,00",409775158,71651
sampled.Lru_TinyLfuMulti,"0,61",280851,45465371,45746222,45464637,"0,02",1627816813568,"0,07","0,00","0,00",409463318,253258
sampled.Lru_TinyLfuBoost,"0,46",210886,45535336,45746222,45535208,"0,23",1627816813568,"0,05","0,00","0,00",410027886,164701
sampled.Lru_TinyLfu,"0,61",280851,45465371,45746222,45464637,"0,02",1627816813568,"0,07","0,00","0,00",409463318,253418
sampled.Lru_Threshold15,"0,81",372493,45373729,45746222,45373305,"100,00",1627816813568,"0,15","0,00","0,00",408732662,69600
sampled.Lru_Secondary,"0,81",372493,45373729,45746222,45373305,"100,00",1627816813568,"0,15","0,00","0,00",408732662,85430
sampled.Lru_Comparison,"0,39",177001,45569221,45746222,45569057,"100,00",1627816813568,"0,05","0,00","0,00",410298678,100408
sampled.Lru,"0,81",372493,45373729,45746222,45373305,"100,00",1627816813568,"0,15","0,00","0,00",408732662,73275
sampled.Lfu_TinyLfuMulti,"0,62",283094,45463128,45746222,45462397,"0,06",1627816813568,"0,07","0,00","0,00",409445398,250851
sampled.Lfu_TinyLfuBoost,"0,45",207268,45538954,45746222,45538887,"0,64",1627816813568,"0,05","0,00","0,00",410057318,132119
sampled.Lfu_TinyLfu,"0,62",283094,45463128,45746222,45462397,"0,06",1627816813568,"0,07","0,00","0,00",409445398,250566
sampled.Lfu_Threshold15,"0,67",304245,45441977,45746222,45441437,"100,00",1627816813568,"0,11","0,00","0,00",409277718,90572
sampled.Lfu_Secondary,"0,67",304245,45441977,45746222,45441437,"100,00",1627816813568,"0,11","0,00","0,00",409277718,105232
sampled.Lfu_Comparison,"0,39",177001,45569221,45746222,45569057,"100,00",1627816813568,"0,05","0,00","0,00",410298678,100862
sampled.Lfu,"0,67",304245,45441977,45746222,45441437,"100,00",1627816813568,"0,11","0,00","0,00",409277718,89170
sampled.Hyperbolic_TinyLfuMulti,"0,62",282058,45464164,45746222,45463427,"0,05",1627816813568,"0,07","0,00","0,00",409453638,257461
