Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Random_TinyLfuMulti,"19,04",363248,1544525,1907773,1544306,"0,01",56874608640,"3,57","0,00","0,00",1907773,1608
sampled.Random_TinyLfuBoost,"18,73",357389,1550384,1907773,1550162,"0,02",56874608640,"3,31","0,00","0,00",1907773,1753
sampled.Random_TinyLfu,"19,04",363248,1544525,1907773,1544306,"0,01",56874608640,"3,57","0,00","0,00",1907773,1562
sampled.Random_Threshold15,"12,14",231547,1676226,1907773,1676015,"100,00",56874608640,"1,97","0,00","0,00",1907773,1122
sampled.Random_Secondary,"12,14",231547,1676226,1907773,1676015,"100,00",56874608640,"1,97","0,00","0,00",1907773,1434
sampled.Random_Comparison,"10,28",196042,1711731,1907773,1711522,"100,00",56874608640,"1,28","0,00","0,00",1907773,1057
sampled.Random,"12,14",231547,1676226,1907773,1676015,"100,00",56874608640,"1,97","0,00","0,00",1907773,1050
sampled.Mru_TinyLfuMulti,"15,23",290624,1617149,1907773,1616926,"0,01",56874608640,"2,02","0,00","0,00",14843181,3275
sampled.Mru_TinyLfuBoost,"15,12",288517,1619256,1907773,1619032,"0,01",56874608640,"2,00","0,00","0,00",14860029,3269
sampled.Mru_TinyLfu,"15,23",290624,1617149,1907773,1616926,"0,01",56874608640,"2,02","0,00","0,00",14843181,3269
sampled.Mru_Threshold15,"4,61",87937,1819836,1907773,1819639,"100,00",56874608640,"0,67","0,00","0,00",16464885,2866
sampled.Mru_Secondary,"4,61",87937,1819836,1907773,1819639,"100,00",56874608640,"0,67","0,00","0,00",16464885,3807
sampled.Mru_Comparison,"10,28",196042,1711731,1907773,1711522,"100,00",56874608640,"1,28","0,00","0,00",15599949,2943
sampled.Mru,"4,61",87937,1819836,1907773,1819639,"100,00",56874608640,"0,67","0,00","0,00",16464885,2773
sampled.Mfu_TinyLfuMulti,"16,38",312529,1595244,1907773,1595003,"0,01",56874608640,"2,07","0,00","0,00",14667797,3180
sampled.Mfu_TinyLfuBoost,"16,00",305282,1602491,1907773,1602260,"0,00",56874608640,"2,03","0,00","0,00",14725853,3199
sampled.Mfu_TinyLfu,"16,38",312529,1595244,1907773,1595003,"0,01",56874608640,"2,07","0,00","0,00",14667797,3025
sampled.Mfu_Threshold15,"9,54",182048,1725725,1907773,1725514,"100,00",56874608640,"1,58","0,00","0,00",15711885,2881
sampled.Mfu_Secondary,"9,54",182048,1725725,1907773,1725514,"100,00",56874608640,"1,58","0,00","0,00",15711885,2829
sampled.Mfu_Comparison,"10,28",196042,1711731,1907773,1711522,"100,00",56874608640,"1,28","0,00","0,00",15599949,3330
sampled.Mfu,"9,54",182048,1725725,1907773,1725514,"100,00",56874608640,"1,58","0,00","0,00",15711885,3120
sampled.Lru_TinyLfuMulti,"19,06",363582,1544191,1907773,1543972,"0,01",56874608640,"3,57","0,00","0,00",14259549,2988
sampled.Lru_TinyLfuBoost,"18,97",361862,1545911,1907773,1545692,"0,01",56874608640,"3,56","0,00","0,00",14273309,3749
sampled.Lru_TinyLfu,"19,06",363582,1544191,1907773,1543972,"0,01",56874608640,"3,57","0,00","0,00",14259549,3510
sampled.Lru_Threshold15,"12,93",246604,1661169,1907773,1660956,"100,00",56874608640,"1,98","0,00","0,00",15195421,3230
sampled.Lru_Secondary,"12,93",246604,1661169,1907773,1660956,"100,00",56874608640,"1,98","0,00","0,00",15195421,3406
sampled.Lru_Comparison,"10,28",196042,1711731,1907773,1711522,"100,00",56874608640,"1,28","0,00","0,00",15599949,3178
sampled.Lru,"12,93",246604,1661169,1907773,1660956,"100,00",56874608640,"1,98","0,00","0,00",15195421,3108
sampled.Lfu_TinyLfuMulti,"18,96",361635,1546138,1907773,1545919,"0,01",56874608640,"3,56","0,00","0,00",14275125,3279
sampled.Lfu_TinyLfuBoost,"19,04",363243,1544530,1907773,1544311,"0,02",56874608640,"3,57","0,00","0,00",14262261,3692
sampled.Lfu_TinyLfu,"18,96",361635,1546138,1907773,1545919,"0,01",56874608640,"3,56","0,00","0,00",14275125,3177
sampled.Lfu_Threshold15,"17,66",336977,1570796,1907773,1570580,"100,00",56874608640,"2,92","0,00","0,00",14472413,2760
sampled.Lfu_Secondary,"17,66",336977,1570796,1907773,1570580,"100,00",56874608640,"2,92","0,00","0,00",14472413,4135
sampled.Lfu_Comparison,"10,28",196042,1711731,1907773,1711522,"100,00",56874608640,"1,28","0,00","0,00",15599949,2983
sampled.Lfu,"17,66",336977,1570796,1907773,1570580,"100,00",56874608640,"2,92","0,00","0,00",14472413,3030
sampled.Hyperbolic_TinyLfuMulti,"19,07",363902,1543871,1907773,1543652,"0,01",56874608640,"3,57","0,00","0,00",14256989,3583
sampled.Hyperbolic_TinyLfuBoost,"19,04",363256,1544517,1907773,1544298,"0,02",56874608640,"3,57","0,00","0,00",14262157,3351
sampled.Hyperbolic_TinyLfu,"19,07",363902,1543871,1907773,1543652,"0,01",56874608640,"3,57","0,00","0,00",14256989,3567
sampled.Hyperbolic_Threshold15,"17,18",327668,1580105,1907773,1579888,"100,00",56874608640,"2,83","0,00","0,00",14546877,3267
sampled.Hyperbolic_Secondary,"17,18",327668,1580105,1907773,1579888,"100,00",56874608640,"2,83","0,00","0,00",14546877,3994
sampled.Hyperbolic_Comparison,"10,28",196042,1711731,1907773,1711522,"100,00",56874608640,"1,28","0,00","0,00",15599949,3554
sampled.Hyperbolic,"17,18",327668,1580105,1907773,1579888,"100,00",56874608640,"2,83","0,00","0,00",14546877,3861
sampled.Fifo_TinyLfuMulti,"17,46",333073,1574700,1907773,1574465,"0,01",56874608640,"2,65","0,00","0,00",14503493,3626
sampled.Fifo_TinyLfuBoost,"17,99",343261,1564512,1907773,1564277,"0,01",56874608640,"2,98","0,00","0,00",14421989,3599
sampled.Fifo_TinyLfu,"17,46",333073,1574700,1907773,1574465,"0,01",56874608640,"2,65","0,00","0,00",14503493,4288
sampled.Fifo_Threshold15,"11,30",215652,1692121,1907773,1691908,"100,00",56874608640,"1,79","0,00","0,00",15443037,3856
sampled.Fifo_Secondary,"11,30",215652,1692121,1907773,1691908,"100,00",56874608640,"1,79","0,00","0,00",15443037,3414
sampled.Fifo_Comparison,"10,28",196042,1711731,1907773,1711522,"100,00",56874608640,"1,28","0,00","0,00",15599949,3058
sampled.Fifo,"11,30",215652,1692121,1907773,1691908,"100,00",56874608640,"1,79","0,00","0,00",15443037,3029
product.Guava,"12,76",243490,1664283,1907773,1664260,"100,00",56874608640,"1,91","0,00","0,00",,2902
product.ElasticSearch,"12,72",242671,1665102,1907773,1665079,"100,00",56874608640,"1,93","0,00","0,00",,3166
product.Caffeine,"18,26",348317,1559456,1907773,1559431,"100,00",56874608640,"3,17","0,00","0,00",,3433
product.Cache2k,"20,65",394036,1513737,1907773,1513711,"100,00",56874608640,"3,69","0,00","0,00",,6536
linked.Mru_TinyLfuMulti,"1,84",35179,1872594,1907773,1872398,"8,59",56874608640,"0,25","0,00","0,00",2054392,1473
linked.Mru_TinyLfuBoost,"11,79",224960,1682813,1907773,1682598,"0,00",56874608640,"1,56","0,00","0,00",1907828,1798
linked.Mru_TinyLfu,"11,74",224024,1683749,1907773,1683536,"0,00",56874608640,"1,56","0,00","0,00",1907795,1367
linked.Mru_Threshold15,"2,83",54009,1853764,1907773,1853556,"85,40",56874608640,"0,44","0,00","0,00",2223315,1742
linked.Mru_Secondary,"2,05",39026,1868747,1907773,1868443,"0,07",56874608640,"0,08","0,00","0,00",1908889,1453
linked.Mru_Comparison,"1,08",20526,1887247,1907773,1887053,"34,73",56874608640,"0,20","0,00","0,00",2136401,936
linked.Mru,"2,70",51497,1856276,1907773,1856075,"100,00",56874608640,"0,44","0,00","0,00",2262822,853
linked.Mfu_TinyLfuMulti,"0,21",3962,1903811,1907773,1903596,"0,03",56874608640,"0,06","0,00","0,00",1908591,1745
linked.Mfu_TinyLfuBoost,"10,28",196042,1711731,1907773,1711522,"0,00",56874608640,"1,28","0,00","0,00",1907982,1800
linked.Mfu_TinyLfu,"10,28",196042,1711731,1907773,1711522,"0,00",56874608640,"1,28","0,00","0,00",1907982,1765
linked.Mfu_Threshold15,"9,94",189691,1718082,1907773,1717869,"85,46",56874608640,"1,62","0,00","0,00",2263767,1643
linked.Mfu_Secondary,"2,90",55391,1852382,1907773,1852163,"0,00",56874608640,"0,23","0,00","0,00",1907992,1289
linked.Mfu_Comparison,"1,17",22406,1885367,1907773,1885170,"26,96",56874608640,"0,16","0,00","0,00",2014058,901
linked.Mfu,"9,89",188749,1719024,1907773,1718812,"100,00",56874608640,"1,63","0,00","0,00",2312716,848
linked.Lru_TinyLfuMulti,"0,84",15982,1891791,1907773,1891593,"0,05",56874608640,"0,10","0,00","0,00",1908703,1504
linked.Lru_TinyLfuBoost,"18,87",359913,1547860,1907773,1547642,"0,00",56874608640,"3,56","0,00","0,00",1907800,1759
linked.Lru_TinyLfu,"18,95",361530,1546243,1907773,1546024,"0,00",56874608640,"3,57","0,00","0,00",1907802,1251
linked.Lru_Threshold15,"13,51",257749,1650024,1907773,1649811,"85,44",56874608640,"2,07","0,00","0,00",2245858,1686
linked.Lru_Secondary,"19,05",363469,1544304,1907773,1544062,"0,01",56874608640,"3,55","0,00","0,00",1907837,1491
linked.Lru_Comparison,"5,08",96829,1810944,1907773,1810747,"28,53",56874608640,"0,68","0,00","0,00",2007984,1009
linked.Lru,"12,73",242819,1664954,1907773,1664741,"100,00",56874608640,"1,93","0,00","0,00",2297857,740
linked.Lfucostboost_TinyLfuMulti,"11,03",210406,1697367,1907773,1697169,"4,07",56874608640,"2,02","0,00","0,00",1972437,1722
linked.Lfucostboost_TinyLfuBoost,"18,61",355098,1552675,1907773,1552460,"0,01",56874608640,"3,52","0,00","0,00",1908094,1854
linked.Lfucostboost_TinyLfu,"18,95",361614,1546159,1907773,1545942,"0,02",56874608640,"3,57","0,00","0,00",1908189,1624
linked.Lfucostboost_Threshold15,"18,16",346405,1561368,1907773,1561152,"84,78",56874608640,"3,12","0,00","0,00",2154799,1664
linked.Lfucostboost_Secondary,"18,80",358699,1549074,1907773,1548849,"0,03",56874608640,"3,54","0,00","0,00",1908412,1426
linked.Lfucostboost_Comparison,"13,63",259972,1647801,1907773,1647597,"28,88",56874608640,"2,46","0,00","0,00",1961615,882
linked.Lfucostboost,"16,50",314737,1593036,1907773,1592818,"100,00",56874608640,"2,68","0,00","0,00",2208662,1017
linked.Lfu_TinyLfuMulti,"12,60",240457,1667316,1907773,1667117,"1,42",56874608640,"2,16","0,00","0,00",1929233,1872
linked.Lfu_TinyLfuBoost,"18,94",361292,1546481,1907773,1546262,"0,02",56874608640,"3,55","0,00","0,00",1908278,1720
linked.Lfu_TinyLfu,"18,98",362108,1545665,1907773,1545447,"0,01",56874608640,"3,57","0,00","0,00",1908132,1435
linked.Lfu_Threshold15,"18,92",360954,1546819,1907773,1546597,"84,91",56874608640,"3,06","0,00","0,00",2150319,1525
linked.Lfu_Secondary,"19,12",364840,1542933,1907773,1542706,"0,02",56874608640,"3,57","0,00","0,00",1908208,1661
linked.Lfu_Comparison,"14,49",276443,1631330,1907773,1631122,"28,76",56874608640,"2,52","0,00","0,00",1956986,897
linked.Lfu,"16,63",317227,1590546,1907773,1590326,"100,00",56874608640,"2,68","0,00","0,00",2209136,906
linked.Fifo_TinyLfuMulti,"6,76",128942,1778831,1907773,1778627,"0,00",56874608640,"0,85","0,00","0,00",1907845,1540
linked.Fifo_TinyLfuBoost,"14,34",273658,1634115,1907773,1633904,"0,00",56874608640,"2,53","0,00","0,00",1907774,1743
linked.Fifo_TinyLfu,"14,39",274524,1633249,1907773,1633038,"0,00",56874608640,"2,53","0,00","0,00",1907773,1378
linked.Fifo_Threshold15,"11,72",223550,1684223,1907773,1684009,"85,46",56874608640,"1,86","0,00","0,00",2255497,1396
linked.Fifo_Secondary,"14,19",270650,1637123,1907773,1636891,"0,00",56874608640,"2,26","0,00","0,00",1907780,1426
linked.Fifo_Comparison,"4,14",79076,1828697,1907773,1828500,"28,38",56874608640,"0,57","0,00","0,00",2008764,833
linked.Fifo,"11,15",212651,1695122,1907773,1694911,"100,00",56874608640,"1,76","0,00","0,00",2307665,885
linked.Clock_TinyLfuMulti,"1,88",35853,1871920,1907773,1871723,"0,04",56874608640,"0,28","0,00","0,00",1909440,1459
linked.Clock_TinyLfuBoost,"18,83",359279,1548494,1907773,1548277,"0,00",56874608640,"3,56","0,00","0,00",1908325,1694
linked.Clock_TinyLfu,"18,95",361509,1546264,1907773,1546045,"0,00",56874608640,"3,57","0,00","0,00",1911064,1299
linked.Clock_Threshold15,"14,52",276916,1630857,1907773,1630644,"85,41",56874608640,"2,29","0,00","0,00",2369984,1498
linked.Clock_Secondary,"17,89",341252,1566521,1907773,1566270,"0,01",56874608640,"2,77","0,00","0,00",1909332,1206
linked.Clock_Comparison,"6,25",119217,1788556,1907773,1788359,"28,97",56874608640,"0,86","0,00","0,00",2021363,807
linked.Clock,"13,84",264028,1643745,1907773,1643532,"100,00",56874608640,"2,15","0,00","0,00",2422285,860
heap.Skip_TinyLfuMulti,"7,97",151986,1755787,1907773,1755585,"0,01",56874608640,"1,04","0,00","0,00",1907963,1963
heap.Skip_TinyLfuBoost,"14,58",278209,1629564,1907773,1629350,"0,00",56874608640,"2,34","0,00","0,00",1907963,1719
heap.Skip_TinyLfu,"13,26",253039,1654734,1907773,1654522,"0,00",56874608640,"2,16","0,00","0,00",1907963,1654
heap.Skip_Threshold15,"17,57",335212,1572561,1907773,1572353,"84,85",56874608640,"3,37","0,00","0,00",1907963,1924
heap.Skip_Secondary,"16,65",317682,1590091,1907773,1589860,"0,00",56874608640,"2,33","0,00","0,00",1907963,1710
heap.Skip_Comparison,"14,55",277516,1630257,1907773,1630056,"34,44",56874608640,"2,95","0,00","0,00",1907963,1160
heap.Skip,"17,33",330588,1577185,1907773,1576974,"100,00",56874608640,"3,33","0,00","0,00",1907963,1237
heap.One_TinyLfuMulti,"14,04",267921,1639852,1907773,1639644,"0,07",56874608640,"2,10","0,00","0,00",1907963,2010
heap.One_TinyLfuBoost,"14,58",278209,1629564,1907773,1629350,"0,00",56874608640,"2,34","0,00","0,00",1907963,1909
heap.One_TinyLfu,"13,26",253039,1654734,1907773,1654522,"0,00",56874608640,"2,16","0,00","0,00",1907963,1720
heap.One_Threshold15,"19,75",376842,1530931,1907773,1530714,"84,56",56874608640,"3,21","0,00","0,00",1907963,1743
heap.One_Secondary,"17,72",337995,1569778,1907773,1569553,"0,00",56874608640,"2,93","0,00","0,00",1907963,1580
heap.One_Comparison,"17,71",337908,1569865,1907773,1569656,"33,84",56874608640,"3,00","0,00","0,00",1907963,1204
heap.One,"19,70",375797,1531976,1907773,1531760,"100,00",56874608640,"3,18","0,00","0,00",1907963,1126
heap.None_TinyLfuMulti,"14,04",267921,1639852,1907773,1639644,"0,07",56874608640,"2,10","0,00","0,00",1907963,1874
heap.None_TinyLfuBoost,"14,58",278209,1629564,1907773,1629350,"0,00",56874608640,"2,34","0,00","0,00",1907963,1820
heap.None_TinyLfu,"13,26",253039,1654734,1907773,1654522,"0,00",56874608640,"2,16","0,00","0,00",1907963,1510
heap.None_Threshold15,"19,75",376842,1530931,1907773,1530714,"84,56",56874608640,"3,21","0,00","0,00",1907963,1859
heap.None_Secondary,"17,72",337995,1569778,1907773,1569553,"0,00",56874608640,"2,93","0,00","0,00",1907963,1767
heap.None_Comparison,"17,71",337908,1569865,1907773,1569656,"33,84",56874608640,"3,00","0,00","0,00",1907963,1437
heap.None,"19,70",375797,1531976,1907773,1531760,"100,00",56874608640,"3,18","0,00","0,00",1907963,1295
heap.Boost_TinyLfuMulti,"13,64",260285,1647488,1907773,1647280,"0,09",56874608640,"2,11","0,00","0,00",1907963,2029
heap.Boost_TinyLfuBoost,"14,58",278209,1629564,1907773,1629350,"0,00",56874608640,"2,34","0,00","0,00",1907963,1847
heap.Boost_TinyLfu,"13,26",253039,1654734,1907773,1654522,"0,00",56874608640,"2,16","0,00","0,00",1907963,1750
heap.Boost_Threshold15,"19,67",375302,1532471,1907773,1532254,"84,62",56874608640,"3,22","0,00","0,00",1907963,1700
heap.Boost_Secondary,"16,73",319166,1588607,1907773,1588380,"0,00",56874608640,"2,35","0,00","0,00",1907963,1802
heap.Boost_Comparison,"17,46",333165,1574608,1907773,1574399,"33,46",56874608640,"2,98","0,00","0,00",1907963,1183
heap.Boost,"19,73",376496,1531277,1907773,1531061,"100,00",56874608640,"3,20","0,00","0,00",1907963,1386
