Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
heap.Skip_TinyLfuBoost,"0,16",59378,37356235,37415613,37356027,"0,00",1651777138688,"0,01","0,00","0,00",37415613,55605
heap.Skip_TinyLfu,"0,17",62487,37353126,37415613,37352884,"0,00",1651777138688,"0,02","0,00","0,00",37415613,51742
heap.Skip_Threshold15,"0,09",33499,37382114,37415613,37381870,"85,15",1651777138688,"0,01","0,00","0,00",37415613,40991
heap.Skip_Secondary,"0,16",58953,37356660,37415613,37356402,"0,00",1651777138688,"0,01","0,00","0,00",37415613,51871
heap.Skip_Comparison,"0,05",18289,37397324,37415613,37397112,"38,29",1651777138688,"0,01","0,00","0,00",37415613,31699
heap.Skip,"0,08",30610,37385003,37415613,37384902,"100,00",1651777138688,"0,01","0,00","0,00",37415613,27453
heap.One_TinyLfuMulti,"0,17",62281,37353332,37415613,37353088,"0,00",1651777138688,"0,02","0,00","0,00",37415613,56218
heap.One_TinyLfuBoost,"0,17",63063,37352550,37415613,37352274,"0,00",1651777138688,"0,02","0,00","0,00",37415613,57921
heap.One_TinyLfu,"0,17",63617,37351996,37415613,37351735,"0,00",1651777138688,"0,02","0,00","0,00",37415613,53220
heap.One_Threshold15,"0,18",68905,37346708,37415613,37346313,"85,14",1651777138688,"0,02","0,00","0,00",37415613,42736
heap.One_Secondary,"0,17",65003,37350610,37415613,37350308,"0,00",1651777138688,"0,02","0,00","0,00",37415613,55383
heap.One_Comparison,"0,17",64766,37350847,37415613,37350517,"38,29",1651777138688,"0,02","0,00","0,00",37415613,31900
heap.One,"0,18",65868,37349745,37415613,37349473,"100,00",1651777138688,"0,02","0,00","0,00",37415613,19529
heap.None_TinyLfuMulti,"0,17",62281,37353332,37415613,37353088,"0,00",1651777138688,"0,02","0,00","0,00",37415613,56253
heap.None_TinyLfuBoost,"0,17",63063,37352550,37415613,37352274,"0,00",1651777138688,"0,02","0,00","0,00",37415613,58313
heap.None_TinyLfu,"0,17",63617,37351996,37415613,37351735,"0,00",1651777138688,"0,02","0,00","0,00",37415613,53419
heap.None_Threshold15,"0,18",68905,37346708,37415613,37346313,"85,14",1651777138688,"0,02","0,00","0,00",37415613,43392
heap.None_Secondary,"0,17",65003,37350610,37415613,37350308,"0,00",1651777138688,"0,02","0,00","0,00",37415613,55981
heap.None_Comparison,"0,17",64766,37350847,37415613,37350517,"38,29",1651777138688,"0,02","0,00","0,00",37415613,32433
heap.None,"0,18",65868,37349745,37415613,37349473,"100,00",1651777138688,"0,02","0,00","0,00",37415613,19813
heap.Boost_TinyLfuMulti,"0,17",62144,37353469,37415613,37353242,"0,00",1651777138688,"0,02","0,00","0,00",37415613,60910
heap.Boost_TinyLfuBoost,"0,17",63063,37352550,37415613,37352274,"0,00",1651777138688,"0,02","0,00","0,00",37415613,67609
heap.Boost_TinyLfu,"0,17",63617,37351996,37415613,37351735,"0,00",1651777138688,"0,02","0,00","0,00",37415613,59747
heap.Boost_Threshold15,"0,17",62586,37353027,37415613,37352792,"85,25",1651777138688,"0,02","0,00","0,00",37415613,55475
heap.Boost_Secondary,"0,17",65249,37350364,37415613,37350005,"0,00",1651777138688,"0,02","0,00","0,00",37415613,59197
heap.Boost_Comparison,"0,17",64850,37350763,37415613,37350440,"35,86",1651777138688,"0,02","0,00","0,00",37415613,44475
heap.Boost,"0,17",62469,37353144,37415613,37352907,"100,00",1651777138688,"0,02","0,00","0,00",37415613,37663
