Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Random_TinyLfuMulti,"24,34",50528,157059,207587,147059,"7,58",868610048,"23,84","0,00","0,00",207587,4465
sampled.Random_TinyLfuBoost,"23,88",49572,158015,207587,148015,"17,28",868610048,"23,38","0,00","0,00",207587,4231
sampled.Random_TinyLfu,"24,34",50528,157059,207587,147059,"7,58",868610048,"23,84","0,00","0,00",207587,4349
sampled.Random_Threshold15,"22,89",47523,160064,207587,150064,"100,00",868610048,"22,41","0,00","0,00",207587,2543
sampled.Random_Secondary,"22,89",47523,160064,207587,150064,"100,00",868610048,"22,41","0,00","0,00",207587,2633
sampled.Random_Comparison,"23,86",49539,158048,207587,148048,"100,00",868610048,"23,41","0,00","0,00",207587,4449
sampled.Random,"22,89",47523,160064,207587,150064,"100,00",868610048,"22,41","0,00","0,00",207587,2588
sampled.Mru_TinyLfuMulti,"24,05",49916,157671,207587,147671,"3,04",868610048,"23,59","0,00","0,00",1388955,6023
sampled.Mru_TinyLfuBoost,"23,43",48648,158939,207587,148939,"7,71",868610048,"22,99","0,00","0,00",1399099,5154
sampled.Mru_TinyLfu,"24,05",49916,157671,207587,147671,"3,04",868610048,"23,59","0,00","0,00",1388955,4575
sampled.Mru_Threshold15,"21,05",43693,163894,207587,153894,"100,00",868610048,"20,65","0,00","0,00",1438739,4499
sampled.Mru_Secondary,"21,05",43693,163894,207587,153894,"100,00",868610048,"20,65","0,00","0,00",1438739,4825
sampled.Mru_Comparison,"23,86",49539,158048,207587,148048,"100,00",868610048,"23,41","0,00","0,00",1391971,5022
sampled.Mru,"21,05",43693,163894,207587,153894,"100,00",868610048,"20,65","0,00","0,00",1438739,4347
sampled.Mfu_TinyLfuMulti,"23,59",48980,158607,207587,148607,"5,55",868610048,"23,11","0,00","0,00",1396443,4544
sampled.Mfu_TinyLfuBoost,"23,35",48462,159125,207587,149125,"14,90",868610048,"22,86","0,00","0,00",1400587,4304
sampled.Mfu_TinyLfu,"23,59",48980,158607,207587,148607,"5,55",868610048,"23,11","0,00","0,00",1396443,4616
sampled.Mfu_Threshold15,"21,65",44942,162645,207587,152645,"100,00",868610048,"21,19","0,00","0,00",1428747,2935
sampled.Mfu_Secondary,"21,65",44942,162645,207587,152645,"100,00",868610048,"21,19","0,00","0,00",1428747,2789
sampled.Mfu_Comparison,"23,86",49539,158048,207587,148048,"100,00",868610048,"23,41","0,00","0,00",1391971,4746
sampled.Mfu,"21,65",44942,162645,207587,152645,"100,00",868610048,"21,19","0,00","0,00",1428747,2860
sampled.Lru_TinyLfuMulti,"24,11",50056,157531,207587,147531,"8,25",868610048,"23,61","0,00","0,00",1387835,4510
sampled.Lru_TinyLfuBoost,"23,98",49787,157800,207587,147800,"18,86",868610048,"23,48","0,00","0,00",1389987,3766
sampled.Lru_TinyLfu,"24,11",50056,157531,207587,147531,"8,25",868610048,"23,61","0,00","0,00",1387835,4601
sampled.Lru_Threshold15,"23,58",48953,158634,207587,148634,"100,00",868610048,"23,09","0,00","0,00",1396659,1349
sampled.Lru_Secondary,"23,58",48953,158634,207587,148634,"100,00",868610048,"23,09","0,00","0,00",1396659,1348
sampled.Lru_Comparison,"23,86",49539,158048,207587,148048,"100,00",868610048,"23,41","0,00","0,00",1391971,4647
sampled.Lru,"23,58",48953,158634,207587,148634,"100,00",868610048,"23,09","0,00","0,00",1396659,1353
sampled.Lfu_TinyLfuMulti,"24,59",51041,156546,207587,146546,"7,72",868610048,"24,08","0,00","0,00",1379955,5715
sampled.Lfu_TinyLfuBoost,"24,77",51409,156178,207587,146178,"16,56",868610048,"24,24","0,00","0,00",1377011,4440
sampled.Lfu_TinyLfu,"24,59",51041,156546,207587,146546,"7,72",868610048,"24,08","0,00","0,00",1379955,4502
sampled.Lfu_Threshold15,"24,55",50958,156629,207587,146629,"100,00",868610048,"24,03","0,00","0,00",1380619,3127
sampled.Lfu_Secondary,"24,55",50958,156629,207587,146629,"100,00",868610048,"24,03","0,00","0,00",1380619,3224
sampled.Lfu_Comparison,"23,86",49539,158048,207587,148048,"100,00",868610048,"23,41","0,00","0,00",1391971,4701
sampled.Lfu,"24,55",50958,156629,207587,146629,"100,00",868610048,"24,03","0,00","0,00",1380619,3048
sampled.Hyperbolic_TinyLfuMulti,"24,58",51034,156553,207587,146553,"7,73",868610048,"24,08","0,00","0,00",1380011,4664
sampled.Hyperbolic_TinyLfuBoost,"24,76",51407,156180,207587,146180,"16,53",868610048,"24,24","0,00","0,00",1377027,4041
sampled.Hyperbolic_TinyLfu,"24,58",51034,156553,207587,146553,"7,73",868610048,"24,08","0,00","0,00",1380011,5177
sampled.Hyperbolic_Threshold15,"24,56",50973,156614,207587,146614,"100,00",868610048,"24,04","0,00","0,00",1380499,3042
