Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests Weight,Weighted Hit Rate,Average Miss Penalty,Average Penalty,Steps,Time
Lfu,"9,56",707064,6690520,7397584,6687033,"100,00",320219569664,"1,19","0,00","0,00",8204206,1602
Lfu_Comparison,"2,72",201527,7196057,7397584,7192568,"0,71",320219569664,"0,23","0,00","0,00",7419750,1527
Lfu_Secondary,"10,61",785131,6612453,7397584,6608931,"0,03",320219569664,"1,22","0,00","0,00",7402501,3184
Lfu_Threshold15,"10,82",800113,6597471,7397584,6593984,"85,59",320219569664,"1,30","0,00","0,00",8000348,3134
Lfu_TinyLfu,"10,29",761214,6636370,7397584,6632854,"0,02",320219569664,"1,22","0,00","0,00",7402049,3259
Lfu_TinyLfuBoost,"10,42",770782,6626802,7397584,6623286,"0,41",320219569664,"1,28","0,00","0,00",7427149,3727
Lfu_TinyLfuMulti,"0,71",52221,7345363,7397584,7341877,"1,32",320219569664,"0,07","0,00","0,00",7489046,3825
Lru,"7,58",560569,6837015,7397584,6833533,"100,00",320219569664,"0,92","0,00","0,00",8284872,1256
Lru_Comparison,"1,51",112017,7285567,7397584,7282082,"0,43",320219569664,"0,13","0,00","0,00",7414444,1303
Lru_Secondary,"10,62",785864,6611720,7397584,6608215,"0,01",320219569664,"1,27","0,00","0,00",7397949,2763
Lru_Threshold15,"7,73",572158,6825426,7397584,6821944,"85,63",320219569664,"0,90","0,00","0,00",8117542,2952
Lru_TinyLfu,"10,37",767119,6630465,7397584,6626943,"0,00",320219569664,"1,24","0,00","0,00",7397737,3303
Lru_TinyLfuBoost,"10,47",774364,6623220,7397584,6619695,"0,03",320219569664,"1,24","0,00","0,00",7398946,3661
Lru_TinyLfuMulti,"0,79",58710,7338874,7397584,7335391,"0,01",320219569664,"0,05","0,00","0,00",7398178,3084
