Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests Weight,Weighted Hit Rate,Average Miss Penalty,Average Penalty,Steps,Time
Lfu,"33,07",671289,1358656,2029945,1356497,"100,00",31163521536,"11,78","0,00","0,00",2513494,614
Lfu_Comparison,"9,92",201370,1828575,2029945,1826430,"2,70",31163521536,"2,39","0,00","0,00",2049848,399
Lfu_Secondary,"37,02",751537,1278408,2029945,1276241,"0,04",31163521536,"12,05","0,00","0,00",2032553,707
Lfu_Threshold15,"37,24",755897,1274048,2029945,1271886,"85,06",31163521536,"12,87","0,00","0,00",2413844,780
Lfu_TinyLfu,"35,84",727622,1302323,2029945,1300161,"0,03",31163521536,"12,15","0,00","0,00",2032483,691
Lfu_TinyLfuBoost,"36,26",736103,1293842,2029945,1291686,"0,01",31163521536,"12,68","0,00","0,00",2032148,951
Lfu_TinyLfuMulti,"2,54",51559,1978386,2029945,1976257,"3,54",31163521536,"0,74","0,00","0,00",2101274,885
Lru,"26,07",529251,1500694,2029945,1498543,"100,00",31163521536,"8,96","0,00","0,00",2610921,414
Lru_Comparison,"5,52",111991,1917954,2029945,1915810,"1,56",31163521536,"1,35","0,00","0,00",2046065,363
Lru_Secondary,"37,07",752494,1277451,2029945,1275270,"0,01",31163521536,"12,64","0,00","0,00",2030063,637
Lru_Threshold15,"26,36",535174,1494771,2029945,1492620,"85,32",31163521536,"8,79","0,00","0,00",2532466,820
Lru_TinyLfu,"36,15",733788,1296157,2029945,1293999,"0,01",31163521536,"12,27","0,00","0,00",2030001,774
Lru_TinyLfuBoost,"36,45",739865,1290080,2029945,1287922,"0,00",31163521536,"12,34","0,00","0,00",2029976,781
Lru_TinyLfuMulti,"2,89",58703,1971242,2029945,1969110,"0,03",31163521536,"0,54","0,00","0,00",2030519,830
