Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
linked.Mru_Threshold15,"2,17",99186,4479633,4578819,4451954,"86,90",138024592,"2,17","0,00","0,00",5807683,4378
linked.Mru_Secondary,"10,69",489285,4089534,4578819,4036103,"2,95",138024592,"6,32","0,00","0,00",4608556,5196
linked.Mru_Comparison,"1,57",71853,4506966,4578819,4486740,"36,36",138024592,"2,09","0,00","0,00",5319441,2472
linked.Mru,"2,22",101784,4477035,4578819,4449106,"100,00",138024592,"2,19","0,00","0,00",5983643,3133
linked.Mfu_TinyLfuMulti,"4,55",208416,4370403,4578819,4337767,"0,01",138024592,"3,80","0,00","0,00",4612014,6403
linked.Mfu_TinyLfuBoost,"4,65",212892,4365927,4578819,4333226,"0,00",138024592,"3,85","0,00","0,00",4611520,6458
linked.Mfu_TinyLfu,"4,65",212892,4365927,4578819,4333226,"0,00",138024592,"3,85","0,00","0,00",4611520,4857
linked.Mfu_Threshold15,"1,04",47403,4531416,4578819,4498582,"86,87",138024592,"0,67","0,00","0,00",5872913,5382
linked.Mfu_Secondary,"4,65",212892,4365927,4578819,4333226,"0,00",138024592,"3,85","0,00","0,00",4611520,4804
linked.Mfu_Comparison,"0,60",27355,4551464,4578819,4527030,"28,83",138024592,"0,48","0,00","0,00",5056247,2981
linked.Mfu,"1,03",47286,4531533,4578819,4499086,"100,00",138024592,"0,67","0,00","0,00",6054076,3013
linked.Lru_TinyLfuMulti,"6,10",279218,4299601,4578819,4270571,"1,63",138024592,"6,03","0,00","0,00",4606031,5096
linked.Lru_TinyLfuBoost,"12,58",575999,4002820,4578819,3951642,"2,54",138024592,"7,90","0,00","0,00",4603895,5239
linked.Lru_TinyLfu,"12,58",575999,4002820,4578819,3951642,"2,54",138024592,"7,90","0,00","0,00",4603895,4870
linked.Lru_Threshold15,"1,03",47226,4531593,4578819,4498593,"86,87",138024592,"0,66","0,00","0,00",5841624,5395
linked.Lru_Secondary,"12,57",575706,4003113,4578819,3951670,"2,90",138024592,"7,81","0,00","0,00",4607043,5529
linked.Lru_Comparison,"0,61",28092,4550727,4578819,4526206,"28,70",138024592,"0,50","0,00","0,00",5026618,2718
linked.Lru,"1,03",47064,4531755,4578819,4499222,"100,00",138024592,"0,66","0,00","0,00",6021870,3099
linked.Lfucostboost_TinyLfuMulti,"5,95",272461,4306358,4578819,4276772,"1,23",138024592,"5,77","0,00","0,00",4628945,5427
linked.Lfucostboost_TinyLfuBoost,"11,89",544552,4034267,4578819,3985451,"2,04",138024592,"7,54","0,00","0,00",4647300,5585
linked.Lfucostboost_TinyLfu,"11,89",544552,4034267,4578819,3985451,"2,04",138024592,"7,54","0,00","0,00",4647300,5202
linked.Lfucostboost_Threshold15,"5,08",232578,4346241,4578819,4305244,"86,93",138024592,"3,08","0,00","0,00",5827551,5844
linked.Lfucostboost_Secondary,"12,03",550703,4028116,4578819,3978137,"2,47",138024592,"7,50","0,00","0,00",4652590,5643
linked.Lfucostboost_Comparison,"3,19",145908,4432911,4578819,4401552,"28,76",138024592,"2,25","0,00","0,00",5041415,2921
linked.Lfucostboost,"5,09",233180,4345639,4578819,4304568,"100,00",138024592,"3,09","0,00","0,00",5999564,3397
linked.Lfu_TinyLfuMulti,"5,95",272461,4306358,4578819,4276772,"1,23",138024592,"5,77","0,00","0,00",4628945,5062
linked.Lfu_TinyLfuBoost,"11,89",544552,4034267,4578819,3985451,"2,04",138024592,"7,54","0,00","0,00",4647300,5116
linked.Lfu_TinyLfu,"11,89",544552,4034267,4578819,3985451,"2,04",138024592,"7,54","0,00","0,00",4647300,5363
linked.Lfu_Threshold15,"5,08",232578,4346241,4578819,4305244,"86,93",138024592,"3,08","0,00","0,00",5827551,5212
linked.Lfu_Secondary,"12,03",550703,4028116,4578819,3978137,"2,47",138024592,"7,50","0,00","0,00",4652590,4956
linked.Lfu_Comparison,"3,19",145908,4432911,4578819,4401552,"28,76",138024592,"2,25","0,00","0,00",5041415,2920
linked.Lfu,"5,09",233180,4345639,4578819,4304568,"100,00",138024592,"3,09","0,00","0,00",5999564,3123
linked.Fifo_TinyLfuMulti,"4,58",209620,4369199,4578819,4338313,"0,26",138024592,"4,10","0,00","0,00",4584094,5269
linked.Fifo_TinyLfuBoost,"6,57",300825,4277994,4578819,4238991,"0,31",138024592,"4,75","0,00","0,00",4580812,5306
linked.Fifo_TinyLfu,"6,57",300825,4277994,4578819,4238991,"0,31",138024592,"4,75","0,00","0,00",4580812,4580
linked.Fifo_Threshold15,"1,03",47188,4531631,4578819,4498680,"86,90",138024592,"0,66","0,00","0,00",5841020,4661
linked.Fifo_Secondary,"6,41",293545,4285274,4578819,4246275,"0,31",138024592,"4,65","0,00","0,00",4580891,4830
linked.Fifo_Comparison,"0,58",26646,4552173,4578819,4527851,"28,51",138024592,"0,48","0,00","0,00",5020343,2987
linked.Fifo,"1,03",47171,4531648,4578819,4499158,"100,00",138024592,"0,66","0,00","0,00",6021248,2919
linked.Clock_TinyLfuMulti,"6,25",286113,4292706,4578819,4263416,"1,62",138024592,"6,11","0,00","0,00",4724457,6678
linked.Clock_TinyLfuBoost,"12,69",581184,3997635,4578819,3946719,"2,54",138024592,"7,97","0,00","0,00",4793581,4817
linked.Clock_TinyLfu,"12,69",581184,3997635,4578819,3946719,"2,54",138024592,"7,97","0,00","0,00",4793581,4979
linked.Clock_Threshold15,"1,03",47117,4531702,4578819,4498589,"86,88",138024592,"0,66","0,00","0,00",5889233,4832
linked.Clock_Secondary,"12,78",585072,3993747,4578819,3942194,"3,04",138024592,"7,92","0,00","0,00",4805415,5159
linked.Clock_Comparison,"0,69",31558,4547261,4578819,4522531,"28,65",138024592,"0,54","0,00","0,00",5055609,2966
linked.Clock,"1,03",46967,4531852,4578819,4499248,"100,00",138024592,"0,66","0,00","0,00",6066970,3323
heap.Skip_TinyLfuMulti,"4,65",212926,4365893,4578819,4333195,"0,00",138024592,"3,85","0,00","0,00",4578819,424724
heap.Skip_TinyLfuBoost,"4,65",212896,4365923,4578819,4333220,"0,00",138024592,"3,85","0,00","0,00",4578819,446676
heap.Skip_TinyLfu,"4,65",212896,4365923,4578819,4333220,"0,00",138024592,"3,85","0,00","0,00",4578819,468718
heap.Skip_Threshold15,"4,65",212891,4365928,4578819,4333221,"87,06",138024592,"3,85","0,00","0,00",4578819,121176
heap.Skip_Secondary,"4,65",212892,4365927,4578819,4333224,"0,00",138024592,"3,85","0,00","0,00",4578819,476169
heap.Skip_Comparison,"4,65",212918,4365901,4578819,4333197,"33,87",138024592,"3,85","0,00","0,00",4578819,261783
heap.Skip,"4,65",212892,4365927,4578819,4333223,"100,00",138024592,"3,85","0,00","0,00",4578819,56144
heap.One_TinyLfuMulti,"4,65",212926,4365893,4578819,4333195,"0,00",138024592,"3,85","0,00","0,00",4578819,426695
heap.One_TinyLfuBoost,"4,65",212896,4365923,4578819,4333220,"0,00",138024592,"3,85","0,00","0,00",4578819,424066
heap.One_TinyLfu,"4,65",212896,4365923,4578819,4333220,"0,00",138024592,"3,85","0,00","0,00",4578819,422418
heap.One_Threshold15,"4,65",212891,4365928,4578819,4333221,"87,06",138024592,"3,85","0,00","0,00",4578819,69179
heap.One_Secondary,"4,65",212892,4365927,4578819,4333224,"0,00",138024592,"3,85","0,00","0,00",4578819,419282
heap.One_Comparison,"4,65",212918,4365901,4578819,4333197,"33,87",138024592,"3,85","0,00","0,00",4578819,220499
heap.One,"4,65",212892,4365927,4578819,4333223,"100,00",138024592,"3,85","0,00","0,00",4578819,20415
heap.None_TinyLfuMulti,"4,65",212926,4365893,4578819,4333195,"0,00",138024592,"3,85","0,00","0,00",4578819,404369
heap.None_TinyLfuBoost,"4,65",212896,4365923,4578819,4333220,"0,00",138024592,"3,85","0,00","0,00",4578819,384930
heap.None_TinyLfu,"4,65",212896,4365923,4578819,4333220,"0,00",138024592,"3,85","0,00","0,00",4578819,396211
heap.None_Threshold15,"4,65",212891,4365928,4578819,4333221,"87,06",138024592,"3,85","0,00","0,00",4578819,57055
heap.None_Secondary,"4,65",212892,4365927,4578819,4333224,"0,00",138024592,"3,85","0,00","0,00",4578819,400639
heap.None_Comparison,"4,65",212918,4365901,4578819,4333197,"33,87",138024592,"3,85","0,00","0,00",4578819,190325
heap.None,"4,65",212892,4365927,4578819,4333223,"100,00",138024592,"3,85","0,00","0,00",4578819,2892
heap.Boost_TinyLfuMulti,"4,65",213038,4365781,4578819,4333067,"0,00",138024592,"3,85","0,00","0,00",4578819,604935
heap.Boost_TinyLfuBoost,"4,65",212919,4365900,4578819,4333194,"0,00",138024592,"3,85","0,00","0,00",4578819,566309
heap.Boost_TinyLfu,"4,65",212919,4365900,4578819,4333194,"0,00",138024592,"3,85","0,00","0,00",4578819,599815
heap.Boost_Threshold15,"4,66",213567,4365252,4578819,4332473,"87,06",138024592,"3,86","0,00","0,00",4578819,290196
heap.Boost_Secondary,"4,67",214057,4364762,4578819,4331953,"0,00",138024592,"3,86","0,00","0,00",4578819,535976
heap.Boost_Comparison,"4,66",213313,4365506,4578819,4332749,"33,86",138024592,"3,85","0,00","0,00",4578819,415836
heap.Boost,"4,66",213566,4365253,4578819,4332474,"100,00",138024592,"3,86","0,00","0,00",4578819,154871
