Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Random_TinyLfuMulti,"2,01",21188,1034048,1055236,1013603,"15,78",31966996,"3,23","0,00","0,00",1055236,82314
sampled.Random_TinyLfuBoost,"8,07",85131,970105,1055236,919272,"8,48",31966996,"5,20","0,00","0,00",1055236,113646
sampled.Random_TinyLfu,"8,07",85131,970105,1055236,919272,"8,48",31966996,"5,20","0,00","0,00",1055236,125827
sampled.Random_Threshold15,"1,21",12791,1042445,1055236,1009327,"89,09",31966996,"0,86","0,00","0,00",1055236,71180
sampled.Random_Secondary,"9,59",101224,954012,1055236,898572,"12,45",31966996,"5,51","0,00","0,00",1055236,123464
sampled.Random,"1,17",12310,1042926,1055236,1009650,"100,00",31966996,"0,82","0,00","0,00",1055236,50326
sampled.Lru_TinyLfuMulti,"3,47",36590,1018646,1055236,987555,"12,59",31966996,"3,53","0,00","0,00",8955676,91154
sampled.Lru_TinyLfuBoost,"8,14",85875,969361,1055236,918374,"9,05",31966996,"5,24","0,00","0,00",8402228,125922
sampled.Lru_TinyLfu,"8,14",85875,969361,1055236,918374,"9,05",31966996,"5,24","0,00","0,00",8402228,109084
sampled.Lru_Threshold15,"0,98",10291,1044945,1055236,1011809,"89,09",31966996,"0,65","0,00","0,00",9149708,40705
sampled.Lru_Secondary,"8,77",92499,962737,1055236,908859,"13,14",31966996,"5,23","0,00","0,00",8326108,154554
sampled.Lru,"0,97",10256,1044980,1055236,1011938,"100,00",31966996,"0,65","0,00","0,00",9150740,20567
sampled.Lfu_TinyLfuMulti,"2,31",24390,1030846,1055236,1010630,"16,09",31966996,"3,42","0,00","0,00",9140276,64362
sampled.Lfu_TinyLfuBoost,"8,03",84772,970464,1055236,922602,"9,36",31966996,"5,27","0,00","0,00",8436052,124287
sampled.Lfu_TinyLfu,"8,03",84772,970464,1055236,922602,"9,36",31966996,"5,27","0,00","0,00",8436052,125530
sampled.Lfu_Threshold15,"2,31",24408,1030828,1055236,995016,"89,20",31966996,"1,51","0,00","0,00",9015364,83263
