Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Fifo_Threshold15,"21,14",429364,1601551,2030915,1599838,"100,00",24073370624,"9,37","0,00","0,00",14829619,4569
sampled.Fifo_Secondary,"21,14",429364,1601551,2030915,1599838,"100,00",24073370624,"9,37","0,00","0,00",14829619,5093
sampled.Fifo_Comparison,"4,61",93577,1937338,2030915,1935613,"100,00",24073370624,"1,20","0,00","0,00",17515819,6031
sampled.Fifo,"21,14",429364,1601551,2030915,1599838,"100,00",24073370624,"9,37","0,00","0,00",14829619,4493
product.Guava,"26,86",545519,1485396,2030915,1485388,"100,00",24073370624,"10,84","0,00","0,00",,6900
product.ElasticSearch,"22,43",455508,1575407,2030915,1575405,"100,00",24073370624,"9,82","0,00","0,00",,7068
product.Caffeine,"33,77",685837,1345078,2030915,1345047,"100,00",24073370624,"11,22","0,00","0,00",,9028
product.Cache2k,"28,60",580885,1450030,2030915,1450009,"100,00",24073370624,"11,47","0,00","0,00",,11347
linked.Mru_TinyLfuMulti,"2,63",53503,1977412,2030915,1975700,"13,21",24073370624,"0,69","0,00","0,00",2269992,2295
linked.Mru_TinyLfuBoost,"19,70",400172,1630743,2030915,1629017,"0,00",24073370624,"8,16","0,00","0,00",2030958,2404
linked.Mru_TinyLfu,"22,99",466960,1563955,2030915,1562226,"0,00",24073370624,"8,28","0,00","0,00",2030934,1961
linked.Mru_Threshold15,"12,38",251334,1779581,2030915,1777861,"85,65",24073370624,"5,24","0,00","0,00",2646541,2621
linked.Mru_Secondary,"8,55",173549,1857366,2030915,1855577,"0,07",24073370624,"0,91","0,00","0,00",2032011,2529
linked.Mru_Comparison,"7,26",147395,1883520,2030915,1881807,"48,08",24073370624,"3,26","0,00","0,00",2591113,1562
linked.Mru,"12,84",260739,1770176,2030915,1768457,"100,00",24073370624,"5,64","0,00","0,00",2737859,1137
linked.Mfu_TinyLfuMulti,"0,08",1554,2029361,2030915,2027645,"0,02",24073370624,"0,04","0,00","0,00",2032988,2327
linked.Mfu_TinyLfuBoost,"18,95",384848,1646067,2030915,1644338,"0,00",24073370624,"5,87","0,00","0,00",2032646,2772
linked.Mfu_TinyLfu,"19,46",395269,1635646,2030915,1633918,"0,00",24073370624,"6,30","0,00","0,00",2032644,2089
linked.Mfu_Threshold15,"18,91",383994,1646921,2030915,1645208,"85,67",24073370624,"8,10","0,00","0,00",2709496,3001
linked.Mfu_Secondary,"8,95",181778,1849137,2030915,1847404,"0,00",24073370624,"1,98","0,00","0,00",2032649,3314
linked.Mfu_Comparison,"9,37",190295,1840620,2030915,1838907,"29,75",24073370624,"3,60","0,00","0,00",2360875,1610
linked.Mfu,"19,65",399128,1631787,2030915,1630074,"100,00",24073370624,"8,80","0,00","0,00",2807814,1450
linked.Lru_TinyLfuMulti,"2,25",45722,1985193,2030915,1983477,"0,02",24073370624,"0,71","0,00","0,00",2031275,1928
linked.Lru_TinyLfuBoost,"31,96",649042,1381873,2030915,1380138,"0,01",24073370624,"11,88","0,00","0,00",2031053,2533
linked.Lru_TinyLfu,"35,51",721104,1309811,2030915,1308073,"0,01",24073370624,"12,75","0,00","0,00",2031013,2346
linked.Lru_Threshold15,"22,07",448239,1582676,2030915,1580963,"85,68",24073370624,"9,26","0,00","0,00",2684356,2573
linked.Lru_Secondary,"36,98",750933,1279982,2030915,1278230,"0,01",24073370624,"10,53","0,00","0,00",2031016,1846
linked.Lru_Comparison,"13,48",273813,1757102,2030915,1755388,"26,35",24073370624,"5,01","0,00","0,00",2298395,1341
linked.Lru,"22,45",455922,1574993,2030915,1573280,"100,00",24073370624,"9,83","0,00","0,00",2776779,1439
linked.Lfucostboost_TinyLfuMulti,"5,27",107049,1923866,2030915,1922153,"5,24",24073370624,"1,86","0,00","0,00",2130536,2661
linked.Lfucostboost_TinyLfuBoost,"28,32",575100,1455815,2030915,1454089,"0,01",24073370624,"11,48","0,00","0,00",2032753,3011
linked.Lfucostboost_TinyLfu,"31,74",644670,1386245,2030915,1384508,"0,01",24073370624,"11,47","0,00","0,00",2032750,2246
linked.Lfucostboost_Threshold15,"28,60",580810,1450105,2030915,1448384,"85,66",24073370624,"11,76","0,00","0,00",2620939,2498
linked.Lfucostboost_Secondary,"34,80",706852,1324063,2030915,1322322,"0,03",24073370624,"12,46","0,00","0,00",2033040,2152
linked.Lfucostboost_Comparison,"24,54",498465,1532450,2030915,1530731,"14,57",24073370624,"7,97","0,00","0,00",2108878,1514
linked.Lfucostboost,"28,19",572574,1458341,2030915,1456621,"100,00",24073370624,"11,84","0,00","0,00",2716300,1793
linked.Lfu_TinyLfuMulti,"10,21",207276,1823639,2030915,1821926,"4,08",24073370624,"3,25","0,00","0,00",2105279,2976
linked.Lfu_TinyLfuBoost,"30,60",621401,1409514,2030915,1407785,"0,01",24073370624,"12,26","0,00","0,00",2032704,2518
linked.Lfu_TinyLfu,"34,33",697183,1333732,2030915,1331999,"0,01",24073370624,"12,70","0,00","0,00",2032712,2572
linked.Lfu_Threshold15,"29,51",599365,1431550,2030915,1429828,"85,64",24073370624,"11,82","0,00","0,00",2606807,2465
linked.Lfu_Secondary,"36,24",735937,1294978,2030915,1293241,"0,01",24073370624,"13,10","0,00","0,00",2032766,2019
linked.Lfu_Comparison,"26,03",528690,1502225,2030915,1500506,"14,47",24073370624,"7,97","0,00","0,00",2103175,1738
linked.Lfu,"27,55",559512,1471403,2030915,1469681,"100,00",24073370624,"11,48","0,00","0,00",2721416,1353
linked.Fifo_TinyLfuMulti,"0,84",17001,2013914,2030915,2012198,"0,01",24073370624,"0,18","0,00","0,00",2030992,2330
linked.Fifo_TinyLfuBoost,"20,80",422529,1608386,2030915,1606660,"0,00",24073370624,"6,64","0,00","0,00",2030922,2448
linked.Fifo_TinyLfu,"28,70",582905,1448010,2030915,1446278,"0,00",24073370624,"10,30","0,00","0,00",2030918,2217
linked.Fifo_Threshold15,"20,51",416590,1614325,2030915,1612612,"85,67",24073370624,"8,73","0,00","0,00",2694372,2815
linked.Fifo_Secondary,"27,07",549837,1481078,2030915,1479317,"0,00",24073370624,"7,28","0,00","0,00",2030924,1988
linked.Fifo_Comparison,"10,84",220109,1810806,2030915,1809092,"26,44",24073370624,"4,12","0,00","0,00",2306305,1609
linked.Fifo,"21,25",431633,1599282,2030915,1597569,"100,00",24073370624,"9,42","0,00","0,00",2787005,1282
linked.Clock_TinyLfuMulti,"5,03",102154,1928761,2030915,1927045,"0,02",24073370624,"1,57","0,00","0,00",2032989,2202
linked.Clock_TinyLfuBoost,"32,43",658547,1372368,2030915,1370634,"0,01",24073370624,"11,90","0,00","0,00",2071705,2234
linked.Clock_TinyLfu,"34,22",694895,1336020,2030915,1334286,"0,00",24073370624,"12,63","0,00","0,00",2031385,2210
linked.Clock_Threshold15,"23,68",480897,1550018,2030915,1548297,"85,68",24073370624,"9,81","0,00","0,00",3000470,2774
linked.Clock_Secondary,"36,08",732841,1298074,2030915,1296328,"0,01",24073370624,"11,67","0,00","0,00",2034194,1852
linked.Clock_Comparison,"16,72",339496,1691419,2030915,1689705,"23,93",24073370624,"5,94","0,00","0,00",2418657,1320
linked.Clock,"24,06",488698,1542217,2030915,1540496,"100,00",24073370624,"10,34","0,00","0,00",3115442,1313
heap.Skip_TinyLfuMulti,"12,50",253858,1777057,2030915,1775342,"0,12",24073370624,"4,45","0,00","0,00",2032626,3230
heap.Skip_TinyLfuBoost,"19,80",402165,1628750,2030915,1627022,"0,00",24073370624,"6,42","0,00","0,00",2032626,2492
heap.Skip_TinyLfu,"18,50",375620,1655295,2030915,1653568,"0,00",24073370624,"6,00","0,00","0,00",2032626,2474
heap.Skip_Threshold15,"29,78",604880,1426035,2030915,1424314,"85,59",24073370624,"12,06","0,00","0,00",2032626,2491
heap.Skip_Secondary,"34,19",694439,1336476,2030915,1334736,"0,01",24073370624,"11,45","0,00","0,00",2032626,3068
heap.Skip_Comparison,"25,58",519469,1511446,2030915,1509724,"29,48",24073370624,"10,12","0,00","0,00",2032626,2062
heap.Skip,"29,87",606548,1424367,2030915,1422645,"100,00",24073370624,"12,21","0,00","0,00",2032626,2071
heap.One_TinyLfuMulti,"22,88",464764,1566151,2030915,1564424,"0,23",24073370624,"7,54","0,00","0,00",2032626,2798
heap.One_TinyLfuBoost,"19,80",402165,1628750,2030915,1627022,"0,00",24073370624,"6,42","0,00","0,00",2032626,2210
heap.One_TinyLfu,"18,50",375620,1655295,2030915,1653568,"0,00",24073370624,"6,00","0,00","0,00",2032626,2312
heap.One_Threshold15,"31,02",629896,1401019,2030915,1399297,"85,60",24073370624,"12,15","0,00","0,00",2032626,3541
heap.One_Secondary,"34,19",694439,1336476,2030915,1334736,"0,01",24073370624,"11,45","0,00","0,00",2032626,3087
heap.One_Comparison,"27,52",558881,1472034,2030915,1470309,"30,82",24073370624,"10,52","0,00","0,00",2032626,2064
heap.One,"31,12",632108,1398807,2030915,1397085,"100,00",24073370624,"12,26","0,00","0,00",2032626,2007
heap.None_TinyLfuMulti,"22,88",464764,1566151,2030915,1564424,"0,23",24073370624,"7,54","0,00","0,00",2032626,2553
heap.None_TinyLfuBoost,"19,80",402165,1628750,2030915,1627022,"0,00",24073370624,"6,42","0,00","0,00",2032626,2725
heap.None_TinyLfu,"18,50",375620,1655295,2030915,1653568,"0,00",24073370624,"6,00","0,00","0,00",2032626,2563
heap.None_Threshold15,"31,02",629896,1401019,2030915,1399297,"85,60",24073370624,"12,15","0,00","0,00",2032626,2941
heap.None_Secondary,"34,19",694439,1336476,2030915,1334736,"0,01",24073370624,"11,45","0,00","0,00",2032626,2967
heap.None_Comparison,"27,52",558881,1472034,2030915,1470309,"30,82",24073370624,"10,52","0,00","0,00",2032626,2400
heap.None,"31,12",632108,1398807,2030915,1397085,"100,00",24073370624,"12,26","0,00","0,00",2032626,2212
heap.Boost_TinyLfuMulti,"20,05",407151,1623764,2030915,1622044,"0,27",24073370624,"7,90","0,00","0,00",2032626,2600
heap.Boost_TinyLfuBoost,"19,80",402165,1628750,2030915,1627022,"0,00",24073370624,"6,42","0,00","0,00",2032626,2423
heap.Boost_TinyLfu,"18,50",375620,1655295,2030915,1653568,"0,00",24073370624,"6,00","0,00","0,00",2032626,2463
heap.Boost_Threshold15,"30,44",618285,1412630,2030915,1410907,"85,60",24073370624,"12,23","0,00","0,00",2032626,3963
heap.Boost_Secondary,"33,48",679948,1350967,2030915,1349227,"0,01",24073370624,"11,25","0,00","0,00",2032626,2472
heap.Boost_Comparison,"26,71",542540,1488375,2030915,1486654,"31,13",24073370624,"10,60","0,00","0,00",2032626,2154
heap.Boost,"30,49",619320,1411595,2030915,1409873,"100,00",24073370624,"12,29","0,00","0,00",2032626,2132
