Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
linked.Mru_TinyLfuMulti,"4,27",588,13192,13780,13187,"7,46",171779584,"1,57","0,00","0,00",14472,6
linked.Mru_TinyLfuBoost,"15,34",2114,11666,13780,11658,"0,25",171779584,"5,18","0,00","0,00",13806,8
linked.Mru_TinyLfu,"11,71",1613,12167,13780,12159,"0,14",171779584,"3,99","0,00","0,00",13796,6
linked.Mru_Threshold15,"1,44",199,13581,13780,13572,"76,12",171779584,"0,52","0,00","0,00",17032,169
linked.Mru_Secondary,"11,93",1644,12136,13780,12128,"0,16",171779584,"4,06","0,00","0,00",13796,146
linked.Mru_Comparison,"0,08",11,13769,13780,13763,"39,93",171779584,"0,10","0,00","0,00",16265,3
linked.Mru,"1,34",185,13595,13780,13585,"100,00",171779584,"0,49","0,00","0,00",17777,71
linked.Mfu_TinyLfuMulti,"0,73",100,13680,13780,13670,"0,53",171779584,"0,48","0,00","0,00",13832,7
linked.Mfu_TinyLfuBoost,"15,38",2120,11660,13780,11646,"0,01",171779584,"5,20","0,00","0,00",13794,105
linked.Mfu_TinyLfu,"11,76",1621,12159,13780,12147,"0,01",171779584,"4,03","0,00","0,00",13792,11
linked.Mfu_Threshold15,"6,90",951,12829,13780,12803,"76,36",171779584,"2,37","0,00","0,00",17252,93
linked.Mfu_Secondary,"16,76",2310,11470,13780,11437,"0,03",171779584,"5,66","0,00","0,00",13813,18
linked.Mfu_Comparison,"1,87",258,13522,13780,13500,"15,73",171779584,"0,72","0,00","0,00",14624,5
linked.Mfu,"7,63",1052,12728,13780,12702,"100,00",171779584,"2,62","0,00","0,00",18202,8
linked.Lru_TinyLfuMulti,"3,01",415,13365,13780,13351,"0,45",171779584,"1,13","0,00","0,00",13827,8
linked.Lru_TinyLfuBoost,"18,91",2606,11174,13780,11138,"0,84",171779584,"6,39","0,00","0,00",13816,8
linked.Lru_TinyLfu,"20,05",2763,11017,13780,10971,"0,89",171779584,"6,66","0,00","0,00",13793,8
