Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Random_TinyLfuMulti,"17,80",36954,170633,207587,170585,"0,03",868610048,"17,43","0,00","0,00",207587,355
sampled.Random_TinyLfuBoost,"17,79",36931,170656,207587,170608,"0,03",868610048,"17,42","0,00","0,00",207587,177
sampled.Random_TinyLfu,"17,80",36954,170633,207587,170585,"0,03",868610048,"17,43","0,00","0,00",207587,210
sampled.Random_Threshold15,"15,83",32853,174734,207587,174692,"100,00",868610048,"15,49","0,00","0,00",207587,178
sampled.Random_Secondary,"15,83",32853,174734,207587,174692,"100,00",868610048,"15,49","0,00","0,00",207587,129
sampled.Random_Comparison,"15,80",32798,174789,207587,174746,"100,00",868610048,"15,47","0,00","0,00",207587,98
sampled.Random,"15,83",32853,174734,207587,174692,"100,00",868610048,"15,49","0,00","0,00",207587,97
sampled.Mru_TinyLfuMulti,"16,92",35128,172459,207587,172411,"0,04",868610048,"16,57","0,00","0,00",1586875,372
sampled.Mru_TinyLfuBoost,"16,80",34871,172716,207587,172668,"0,03",868610048,"16,45","0,00","0,00",1588931,701
sampled.Mru_TinyLfu,"16,92",35128,172459,207587,172411,"0,04",868610048,"16,57","0,00","0,00",1586875,647
sampled.Mru_Threshold15,"8,90",18477,189110,207587,189067,"100,00",868610048,"8,71","0,00","0,00",1720123,539
sampled.Mru_Secondary,"8,90",18477,189110,207587,189067,"100,00",868610048,"8,71","0,00","0,00",1720123,453
sampled.Mru_Comparison,"15,80",32798,174789,207587,174746,"100,00",868610048,"15,47","0,00","0,00",1605555,270
sampled.Mru,"8,90",18477,189110,207587,189067,"100,00",868610048,"8,71","0,00","0,00",1720123,481
sampled.Mfu_TinyLfuMulti,"16,92",35121,172466,207587,172422,"0,02",868610048,"16,56","0,00","0,00",1586963,380
sampled.Mfu_TinyLfuBoost,"16,66",34587,173000,207587,172955,"0,01",868610048,"16,31","0,00","0,00",1591227,725
sampled.Mfu_TinyLfu,"16,92",35121,172466,207587,172422,"0,02",868610048,"16,56","0,00","0,00",1586963,754
sampled.Mfu_Threshold15,"10,76",22346,185241,207587,185199,"100,00",868610048,"10,54","0,00","0,00",1689179,282
sampled.Mfu_Secondary,"10,76",22346,185241,207587,185199,"100,00",868610048,"10,54","0,00","0,00",1689179,564
sampled.Mfu_Comparison,"15,80",32798,174789,207587,174746,"100,00",868610048,"15,47","0,00","0,00",1605555,465
sampled.Mfu,"10,76",22346,185241,207587,185199,"100,00",868610048,"10,54","0,00","0,00",1689179,403
sampled.Lru_TinyLfuMulti,"17,73",36810,170777,207587,170729,"0,04",868610048,"17,36","0,00","0,00",1573419,510
sampled.Lru_TinyLfuBoost,"17,67",36678,170909,207587,170861,"0,03",868610048,"17,30","0,00","0,00",1574475,475
sampled.Lru_TinyLfu,"17,73",36810,170777,207587,170729,"0,04",868610048,"17,36","0,00","0,00",1573419,712
sampled.Lru_Threshold15,"17,51",36345,171242,207587,171200,"100,00",868610048,"17,14","0,00","0,00",1577187,278
sampled.Lru_Secondary,"17,51",36345,171242,207587,171200,"100,00",868610048,"17,14","0,00","0,00",1577187,383
sampled.Lru_Comparison,"15,80",32798,174789,207587,174746,"100,00",868610048,"15,47","0,00","0,00",1605555,449
sampled.Lru,"17,51",36345,171242,207587,171200,"100,00",868610048,"17,14","0,00","0,00",1577187,428
sampled.Lfu_TinyLfuMulti,"17,83",37014,170573,207587,170525,"0,04",868610048,"17,45","0,00","0,00",1571787,494
sampled.Lfu_TinyLfuBoost,"17,82",36984,170603,207587,170555,"0,03",868610048,"17,44","0,00","0,00",1572027,593
sampled.Lfu_TinyLfu,"17,83",37014,170573,207587,170525,"0,04",868610048,"17,45","0,00","0,00",1571787,310
sampled.Lfu_Threshold15,"18,46",38319,169268,207587,169223,"100,00",868610048,"18,07","0,00","0,00",1561371,597
sampled.Lfu_Secondary,"18,46",38319,169268,207587,169223,"100,00",868610048,"18,07","0,00","0,00",1561371,546
sampled.Lfu_Comparison,"15,80",32798,174789,207587,174746,"100,00",868610048,"15,47","0,00","0,00",1605555,349
sampled.Lfu,"18,46",38319,169268,207587,169223,"100,00",868610048,"18,07","0,00","0,00",1561371,674
sampled.Hyperbolic_TinyLfuMulti,"17,83",37004,170583,207587,170535,"0,04",868610048,"17,45","0,00","0,00",1571867,384
sampled.Hyperbolic_TinyLfuBoost,"17,81",36975,170612,207587,170564,"0,03",868610048,"17,44","0,00","0,00",1572099,689
sampled.Hyperbolic_TinyLfu,"17,83",37004,170583,207587,170535,"0,04",868610048,"17,45","0,00","0,00",1571867,494
sampled.Hyperbolic_Threshold15,"18,48",38361,169226,207587,169179,"100,00",868610048,"18,09","0,00","0,00",1561019,477
sampled.Hyperbolic_Secondary,"18,48",38361,169226,207587,169179,"100,00",868610048,"18,09","0,00","0,00",1561019,325
sampled.Hyperbolic_Comparison,"15,80",32798,174789,207587,174746,"100,00",868610048,"15,47","0,00","0,00",1605555,336
sampled.Hyperbolic,"18,48",38361,169226,207587,169179,"100,00",868610048,"18,09","0,00","0,00",1561019,451
sampled.Fifo_TinyLfuMulti,"17,64",36613,170974,207587,170926,"0,03",868610048,"17,27","0,00","0,00",1574995,529
sampled.Fifo_TinyLfuBoost,"17,57",36482,171105,207587,171057,"0,03",868610048,"17,20","0,00","0,00",1576043,325
sampled.Fifo_TinyLfu,"17,64",36613,170974,207587,170926,"0,03",868610048,"17,27","0,00","0,00",1574995,325
sampled.Fifo_Threshold15,"15,89",32993,174594,207587,174552,"100,00",868610048,"15,56","0,00","0,00",1604003,277
sampled.Fifo_Secondary,"15,89",32993,174594,207587,174552,"100,00",868610048,"15,56","0,00","0,00",1604003,540
sampled.Fifo_Comparison,"15,80",32798,174789,207587,174746,"100,00",868610048,"15,47","0,00","0,00",1605555,413
sampled.Fifo,"15,89",32993,174594,207587,174552,"100,00",868610048,"15,56","0,00","0,00",1604003,349
product.Guava,"17,52",36367,171220,207587,171179,"100,00",868610048,"17,15","0,00","0,00",,830
product.ElasticSearch,"17,50",36326,171261,207587,171219,"100,00",868610048,"17,13","0,00","0,00",,899
product.Caffeine,"17,37",36048,171539,207587,171491,"100,00",868610048,"17,00","0,00","0,00",,981
product.Cache2k,"18,46",38318,169269,207587,169221,"100,00",868610048,"18,07","0,00","0,00",,1980
linked.Mru_TinyLfuMulti,"15,90",33009,174578,207587,174535,"0,01",868610048,"15,57","0,00","0,00",207587,194
linked.Mru_TinyLfuBoost,"15,83",32866,174721,207587,174678,"0,00",868610048,"15,50","0,00","0,00",207587,241
linked.Mru_TinyLfu,"15,90",33009,174578,207587,174535,"0,01",868610048,"15,57","0,00","0,00",207587,144
linked.Mru_Threshold15,"2,03",4206,203381,207587,203343,"84,97",868610048,"1,99","0,00","0,00",211497,162
linked.Mru_Secondary,"15,90",33009,174578,207587,174535,"0,01",868610048,"15,57","0,00","0,00",207587,123
linked.Mru_Comparison,"0,14",283,207304,207587,207274,"22,57",868610048,"0,14","0,00","0,00",210627,93
linked.Mru,"2,10",4359,203228,207587,203189,"100,00",868610048,"2,06","0,00","0,00",212047,148
linked.Mfu_TinyLfuMulti,"15,80",32798,174789,207587,174746,"0,00",868610048,"15,47","0,00","0,00",207630,157
linked.Mfu_TinyLfuBoost,"15,80",32798,174789,207587,174746,"0,00",868610048,"15,47","0,00","0,00",207630,389
linked.Mfu_TinyLfu,"15,80",32798,174789,207587,174746,"0,00",868610048,"15,47","0,00","0,00",207630,202
linked.Mfu_Threshold15,"8,30",17232,190355,207587,190313,"84,96",868610048,"8,13","0,00","0,00",211181,161
linked.Mfu_Secondary,"15,80",32798,174789,207587,174746,"0,00",868610048,"15,47","0,00","0,00",207630,172
linked.Mfu_Comparison,"0,57",1187,206400,207587,206375,"1,95",868610048,"0,56","0,00","0,00",207796,52
linked.Mfu,"8,94",18557,189030,207587,188988,"100,00",868610048,"8,75","0,00","0,00",211475,82
linked.Lru_TinyLfuMulti,"16,85",34977,172610,207587,172562,"0,11",868610048,"16,49","0,00","0,00",207611,237
linked.Lru_TinyLfuBoost,"17,24",35789,171798,207587,171750,"0,04",868610048,"16,88","0,00","0,00",207587,220
